2. ЖЕНЩИНЫ, СОСТОЯЩИЕ В БРАКЕ, ПО ВОЗРАСТНЫМ ГРУППАМ И ЧИСЛУ РОЖДЕННЫХ ДЕТЕЙ													
ПО СУБЪЕКТАМ РОССИЙСКОЙ ФЕДЕРАЦИИ													
													
	Всего	Женщины, указавшие число рожденных детей	из них женщины с числом рожденных детей								Общее число рожденных детей	Среднее число рожденных детей (на 1000 женщин)	Женщины, не указавшие число рожденных детей
20 – 24	7001.0	6997.0	1410.0	4216.0	1125.0	202.0	31.0	1.0	8.0	4.0	7277.0	1040.0	4.0
25 – 29	8650.0	8646.0	718.0	3676.0	3452.0	617.0	130.0	38.0	6.0	9.0	13249.0	1532.0	4.0
30 – 34	8490.0	8490.0	362.0	2133.0	4477.0	1069.0	291.0	102.0	43.0	13.0	16333.0	1924.0	-
35 – 39	9584.0	9584.0	280.0	1525.0	4918.0	2001.0	473.0	252.0	73.0	62.0	21416.0	2235.0	-
40 – 44	13537.0	13531.0	365.0	1713.0	6593.0	3311.0	830.0	428.0	144.0	147.0	32293.0	2387.0	6.0
45 – 49	12408.0	12408.0	407.0	1495.0	5679.0	3113.0	820.0	525.0	192.0	177.0	30660.0	2471.0	-
50 – 54	9719.0	9718.0	289.0	1190.0	4456.0	2312.0	656.0	496.0	136.0	183.0	24501.0	2521.0	1.0
55 – 59	4689.0	4688.0	187.0	606.0	2058.0	1195.0	303.0	204.0	63.0	72.0	11486.0	2450.0	1.0
60 – 64	6527.0	6522.0	276.0	746.0	2712.0	1624.0	570.0	346.0	119.0	129.0	16857.0	2585.0	5.0
65 – 69	5056.0	5054.0	256.0	563.0	1799.0	1350.0	600.0	249.0	123.0	114.0	13528.0	2677.0	2.0
70 и более	6326.0	6324.0	359.0	741.0	1472.0	1629.0	931.0	671.0	272.0	249.0	19295.0	3051.0	2.0
Новосибирская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	651963.0	651875.0	58062.0	217043.0	277666.0	68391.0	16021.0	8096.0	3120.0	3476.0	1129192.0	1732.0	88.0
в том числе в возрасте, лет:													
15 – 17	1147.0	1143.0	726.0	409.0	8.0	-	-	-	-	-	425.0	372.0	4.0
18 – 19	6557.0	6557.0	3900.0	2469.0	168.0	20.0	-	-	-	-	2865.0	437.0	-
20 – 24	48268.0	48260.0	18224.0	25479.0	4093.0	380.0	52.0	4.0	16.0	12.0	35213.0	730.0	8.0
25 – 29	67782.0	67774.0	11475.0	39366.0	14660.0	1766.0	254.0	81.0	40.0	132.0	76733.0	1132.0	8.0
30 – 34	63358.0	63342.0	4416.0	30460.0	23887.0	3392.0	772.0	218.0	69.0	128.0	94034.0	1485.0	16.0
35 – 39	67276.0	67256.0	2847.0	22711.0	32825.0	6684.0	1357.0	446.0	162.0	224.0	118797.0	1766.0	20.0
40 – 44	89469.0	89465.0	2868.0	22215.0	48650.0	11801.0	2370.0	850.0	358.0	353.0	173533.0	1940.0	4.0
45 – 49	84792.0	84792.0	2789.0	19496.0	45928.0	12274.0	2357.0	1192.0	348.0	408.0	168929.0	1992.0	-
50 – 54	69157.0	69149.0	2550.0	17244.0	36985.0	8762.0	1804.0	1059.0	322.0	423.0	135360.0	1958.0	8.0
55 – 59	34515.0	34507.0	1564.0	9338.0	17692.0	4048.0	864.0	529.0	218.0	254.0	66366.0	1923.0	8.0
60 – 64	46303.0	46299.0	2033.0	11923.0	22152.0	6726.0	1689.0	994.0	361.0	421.0	93856.0	2027.0	4.0
65 – 69	34208.0	34204.0	1823.0	8014.0	15630.0	5280.0	1658.0	1037.0	393.0	369.0	72528.0	2120.0	4.0
70 и более	39131.0	39127.0	2847.0	7919.0	14988.0	7258.0	2844.0	1686.0	833.0	752.0	90553.0	2314.0	4.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	478558.0	478470.0	48165.0	182064.0	203590.0	34604.0	5666.0	2213.0	800.0	1368.0	742669.0	1552.0	88.0
в том числе в возрасте, лет:													
15 – 17	639.0	635.0	433.0	198.0	4.0	-	-	-	-	-	206.0	324.0	4.0
18 – 19	4421.0	4421.0	2951.0	1395.0	59.0	16.0	-	-	-	-	1561.0	353.0	-
20 – 24	35994.0	35986.0	15567.0	18510.0	1731.0	134.0	20.0	4.0	8.0	12.0	22606.0	628.0	8.0
25 – 29	51741.0	51733.0	10181.0	32254.0	8396.0	634.0	104.0	40.0	20.0	104.0	52540.0	1016.0	8.0
30 – 34	47452.0	47436.0	3913.0	26259.0	15318.0	1494.0	265.0	75.0	24.0	88.0	63676.0	1342.0	16.0
35 – 39	48829.0	48809.0	2442.0	19819.0	22753.0	3050.0	452.0	117.0	55.0	121.0	78163.0	1601.0	20.0
40 – 44	64099.0	64095.0	2321.0	19173.0	35509.0	5802.0	809.0	250.0	98.0	133.0	113681.0	1774.0	4.0
45 – 49	62246.0	62246.0	2244.0	16912.0	35030.0	6517.0	879.0	366.0	103.0	195.0	114044.0	1832.0	-
50 – 54	52090.0	52082.0	2046.0	15121.0	28908.0	4745.0	697.0	289.0	88.0	188.0	93485.0	1795.0	8.0
55 – 59	26556.0	26548.0	1278.0	8392.0	14114.0	2208.0	305.0	125.0	39.0	87.0	46000.0	1733.0	8.0
60 – 64	33514.0	33510.0	1561.0	10478.0	17528.0	3099.0	468.0	166.0	71.0	139.0	59104.0	1764.0	4.0
65 – 69	24208.0	24204.0	1313.0	7021.0	12340.0	2673.0	523.0	189.0	63.0	82.0	43836.0	1811.0	4.0
70 и более	26769.0	26765.0	1915.0	6532.0	11900.0	4232.0	1144.0	592.0	231.0	219.0	53767.0	2009.0	4.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	173405.0	173405.0	9897.0	34979.0	74076.0	33787.0	10355.0	5883.0	2320.0	2108.0	386523.0	2229.0	-
в том числе в возрасте, лет:													
15 – 17	508.0	508.0	293.0	211.0	4.0	-	-	-	-	-	219.0	431.0	-
18 – 19	2136.0	2136.0	949.0	1074.0	109.0	4.0	-	-	-	-	1304.0	610.0	-
20 – 24	12274.0	12274.0	2657.0	6969.0	2362.0	246.0	32.0	-	8.0	-	12607.0	1027.0	-
25 – 29	16041.0	16041.0	1294.0	7112.0	6264.0	1132.0	150.0	41.0	20.0	28.0	24193.0	1508.0	-
30 – 34	15906.0	15906.0	503.0	4201.0	8569.0	1898.0	507.0	143.0	45.0	40.0	30358.0	1909.0	-
35 – 39	18447.0	18447.0	405.0	2892.0	10072.0	3634.0	905.0	329.0	107.0	103.0	40634.0	2203.0	-
40 – 44	25370.0	25370.0	547.0	3042.0	13141.0	5999.0	1561.0	600.0	260.0	220.0	59852.0	2359.0	-
45 – 49	22546.0	22546.0	545.0	2584.0	10898.0	5757.0	1478.0	826.0	245.0	213.0	54885.0	2434.0	-
50 – 54	17067.0	17067.0	504.0	2123.0	8077.0	4017.0	1107.0	770.0	234.0	235.0	41875.0	2454.0	-
55 – 59	7959.0	7959.0	286.0	946.0	3578.0	1840.0	559.0	404.0	179.0	167.0	20366.0	2559.0	-
60 – 64	12789.0	12789.0	472.0	1445.0	4624.0	3627.0	1221.0	828.0	290.0	282.0	34752.0	2717.0	-
65 – 69	10000.0	10000.0	510.0	993.0	3290.0	2607.0	1135.0	848.0	330.0	287.0	28692.0	2869.0	-
70 и более	12362.0	12362.0	932.0	1387.0	3088.0	3026.0	1700.0	1094.0	602.0	533.0	36786.0	2976.0	-
Омская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	495388.0	495106.0	40490.0	146999.0	210595.0	62769.0	16198.0	9707.0	3622.0	4726.0	930610.0	1880.0	282.0
в том числе в возрасте, лет:													
15 – 17	868.0	868.0	543.0	314.0	11.0	-	-	-	-	-	336.0	387.0	-
18 – 19	4926.0	4926.0	2662.0	2114.0	134.0	16.0	-	-	-	-	2430.0	493.0	-
20 – 24	37970.0	37950.0	13430.0	20835.0	3313.0	312.0	32.0	-	16.0	12.0	28705.0	756.0	20.0
25 – 29	52345.0	52305.0	7703.0	30161.0	12356.0	1601.0	330.0	41.0	32.0	81.0	62060.0	1187.0	40.0
30 – 34	49778.0	49762.0	2898.0	22320.0	20187.0	3202.0	688.0	266.0	85.0	116.0	77804.0	1564.0	16.0
35 – 39	56405.0	56381.0	1897.0	16092.0	29304.0	6583.0	1619.0	561.0	161.0	164.0	105968.0	1879.0	24.0
40 – 44	71372.0	71340.0	1928.0	14066.0	39452.0	11412.0	2432.0	1252.0	393.0	405.0	148854.0	2087.0	32.0
45 – 49	61838.0	61822.0	1825.0	10695.0	32922.0	11385.0	2421.0	1477.0	482.0	615.0	135488.0	2192.0	16.0
50 – 54	49946.0	49910.0	1785.0	9789.0	25649.0	8251.0	1951.0	1483.0	469.0	533.0	108239.0	2169.0	36.0
55 – 59	24085.0	24081.0	897.0	5143.0	12009.0	3666.0	969.0	698.0	294.0	405.0	52713.0	2189.0	4.0
60 – 64	32659.0	32631.0	1552.0	6301.0	14894.0	5752.0	1570.0	1281.0	502.0	779.0	75608.0	2317.0	28.0
65 – 69	25343.0	25316.0	1424.0	4549.0	10791.0	4810.0	1612.0	1084.0	404.0	642.0	60440.0	2387.0	27.0
70 и более	27853.0	27814.0	1946.0	4620.0	9573.0	5779.0	2574.0	1564.0	784.0	974.0	71965.0	2587.0	39.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	333125.0	332959.0	31691.0	115960.0	146675.0	29304.0	5017.0	2329.0	776.0	1207.0	543410.0	1632.0	166.0
в том числе в возрасте, лет:													
15 – 17	390.0	390.0	274.0	114.0	2.0	-	-	-	-	-	118.0	303.0	-
18 – 19	2962.0	2962.0	1876.0	1031.0	55.0	-	-	-	-	-	1141.0	385.0	-
20 – 24	25464.0	25456.0	10709.0	13372.0	1240.0	95.0	20.0	-	8.0	12.0	16349.0	642.0	8.0
25 – 29	36208.0	36188.0	6444.0	23208.0	5976.0	412.0	96.0	4.0	12.0	36.0	37172.0	1027.0	20.0
30 – 34	33992.0	33984.0	2386.0	18459.0	11646.0	1193.0	164.0	64.0	24.0	48.0	46830.0	1378.0	8.0
35 – 39	37313.0	37305.0	1568.0	13686.0	18898.0	2445.0	464.0	130.0	59.0	55.0	62114.0	1665.0	8.0
40 – 44	47344.0	47324.0	1466.0	11657.0	27944.0	5120.0	604.0	312.0	55.0	166.0	88572.0	1872.0	20.0
45 – 49	41592.0	41576.0	1359.0	8900.0	24454.0	5574.0	666.0	317.0	114.0	192.0	80912.0	1946.0	16.0
50 – 54	35185.0	35165.0	1396.0	8340.0	19884.0	4364.0	558.0	407.0	104.0	112.0	67039.0	1906.0	20.0
55 – 59	17089.0	17089.0	721.0	4413.0	9380.0	1893.0	363.0	143.0	52.0	124.0	32343.0	1893.0	-
60 – 64	21684.0	21676.0	1171.0	5460.0	11508.0	2644.0	463.0	233.0	89.0	108.0	40835.0	1884.0	8.0
65 – 69	16344.0	16317.0	1013.0	3796.0	8283.0	2246.0	583.0	211.0	61.0	124.0	31962.0	1959.0	27.0
70 и более	17558.0	17527.0	1308.0	3524.0	7405.0	3318.0	1036.0	508.0	198.0	230.0	38023.0	2169.0	31.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	162263.0	162147.0	8799.0	31039.0	63920.0	33465.0	11181.0	7378.0	2846.0	3519.0	387200.0	2388.0	116.0
в том числе в возрасте, лет:													
15 – 17	478.0	478.0	269.0	200.0	9.0	-	-	-	-	-	218.0	456.0	-
18 – 19	1964.0	1964.0	786.0	1083.0	79.0	16.0	-	-	-	-	1289.0	656.0	-
20 – 24	12506.0	12494.0	2721.0	7463.0	2073.0	217.0	12.0	-	8.0	-	12356.0	989.0	12.0
25 – 29	16137.0	16117.0	1259.0	6953.0	6380.0	1189.0	234.0	37.0	20.0	45.0	24888.0	1544.0	20.0
30 – 34	15786.0	15778.0	512.0	3861.0	8541.0	2009.0	524.0	202.0	61.0	68.0	30974.0	1963.0	8.0
35 – 39	19092.0	19076.0	329.0	2406.0	10406.0	4138.0	1155.0	431.0	102.0	109.0	43854.0	2299.0	16.0
40 – 44	24028.0	24016.0	462.0	2409.0	11508.0	6292.0	1828.0	940.0	338.0	239.0	60282.0	2510.0	12.0
45 – 49	20246.0	20246.0	466.0	1795.0	8468.0	5811.0	1755.0	1160.0	368.0	423.0	54576.0	2696.0	-
50 – 54	14761.0	14745.0	389.0	1449.0	5765.0	3887.0	1393.0	1076.0	365.0	421.0	41200.0	2794.0	16.0
55 – 59	6996.0	6992.0	176.0	730.0	2629.0	1773.0	606.0	555.0	242.0	281.0	20370.0	2913.0	4.0
60 – 64	10975.0	10955.0	381.0	841.0	3386.0	3108.0	1107.0	1048.0	413.0	671.0	34773.0	3174.0	20.0
65 – 69	8999.0	8999.0	411.0	753.0	2508.0	2564.0	1029.0	873.0	343.0	518.0	28478.0	3165.0	-
70 и более	10295.0	10287.0	638.0	1096.0	2168.0	2461.0	1538.0	1056.0	586.0	744.0	33942.0	3300.0	8.0
Томская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	240235.0	240169.0	21057.0	75378.0	104349.0	27551.0	6419.0	2931.0	1142.0	1342.0	425103.0	1770.0	66.0
в том числе в возрасте, лет:													
15 – 17	465.0	465.0	330.0	125.0	10.0	-	-	-	-	-	145.0	312.0	-
18 – 19	2803.0	2803.0	1626.0	1085.0	91.0	1.0	-	-	-	-	1270.0	453.0	-
20 – 24	19673.0	19672.0	7233.0	10626.0	1619.0	144.0	36.0	4.0	6.0	4.0	14524.0	738.0	1.0
25 – 29	26250.0	26246.0	3982.0	15348.0	5995.0	704.0	135.0	31.0	14.0	37.0	30526.0	1163.0	4.0
30 – 34	24998.0	24994.0	1600.0	11371.0	9876.0	1675.0	308.0	92.0	18.0	54.0	38366.0	1535.0	4.0
35 – 39	25134.0	25134.0	976.0	7717.0	12701.0	2784.0	615.0	211.0	66.0	64.0	45876.0	1825.0	-
40 – 44	33451.0	33447.0	1041.0	7207.0	18724.0	4825.0	958.0	347.0	151.0	194.0	67191.0	2009.0	4.0
45 – 49	31863.0	31863.0	1047.0	6102.0	17308.0	5378.0	1105.0	541.0	194.0	188.0	66676.0	2093.0	-
50 – 54	26456.0	26440.0	913.0	5695.0	14408.0	3898.0	758.0	387.0	155.0	226.0	53944.0	2040.0	16.0
55 – 59	11991.0	11987.0	406.0	2897.0	6435.0	1604.0	343.0	172.0	67.0	63.0	23714.0	1978.0	4.0
60 – 64	14564.0	14551.0	648.0	3142.0	7488.0	2167.0	533.0	331.0	107.0	135.0	30235.0	2078.0	13.0
65 – 69	10422.0	10410.0	490.0	2069.0	4991.0	1797.0	580.0	250.0	115.0	118.0	22752.0	2186.0	12.0
70 и более	12165.0	12157.0	765.0	1994.0	4703.0	2574.0	1048.0	565.0	249.0	259.0	29884.0	2458.0	8.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	157058.0	157038.0	16018.0	56970.0	68184.0	12407.0	2021.0	690.0	282.0	466.0	247551.0	1576.0	20.0
в том числе в возрасте, лет:													
15 – 17	241.0	241.0	172.0	63.0	6.0	-	-	-	-	-	75.0	311.0	-
18 – 19	1745.0	1745.0	1179.0	526.0	40.0	-	-	-	-	-	606.0	347.0	-
20 – 24	13675.0	13675.0	5868.0	7005.0	739.0	39.0	16.0	4.0	-	4.0	8712.0	637.0	-
25 – 29	18309.0	18309.0	3268.0	11448.0	3265.0	248.0	44.0	4.0	8.0	24.0	19158.0	1046.0	-
30 – 34	17072.0	17068.0	1279.0	8882.0	5984.0	745.0	118.0	28.0	4.0	28.0	23930.0	1402.0	4.0
35 – 39	16328.0	16328.0	770.0	6278.0	7783.0	1203.0	187.0	61.0	21.0	25.0	26827.0	1643.0	-
40 – 44	20928.0	20924.0	684.0	5580.0	12098.0	2033.0	310.0	101.0	41.0	77.0	38462.0	1838.0	4.0
45 – 49	19851.0	19851.0	652.0	4684.0	11434.0	2454.0	327.0	169.0	53.0	78.0	38029.0	1916.0	-
50 – 54	17472.0	17472.0	609.0	4485.0	10065.0	1887.0	225.0	75.0	43.0	83.0	32485.0	1859.0	-
55 – 59	8360.0	8356.0	304.0	2347.0	4732.0	812.0	98.0	41.0	7.0	15.0	15006.0	1796.0	4.0
60 – 64	9569.0	9565.0	455.0	2554.0	5318.0	968.0	166.0	50.0	20.0	34.0	17400.0	1819.0	4.0
65 – 69	6501.0	6497.0	293.0	1631.0	3535.0	802.0	160.0	40.0	10.0	26.0	12253.0	1886.0	4.0
70 и более	7007.0	7007.0	485.0	1487.0	3185.0	1216.0	370.0	117.0	75.0	72.0	14608.0	2085.0	-
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	83177.0	83131.0	5039.0	18408.0	36165.0	15144.0	4398.0	2241.0	860.0	876.0	177552.0	2136.0	46.0
в том числе в возрасте, лет:													
15 – 17	224.0	224.0	158.0	62.0	4.0	-	-	-	-	-	70.0	313.0	-
18 – 19	1058.0	1058.0	447.0	559.0	51.0	1.0	-	-	-	-	664.0	628.0	-
20 – 24	5998.0	5997.0	1365.0	3621.0	880.0	105.0	20.0	-	6.0	-	5812.0	969.0	1.0
25 – 29	7941.0	7937.0	714.0	3900.0	2730.0	456.0	91.0	27.0	6.0	13.0	11368.0	1432.0	4.0
30 – 34	7926.0	7926.0	321.0	2489.0	3892.0	930.0	190.0	64.0	14.0	26.0	14436.0	1821.0	-
35 – 39	8806.0	8806.0	206.0	1439.0	4918.0	1581.0	428.0	150.0	45.0	39.0	19049.0	2163.0	-
40 – 44	12523.0	12523.0	357.0	1627.0	6626.0	2792.0	648.0	246.0	110.0	117.0	28729.0	2294.0	-
45 – 49	12012.0	12012.0	395.0	1418.0	5874.0	2924.0	778.0	372.0	141.0	110.0	28647.0	2385.0	-
50 – 54	8984.0	8968.0	304.0	1210.0	4343.0	2011.0	533.0	312.0	112.0	143.0	21459.0	2393.0	16.0
55 – 59	3631.0	3631.0	102.0	550.0	1703.0	792.0	245.0	131.0	60.0	48.0	8708.0	2398.0	-
60 – 64	4995.0	4986.0	193.0	588.0	2170.0	1199.0	367.0	281.0	87.0	101.0	12835.0	2574.0	9.0
65 – 69	3921.0	3913.0	197.0	438.0	1456.0	995.0	420.0	210.0	105.0	92.0	10499.0	2683.0	8.0
70 и более	5158.0	5150.0	280.0	507.0	1518.0	1358.0	678.0	448.0	174.0	187.0	15276.0	2966.0	8.0
Читинская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	265757.0	259221.0	16273.0	68279.0	105932.0	42935.0	12802.0	7010.0	2689.0	3301.0	538598.0	2078.0	6536.0
в том числе в возрасте, лет:													
15 – 17	865.0	801.0	468.0	317.0	16.0	-	-	-	-	-	349.0	436.0	64.0
18 – 19	4019.0	3793.0	1828.0	1804.0	152.0	9.0	-	-	-	-	2135.0	563.0	226.0
20 – 24	25449.0	24232.0	5989.0	14652.0	3220.0	293.0	62.0	12.0	4.0	-	22303.0	920.0	1217.0
25 – 29	32190.0	31335.0	2728.0	16227.0	10178.0	1724.0	332.0	77.0	20.0	49.0	43976.0	1403.0	855.0
30 – 34	27952.0	27439.0	883.0	9126.0	12803.0	3358.0	855.0	257.0	89.0	68.0	50607.0	1844.0	513.0
35 – 39	27913.0	27418.0	577.0	5331.0	13960.0	5277.0	1337.0	576.0	186.0	174.0	59797.0	2181.0	495.0
40 – 44	36317.0	35783.0	677.0	5164.0	17696.0	8149.0	2362.0	1028.0	325.0	382.0	84678.0	2366.0	534.0
45 – 49	34568.0	33953.0	752.0	4594.0	15851.0	8284.0	2167.0	1283.0	519.0	503.0	83346.0	2455.0	615.0
50 – 54	26422.0	25882.0	641.0	3833.0	12443.0	5583.0	1518.0	1083.0	406.0	375.0	62478.0	2414.0	540.0
55 – 59	11349.0	11046.0	342.0	1915.0	5243.0	2024.0	594.0	466.0	181.0	281.0	26555.0	2404.0	303.0
60 – 64	15517.0	15142.0	436.0	2427.0	6432.0	3228.0	1151.0	729.0	269.0	470.0	38835.0	2565.0	375.0
65 – 69	11473.0	11124.0	418.0	1459.0	4431.0	2551.0	1026.0	612.0	244.0	383.0	29947.0	2692.0	349.0
70 и более	11723.0	11273.0	534.0	1430.0	3507.0	2455.0	1398.0	887.0	446.0	616.0	33592.0	2980.0	450.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	169467.0	165100.0	11919.0	51336.0	72506.0	21046.0	4716.0	2015.0	636.0	926.0	300003.0	1817.0	4367.0
в том числе в возрасте, лет:													
15 – 17	464.0	424.0	262.0	154.0	8.0	-	-	-	-	-	170.0	401.0	40.0
18 – 19	2436.0	2309.0	1199.0	1044.0	62.0	4.0	-	-	-	-	1180.0	511.0	127.0
20 – 24	16889.0	16013.0	4636.0	9810.0	1442.0	109.0	8.0	8.0	-	-	13093.0	818.0	876.0
25 – 29	21597.0	20975.0	2161.0	12232.0	5814.0	583.0	127.0	13.0	9.0	36.0	26528.0	1265.0	622.0
30 – 34	18132.0	17776.0	650.0	7218.0	8135.0	1414.0	264.0	47.0	19.0	29.0	29390.0	1653.0	356.0
35 – 39	17217.0	16919.0	434.0	4308.0	9246.0	2261.0	441.0	135.0	38.0	56.0	32704.0	1933.0	298.0
40 – 44	22238.0	21888.0	426.0	4076.0	12207.0	3875.0	793.0	306.0	80.0	125.0	46338.0	2117.0	350.0
45 – 49	21778.0	21347.0	502.0	3622.0	11561.0	4200.0	848.0	345.0	110.0	159.0	46434.0	2175.0	431.0
50 – 54	17449.0	17077.0	472.0	3091.0	9383.0	3004.0	624.0	318.0	99.0	86.0	36274.0	2124.0	372.0
55 – 59	7649.0	7468.0	247.0	1590.0	4067.0	1104.0	226.0	141.0	31.0	62.0	15342.0	2054.0	181.0
60 – 64	9650.0	9428.0	278.0	1957.0	4811.0	1646.0	362.0	215.0	49.0	110.0	20242.0	2147.0	222.0
65 – 69	6943.0	6733.0	299.0	1157.0	3197.0	1354.0	393.0	177.0	50.0	106.0	15304.0	2273.0	210.0
70 и более	7025.0	6743.0	353.0	1077.0	2573.0	1492.0	630.0	310.0	151.0	157.0	17004.0	2522.0	282.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	96290.0	94121.0	4354.0	16943.0	33426.0	21889.0	8086.0	4995.0	2053.0	2375.0	238595.0	2535.0	2169.0
в том числе в возрасте, лет:													
15 – 17	401.0	377.0	206.0	163.0	8.0	-	-	-	-	-	179.0	475.0	24.0
18 – 19	1583.0	1484.0	629.0	760.0	90.0	5.0	-	-	-	-	955.0	644.0	99.0
20 – 24	8560.0	8219.0	1353.0	4842.0	1778.0	184.0	54.0	4.0	4.0	-	9210.0	1121.0	341.0
25 – 29	10593.0	10360.0	567.0	3995.0	4364.0	1141.0	205.0	64.0	11.0	13.0	17448.0	1684.0	233.0
30 – 34	9820.0	9663.0	233.0	1908.0	4668.0	1944.0	591.0	210.0	70.0	39.0	21217.0	2196.0	157.0
35 – 39	10696.0	10499.0	143.0	1023.0	4714.0	3016.0	896.0	441.0	148.0	118.0	27093.0	2581.0	197.0
40 – 44	14079.0	13895.0	251.0	1088.0	5489.0	4274.0	1569.0	722.0	245.0	257.0	38340.0	2759.0	184.0
45 – 49	12790.0	12606.0	250.0	972.0	4290.0	4084.0	1319.0	938.0	409.0	344.0	36912.0	2928.0	184.0
50 – 54	8973.0	8805.0	169.0	742.0	3060.0	2579.0	894.0	765.0	307.0	289.0	26204.0	2976.0	168.0
55 – 59	3700.0	3578.0	95.0	325.0	1176.0	920.0	368.0	325.0	150.0	219.0	11213.0	3134.0	122.0
60 – 64	5867.0	5714.0	158.0	470.0	1621.0	1582.0	789.0	514.0	220.0	360.0	18593.0	3254.0	153.0
65 – 69	4530.0	4391.0	119.0	302.0	1234.0	1197.0	633.0	435.0	194.0	277.0	14643.0	3335.0	139.0
70 и более	4698.0	4530.0	181.0	353.0	934.0	963.0	768.0	577.0	295.0	459.0	16588.0	3662.0	168.0
Агинский Бурятский автономный округ													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	15155.0	14953.0	707.0	2376.0	4314.0	3565.0	1568.0	1196.0	506.0	721.0	43150.0	2886.0	202.0
в том числе в возрасте, лет:													
15 – 17	42.0	40.0	23.0	17.0	-	-	-	-	-	-	17.0	425.0	2.0
18 – 19	187.0	184.0	85.0	94.0	4.0	1.0	-	-	-	-	105.0	571.0	3.0
20 – 24	1271.0	1245.0	241.0	731.0	241.0	29.0	3.0	-	-	-	1312.0	1054.0	26.0
25 – 29	1749.0	1728.0	110.0	629.0	736.0	207.0	33.0	5.0	4.0	4.0	2936.0	1699.0	21.0
30 – 34	1815.0	1783.0	46.0	296.0	836.0	405.0	150.0	36.0	10.0	4.0	4053.0	2273.0	32.0
35 – 39	2017.0	1987.0	34.0	160.0	689.0	724.0	233.0	104.0	30.0	13.0	5442.0	2739.0	30.0
40 – 44	2398.0	2375.0	33.0	140.0	655.0	816.0	382.0	235.0	74.0	40.0	7360.0	3099.0	23.0
45 – 49	1933.0	1922.0	40.0	101.0	438.0	576.0	321.0	237.0	106.0	103.0	6608.0	3438.0	11.0
50 – 54	1320.0	1306.0	25.0	81.0	290.0	352.0	158.0	217.0	95.0	88.0	4738.0	3628.0	14.0
55 – 59	611.0	602.0	8.0	44.0	117.0	123.0	73.0	106.0	51.0	80.0	2449.0	4068.0	9.0
60 – 64	748.0	736.0	17.0	28.0	148.0	154.0	82.0	113.0	59.0	135.0	3250.0	4416.0	12.0
65 – 69	525.0	517.0	19.0	24.0	83.0	108.0	61.0	66.0	40.0	116.0	2376.0	4596.0	8.0
70 и более	539.0	528.0	26.0	31.0	77.0	70.0	72.0	77.0	37.0	138.0	2504.0	4742.0	11.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	5493.0	5438.0	268.0	1102.0	2014.0	1236.0	416.0	222.0	80.0	100.0	12909.0	2374.0	55.0
в том числе в возрасте, лет:													
15 – 17	16.0	15.0	8.0	7.0	-	-	-	-	-	-	7.0	467.0	1.0
18 – 19	81.0	80.0	41.0	36.0	3.0	-	-	-	-	-	42.0	525.0	1.0
20 – 24	497.0	494.0	101.0	312.0	76.0	5.0	-	-	-	-	479.0	970.0	3.0
25 – 29	734.0	726.0	52.0	316.0	298.0	54.0	4.0	1.0	1.0	-	1101.0	1517.0	8.0
30 – 34	703.0	694.0	21.0	148.0	369.0	108.0	34.0	10.0	3.0	1.0	1421.0	2048.0	9.0
35 – 39	737.0	728.0	11.0	85.0	324.0	232.0	54.0	13.0	6.0	3.0	1768.0	2429.0	9.0
40 – 44	827.0	821.0	9.0	65.0	335.0	275.0	84.0	37.0	11.0	5.0	2185.0	2661.0	6.0
45 – 49	671.0	667.0	7.0	42.0	234.0	231.0	90.0	38.0	14.0	11.0	1917.0	2874.0	4.0
50 – 54	450.0	445.0	6.0	40.0	159.0	124.0	46.0	40.0	14.0	16.0	1336.0	3002.0	5.0
55 – 59	210.0	207.0	2.0	27.0	55.0	59.0	30.0	21.0	7.0	6.0	628.0	3034.0	3.0
60 – 64	242.0	239.0	4.0	10.0	80.0	65.0	30.0	25.0	6.0	19.0	807.0	3377.0	3.0
65 – 69	166.0	164.0	3.0	8.0	44.0	54.0	20.0	17.0	6.0	12.0	561.0	3421.0	2.0
70 и более	159.0	158.0	3.0	6.0	37.0	29.0	24.0	20.0	12.0	27.0	657.0	4158.0	1.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	9662.0	9515.0	439.0	1274.0	2300.0	2329.0	1152.0	974.0	426.0	621.0	30241.0	3178.0	147.0
в том числе в возрасте, лет:													
15 – 17	26.0	25.0	15.0	10.0	-	-	-	-	-	-	10.0	400.0	1.0
18 – 19	106.0	104.0	44.0	58.0	1.0	1.0	-	-	-	-	63.0	606.0	2.0
20 – 24	774.0	751.0	140.0	419.0	165.0	24.0	3.0	-	-	-	833.0	1109.0	23.0
