7. НАСЕЛЕНИЕ, ЗАНЯТОЕ В ЭКОНОМИКЕ, ПО УРОВНЮ ОБРАЗОВАНИЯ, ПОЛУ И ВОЗРАСТНЫМ ГРУППАМ ПО СУБЪЕКТАМ РОССИЙСКОЙ ФЕДЕРАЦИИ												
												
												
	Всего	Имеющие образование								Не имеющие 
65–69 	1479.0	23.0	552.0	13.0	421.0	89.0	78.0	157.0	135.0	11.0	2.0	-
70 и более	451.0	10.0	110.0	8.0	94.0	26.0	21.0	58.0	106.0	18.0	7.0	-
Возраст не указан	14.0	-	5.0	1.0	5.0	2.0	-	-	-	-	-	1.0
Из общей численности занятых - женщины в возрасте:												
трудоспособном	478771.0	1145.0	103448.0	11451.0	198036.0	72722.0	65858.0	23131.0	2835.0	142.0	75.0	3.0
старше трудоспособного	19871.0	149.0	7547.0	183.0	6793.0	1453.0	1573.0	1472.0	654.0	47.0	16.0	-
16-29 лет	123549.0	292.0	23680.0	6396.0	43790.0	19667.0	20692.0	8252.0	722.0	57.0	28.0	1.0
Городское население, занятое в экономике, в возрасте 15 лет и более	601748.0	2478.0	143459.0	17073.0	226475.0	92425.0	85237.0	29631.0	4666.0	300.0	146.0	4.0
в том числе в возрасте, лет:												
15–17	1690.0	-	-	-	66.0	144.0	705.0	670.0	94.0	11.0	8.0	-
18–19 	13428.0	-	-	357.0	3057.0	2913.0	5000.0	1866.0	219.0	16.0	10.0	-
20–24 	73481.0	146.0	12686.0	5705.0	24571.0	12562.0	12235.0	4975.0	555.0	46.0	17.0	-
25–29 	85470.0	390.0	22510.0	3426.0	30184.0	12986.0	11164.0	4420.0	356.0	34.0	15.0	-
30–34 	74198.0	254.0	19050.0	2352.0	30752.0	10985.0	8592.0	1956.0	219.0	37.0	20.0	1.0
35–39 	69467.0	266.0	18777.0	1596.0	28943.0	9809.0	8586.0	1292.0	166.0	31.0	15.0	1.0
40–44 	92863.0	378.0	23074.0	1533.0	37432.0	14299.0	13701.0	2137.0	278.0	31.0	15.0	-
45–49 	86964.0	328.0	19719.0	1015.0	34315.0	14256.0	12690.0	4040.0	570.0	30.0	20.0	1.0
50–54 	68628.0	287.0	15921.0	711.0	26198.0	10239.0	9302.0	5115.0	836.0	19.0	8.0	-
55–59 	21842.0	158.0	6468.0	245.0	7201.0	3009.0	2331.0	1887.0	532.0	11.0	5.0	-
60–64 	9836.0	152.0	3770.0	92.0	2766.0	921.0	726.0	935.0	461.0	13.0	7.0	-
65–69 	2996.0	79.0	1198.0	31.0	787.0	228.0	168.0	250.0	246.0	9.0	3.0	-
70 и более	885.0	40.0	286.0	10.0	203.0	74.0	37.0	88.0	134.0	12.0	3.0	1.0
Возраст не указан	9.0	-	3.0	1.0	2.0	1.0	1.0	-	-	-	-	1.0
Из общей численности занятых - население в возрасте:												
трудоспособном	579000.0	2160.0	134968.0	16853.0	219403.0	90476.0	83445.0	27723.0	3709.0	260.0	130.0	3.0
старше трудоспособного	22636.0	318.0	8491.0	220.0	7072.0	1947.0	1792.0	1816.0	940.0	39.0	15.0	1.0
16-29 лет	173957.0	536.0	35196.0	9488.0	57878.0	28603.0	29104.0	11839.0	1207.0	106.0	49.0	-
Мужчины, занятые в экономике, в возрасте 15 лет и более	304763.0	1317.0	63887.0	8479.0	103581.0	55606.0	48841.0	19555.0	3311.0	183.0	94.0	3.0
в том числе в возрасте, лет:												
15–17	1038.0	-	-	-	31.0	100.0	357.0	470.0	77.0	3.0	2.0	-
18–19 	8131.0	-	-	145.0	1600.0	1980.0	2686.0	1510.0	200.0	10.0	7.0	-
20–24 	40510.0	59.0	5694.0	2662.0	12591.0	7934.0	7280.0	3779.0	478.0	33.0	11.0	-
25–29 	45428.0	208.0	10393.0	1700.0	15136.0	7944.0	6667.0	3091.0	270.0	19.0	11.0	-
30–34 	38391.0	103.0	8335.0	1243.0	15072.0	6562.0	5564.0	1343.0	141.0	27.0	16.0	1.0
35–39 	34293.0	122.0	8177.0	807.0	13185.0	5603.0	5432.0	844.0	105.0	18.0	6.0	-
40–44 	43683.0	189.0	9669.0	776.0	15853.0	8058.0	7637.0	1304.0	178.0	19.0	10.0	-
45–49 	40057.0	180.0	8184.0	531.0	13745.0	8154.0	6590.0	2276.0	378.0	18.0	14.0	1.0
50–54 	32195.0	165.0	7166.0	373.0	10388.0	6091.0	4604.0	2875.0	522.0	11.0	4.0	-
55–59 	12923.0	111.0	3231.0	158.0	3885.0	2285.0	1470.0	1344.0	433.0	6.0	3.0	-
60–64 	5809.0	93.0	2138.0	62.0	1528.0	693.0	434.0	547.0	305.0	9.0	5.0	-
65–69 	1761.0	57.0	706.0	20.0	446.0	149.0	100.0	123.0	156.0	4.0	3.0	-
70 и более	544.0	30.0	194.0	2.0	121.0	53.0	20.0	49.0	68.0	6.0	2.0	1.0
Возраст не указан	3.0	-	1.0	-	-	1.0	1.0	-	-	-	-	-
Из общей численности занятых - мужчины в возрасте:												
трудоспособном	296572.0	1137.0	60849.0	8395.0	101486.0	54710.0	48287.0	18771.0	2771.0	164.0	84.0	2.0
старше трудоспособного	8114.0	180.0	3038.0	84.0	2095.0	895.0	554.0	719.0	529.0	19.0	10.0	1.0
16-29 лет	95030.0	267.0	16087.0	4507.0	29358.0	17957.0	16990.0	8785.0	1014.0	65.0	31.0	-
Женщины, занятые в экономике, в возрасте 15 лет и более	296985.0	1161.0	79572.0	8594.0	122894.0	36819.0	36396.0	10076.0	1355.0	117.0	52.0	1.0
в том числе в возрасте, лет:												
15–17	652.0	-	-	-	35.0	44.0	348.0	200.0	17.0	8.0	6.0	-
18–19 	5297.0	-	-	212.0	1457.0	933.0	2314.0	356.0	19.0	6.0	3.0	-
20–24 	32971.0	87.0	6992.0	3043.0	11980.0	4628.0	4955.0	1196.0	77.0	13.0	6.0	-
25–29 	40042.0	182.0	12117.0	1726.0	15048.0	5042.0	4497.0	1329.0	86.0	15.0	4.0	-
30–34 	35807.0	151.0	10715.0	1109.0	15680.0	4423.0	3028.0	613.0	78.0	10.0	4.0	-
35–39 	35174.0	144.0	10600.0	789.0	15758.0	4206.0	3154.0	448.0	61.0	13.0	9.0	1.0
40–44 	49180.0	189.0	13405.0	757.0	21579.0	6241.0	6064.0	833.0	100.0	12.0	5.0	-
45–49 	46907.0	148.0	11535.0	484.0	20570.0	6102.0	6100.0	1764.0	192.0	12.0	6.0	-
50–54 	36433.0	122.0	8755.0	338.0	15810.0	4148.0	4698.0	2240.0	314.0	8.0	4.0	-
55–59 	8919.0	47.0	3237.0	87.0	3316.0	724.0	861.0	543.0	99.0	5.0	2.0	-
60–64 	4027.0	59.0	1632.0	30.0	1238.0	228.0	292.0	388.0	156.0	4.0	2.0	-
65–69 	1235.0	22.0	492.0	11.0	341.0	79.0	68.0	127.0	90.0	5.0	-	-
70 и более	341.0	10.0	92.0	8.0	82.0	21.0	17.0	39.0	66.0	6.0	1.0	-
Возраст не указан	6.0	-	2.0	1.0	2.0	-	-	-	-	-	-	1.0
Из общей численности занятых - женщины в возрасте:												
трудоспособном	282428.0	1023.0	74119.0	8458.0	117917.0	35766.0	35158.0	8952.0	938.0	96.0	46.0	1.0
старше трудоспособного	14522.0	138.0	5453.0	136.0	4977.0	1052.0	1238.0	1097.0	411.0	20.0	5.0	-
16-29 лет	78927.0	269.0	19109.0	4981.0	28520.0	10646.0	12114.0	3054.0	193.0	41.0	18.0	-
Сельское население, занятое в экономике, в возрасте 15 лет и более	449318.0	287.0	53877.0	5603.0	141902.0	111377.0	82789.0	42497.0	10651.0	330.0	192.0	5.0
в том числе в возрасте, лет:												
15–17	2244.0	-	-	-	28.0	187.0	433.0	1205.0	378.0	13.0	7.0	-
18–19 	8393.0	-	-	68.0	1261.0	2061.0	2090.0	2197.0	703.0	13.0	6.0	-
20–24 	46810.0	14.0	2971.0	1350.0	11800.0	11245.0	9568.0	8093.0	1735.0	34.0	16.0	-
25–29 	53818.0	38.0	5456.0	931.0	14605.0	13548.0	11001.0	7106.0	1099.0	33.0	19.0	1.0
30–34 	49656.0	35.0	5940.0	814.0	17341.0	12038.0	9515.0	3496.0	451.0	26.0	17.0	-
35–39 	54854.0	31.0	7530.0	704.0	19795.0	12779.0	11177.0	2467.0	359.0	12.0	10.0	-
40–44 	82515.0	48.0	10454.0	722.0	28178.0	21153.0	17197.0	4018.0	711.0	33.0	22.0	1.0
45–49 	77660.0	40.0	9500.0	499.0	26059.0	20880.0	13431.0	5861.0	1349.0	39.0	28.0	2.0
50–54 	54831.0	41.0	7743.0	369.0	17997.0	13675.0	7039.0	5968.0	1959.0	39.0	23.0	1.0
55–59 	14427.0	25.0	3069.0	114.0	3806.0	3308.0	1149.0	1657.0	1267.0	32.0	17.0	-
60–64 	3072.0	13.0	952.0	25.0	802.0	415.0	144.0	316.0	385.0	20.0	7.0	-
65–69 	789.0	1.0	216.0	7.0	192.0	73.0	33.0	76.0	172.0	19.0	10.0	-
70 и более	249.0	1.0	46.0	-	38.0	15.0	12.0	37.0	83.0	17.0	10.0	-
Возраст не указан	11.0	-	3.0	-	4.0	4.0	-	-	-	-	-	-
Из общей численности занятых - население в возрасте:												
трудоспособном	441041.0	265.0	51040.0	5534.0	139457.0	110548.0	82320.0	41736.0	9868.0	268.0	163.0	5.0
старше трудоспособного	8130.0	22.0	2837.0	69.0	2445.0	829.0	469.0	671.0	728.0	60.0	28.0	-
16-29 лет	111118.0	52.0	8427.0	2349.0	27694.0	27041.0	23092.0	18511.0	3860.0	91.0	47.0	1.0
Мужчины, занятые в экономике, в возрасте 15 лет и более	247600.0	154.0	22454.0	2563.0	59967.0	74020.0	51754.0	27922.0	8507.0	256.0	152.0	3.0
в том числе в возрасте, лет:												
15–17	1781.0	-	-	-	16.0	160.0	287.0	970.0	337.0	11.0	7.0	-
18–19 	5186.0	-	-	22.0	535.0	1308.0	1110.0	1570.0	628.0	13.0	6.0	-
20–24 	28654.0	7.0	1417.0	485.0	5417.0	7633.0	6186.0	5959.0	1524.0	26.0	11.0	-
25–29 	30996.0	22.0	2439.0	427.0	6456.0	8919.0	6931.0	4883.0	893.0	26.0	14.0	-
30–34 	26648.0	13.0	2143.0	367.0	7155.0	7780.0	6508.0	2319.0	341.0	22.0	16.0	-
35–39 	28443.0	11.0	2925.0	347.0	7772.0	8075.0	7478.0	1571.0	257.0	7.0	6.0	-
40–44 	42571.0	26.0	4057.0	338.0	11213.0	13337.0	10628.0	2435.0	509.0	27.0	17.0	1.0
45–49 	40300.0	23.0	3889.0	264.0	10572.0	13709.0	7643.0	3220.0	945.0	34.0	25.0	1.0
50–54 	29833.0	23.0	3395.0	214.0	7809.0	9689.0	3980.0	3284.0	1409.0	29.0	17.0	1.0
55–59 	10407.0	18.0	1446.0	77.0	2393.0	2982.0	869.0	1415.0	1179.0	28.0	16.0	-
60–64 	2097.0	10.0	559.0	17.0	491.0	355.0	103.0	232.0	315.0	15.0	5.0	-
65–69 	545.0	-	156.0	5.0	112.0	63.0	23.0	46.0	127.0	13.0	8.0	-
70 и более	139.0	1.0	28.0	-	26.0	10.0	8.0	18.0	43.0	5.0	4.0	-
Возраст не указан	3.0	-	-	-	1.0	2.0	-	-	-	-	-	-
Из общей численности занятых - мужчины в возрасте:												
трудоспособном	244698.0	143.0	21711.0	2541.0	59338.0	73592.0	51620.0	27557.0	7971.0	222.0	134.0	3.0
старше трудоспособного	2781.0	11.0	743.0	22.0	629.0	428.0	134.0	296.0	485.0	33.0	17.0	-
16-29 лет	66496.0	29.0	3856.0	934.0	12424.0	18020.0	14514.0	13313.0	3331.0	75.0	37.0	-
Женщины, занятые в экономике, в возрасте 15 лет и более	201718.0	133.0	31423.0	3040.0	81935.0	37357.0	31035.0	14575.0	2144.0	74.0	40.0	2.0
в том числе в возрасте, лет:												
15–17	463.0	-	-	-	12.0	27.0	146.0	235.0	41.0	2.0	-	-
18–19 	3207.0	-	-	46.0	726.0	753.0	980.0	627.0	75.0	-	-	-
20–24 	18156.0	7.0	1554.0	865.0	6383.0	3612.0	3382.0	2134.0	211.0	8.0	5.0	-
25–29 	22822.0	16.0	3017.0	504.0	8149.0	4629.0	4070.0	2223.0	206.0	7.0	5.0	1.0
30–34 	23008.0	22.0	3797.0	447.0	10186.0	4258.0	3007.0	1177.0	110.0	4.0	1.0	-
35–39 	26411.0	20.0	4605.0	357.0	12023.0	4704.0	3699.0	896.0	102.0	5.0	4.0	-
40–44 	39944.0	22.0	6397.0	384.0	16965.0	7816.0	6569.0	1583.0	202.0	6.0	5.0	-
45–49 	37360.0	17.0	5611.0	235.0	15487.0	7171.0	5788.0	2641.0	404.0	5.0	3.0	1.0
50–54 	24998.0	18.0	4348.0	155.0	10188.0	3986.0	3059.0	2684.0	550.0	10.0	6.0	-
55–59 	4020.0	7.0	1623.0	37.0	1413.0	326.0	280.0	242.0	88.0	4.0	1.0	-
60–64 	975.0	3.0	393.0	8.0	311.0	60.0	41.0	84.0	70.0	5.0	2.0	-
65–69 	244.0	1.0	60.0	2.0	80.0	10.0	10.0	30.0	45.0	6.0	2.0	-
70 и более	110.0	-	18.0	-	12.0	5.0	4.0	19.0	40.0	12.0	6.0	-
Возраст не указан	8.0	-	3.0	-	3.0	2.0	-	-	-	-	-	-
Из общей численности занятых - женщины в возрасте:												
трудоспособном	196343.0	122.0	29329.0	2993.0	80119.0	36956.0	30700.0	14179.0	1897.0	46.0	29.0	2.0
старше трудоспособного	5349.0	11.0	2094.0	47.0	1816.0	401.0	335.0	375.0	243.0	27.0	11.0	-
16-29 лет	44622.0	23.0	4571.0	1415.0	15270.0	9021.0	8578.0	5198.0	529.0	16.0	10.0	1.0
Красноярский край												
Все население, занятое в экономике, в возрасте 15 лет и более	1325368.0	4305.0	275071.0	40234.0	470239.0	188498.0	232731.0	96972.0	16045.0	632.0	320.0	641.0
в том числе в возрасте, лет:												
15–17	5303.0	-	-	-	187.0	387.0	1595.0	2721.0	390.0	22.0	13.0	1.0
18–19 	28124.0	-	-	841.0	5814.0	5122.0	9996.0	5602.0	712.0	33.0	20.0	4.0
20–24 	151895.0	233.0	21679.0	10774.0	46241.0	23424.0	31152.0	16345.0	1902.0	88.0	43.0	57.0
25–29 	177112.0	656.0	38618.0	7840.0	58598.0	23699.0	31128.0	15075.0	1320.0	80.0	34.0	98.0
30–34 	160269.0	453.0	35296.0	6098.0	62787.0	21314.0	26187.0	7313.0	651.0	71.0	38.0	99.0
35–39 	165091.0	471.0	38345.0	4586.0	65156.0	22412.0	28034.0	5407.0	553.0	54.0	29.0	73.0
40–44 	206310.0	602.0	44418.0	4041.0	79429.0	30719.0	38156.0	7929.0	888.0	46.0	33.0	82.0
45–49 	192416.0	579.0	39244.0	2833.0	71193.0	30188.0	33959.0	12517.0	1740.0	54.0	31.0	109.0
50–54 	146901.0	532.0	31162.0	1986.0	53149.0	20975.0	22877.0	13683.0	2429.0	44.0	26.0	64.0
55–59 	49260.0	328.0	13410.0	701.0	15824.0	6200.0	5924.0	5081.0	1735.0	20.0	9.0	37.0
60–64 	29418.0	250.0	8870.0	366.0	8451.0	2981.0	2883.0	3610.0	1960.0	33.0	15.0	14.0
65–69 	10148.0	139.0	3190.0	120.0	2721.0	831.0	696.0	1294.0	1111.0	44.0	15.0	2.0
70 и более	3121.0	62.0	839.0	48.0	689.0	246.0	144.0	395.0	654.0	43.0	14.0	1.0
Возраст не указан	301.0	1.0	57.0	11.0	77.0	17.0	39.0	14.0	2.0	1.0	-	82.0
Из общей численности занятых - население в возрасте:												
трудоспособном	1259905.0	3721.0	255219.0	39410.0	450034.0	182740.0	226370.0	89492.0	11810.0	501.0	270.0	608.0
старше трудоспособного	65037.0	584.0	19852.0	824.0	20205.0	5753.0	6361.0	7151.0	4148.0	126.0	46.0	33.0
16-29 лет	362008.0	889.0	60297.0	19455.0	110840.0	52627.0	73871.0	39414.0	4237.0	218.0	106.0	160.0
Мужчины, занятые в экономике, в возрасте 15 лет и более	683215.0	2290.0	122564.0	20346.0	210950.0	119027.0	134237.0	61846.0	11234.0	373.0	195.0	348.0
в том числе в возрасте, лет:												
15–17	3484.0	-	-	-	113.0	295.0	784.0	1947.0	324.0	20.0	12.0	1.0
18–19 	16907.0	-	-	330.0	2898.0	3591.0	5202.0	4251.0	610.0	24.0	16.0	1.0
20–24 	85114.0	120.0	9606.0	4786.0	23079.0	15635.0	18370.0	11831.0	1590.0	66.0	28.0	31.0
25–29 	95603.0	357.0	17509.0	4063.0	28433.0	14844.0	18997.0	10282.0	1024.0	43.0	17.0	51.0
30–34 	85244.0	187.0	15379.0	3303.0	30712.0	13379.0	16822.0	4915.0	452.0	37.0	20.0	58.0
35–39 	83537.0	203.0	16360.0	2437.0	29652.0	13788.0	17289.0	3335.0	403.0	29.0	18.0	41.0
40–44 	100699.0	296.0	18919.0	2039.0	33463.0	18623.0	21954.0	4747.0	592.0	28.0	20.0	38.0
45–49 	91337.0	304.0	16878.0	1515.0	28192.0	18266.0	17880.0	7048.0	1157.0	32.0	17.0	65.0
50–54 	70918.0	320.0	14218.0	1136.0	20978.0	13367.0	11759.0	7482.0	1598.0	29.0	21.0	31.0
55–59 	26910.0	195.0	6457.0	411.0	7480.0	4505.0	3286.0	3229.0	1312.0	14.0	7.0	21.0
60–64 	16178.0	170.0	4947.0	234.0	4157.0	2005.0	1470.0	1958.0	1212.0	17.0	7.0	8.0
65–69 	5560.0	92.0	1792.0	74.0	1378.0	573.0	354.0	640.0	638.0	18.0	8.0	1.0
70 и более	1724.0	46.0	499.0	18.0	415.0	156.0	70.0	181.0	322.0	16.0	4.0	1.0
Возраст не указан	166.0	-	21.0	8.0	37.0	10.0	22.0	6.0	2.0	-	-	60.0
Из общей численности занятых - мужчины в возрасте:												
трудоспособном	659460.0	1982.0	115326.0	20020.0	205000.0	116290.0	132343.0	58858.0	8986.0	317.0	172.0	338.0
старше трудоспособного	23462.0	308.0	7238.0	326.0	5950.0	2734.0	1894.0	2779.0	2172.0	51.0	19.0	10.0
16-29 лет	200815.0	477.0	27115.0	9179.0	54523.0	34362.0	43353.0	28102.0	3472.0	148.0	69.0	84.0
Женщины, занятые в экономике, в возрасте 15 лет и более	642153.0	2015.0	152507.0	19888.0	259289.0	69471.0	98494.0	35126.0	4811.0	259.0	125.0	293.0
в том числе в возрасте, лет:												
15–17	1819.0	-	-	-	74.0	92.0	811.0	774.0	66.0	2.0	1.0	-
18–19 	11217.0	-	-	511.0	2916.0	1531.0	4794.0	1351.0	102.0	9.0	4.0	3.0
20–24 	66781.0	113.0	12073.0	5988.0	23162.0	7789.0	12782.0	4514.0	312.0	22.0	15.0	26.0
25–29	81509.0	299.0	21109.0	3777.0	30165.0	8855.0	12131.0	4793.0	296.0	37.0	17.0	47.0
30–34 	75025.0	266.0	19917.0	2795.0	32075.0	7935.0	9365.0	2398.0	199.0	34.0	18.0	41.0
35–39 	81554.0	268.0	21985.0	2149.0	35504.0	8624.0	10745.0	2072.0	150.0	25.0	11.0	32.0
40–44 	105611.0	306.0	25499.0	2002.0	45966.0	12096.0	16202.0	3182.0	296.0	18.0	13.0	44.0
45–49 	101079.0	275.0	22366.0	1318.0	43001.0	11922.0	16079.0	5469.0	583.0	22.0	14.0	44.0
50–54 	75983.0	212.0	16944.0	850.0	32171.0	7608.0	11118.0	6201.0	831.0	15.0	5.0	33.0
55–59 	22350.0	133.0	6953.0	290.0	8344.0	1695.0	2638.0	1852.0	423.0	6.0	2.0	16.0
60–64 	13240.0	80.0	3923.0	132.0	4294.0	976.0	1413.0	1652.0	748.0	16.0	8.0	6.0
65–69 	4588.0	47.0	1398.0	46.0	1343.0	258.0	342.0	654.0	473.0	26.0	7.0	1.0
70 и более	1397.0	16.0	340.0	30.0	274.0	90.0	74.0	214.0	332.0	27.0	10.0	-
Возраст не указан	135.0	1.0	36.0	3.0	40.0	7.0	17.0	8.0	-	1.0	-	22.0
Из общей численности занятых - женщины в возрасте:												
трудоспособном	600445.0	1739.0	139893.0	19390.0	245034.0	66450.0	94027.0	30634.0	2824.0	184.0	98.0	270.0
старше трудоспособного	41575.0	276.0	12614.0	498.0	14255.0	3019.0	4467.0	4372.0	1976.0	75.0	27.0	23.0
16-29 лет	161193.0	412.0	33182.0	10276.0	56317.0	18265.0	30518.0	11312.0	765.0	70.0	37.0	76.0
Городское население, занятое в экономике, в возрасте 15 лет и более	1066245.0	4116.0	248968.0	36601.0	392762.0	133581.0	179646.0	60712.0	8867.0	351.0	143.0	641.0
в том числе в возрасте, лет:												
15–17	3419.0	-	-	-	144.0	246.0	1316.0	1569.0	134.0	9.0	4.0	1.0
18–19 	23005.0	-	-	809.0	5104.0	4135.0	8684.0	3909.0	348.0	12.0	6.0	4.0
20–24 	124995.0	220.0	20318.0	10189.0	40236.0	17907.0	25020.0	10142.0	859.0	47.0	18.0	57.0
25–29 	147030.0	630.0	36405.0	7249.0	50902.0	17410.0	24319.0	9318.0	652.0	47.0	19.0	98.0
30–34 	131616.0	440.0	32539.0	5528.0	53390.0	15433.0	19579.0	4192.0	373.0	43.0	16.0	99.0
35–39 	130975.0	449.0	34402.0	4078.0	53434.0	15342.0	20049.0	2823.0	284.0	41.0	20.0	73.0
40–44 	160816.0	567.0	39610.0	3548.0	64170.0	20335.0	27959.0	4112.0	413.0	20.0	15.0	82.0
45–49 	149219.0	555.0	34567.0	2439.0	57526.0	20245.0	25713.0	7234.0	804.0	27.0	13.0	109.0
50–54 	116541.0	498.0	27364.0	1685.0	43715.0	14492.0	18454.0	9056.0	1193.0	20.0	8.0	64.0
55–59 	40707.0	314.0	11868.0	606.0	13509.0	4563.0	5131.0	3747.0	924.0	8.0	2.0	37.0
60–64 	26055.0	245.0	8153.0	323.0	7568.0	2525.0	2645.0	3099.0	1461.0	22.0	9.0	14.0
65–69 	9126.0	136.0	2959.0	106.0	2437.0	739.0	643.0	1168.0	909.0	27.0	5.0	2.0
70 и более	2741.0	62.0	783.0	41.0	627.0	209.0	134.0	343.0	513.0	28.0	8.0	1.0
Возраст не указан	282.0	1.0	55.0	11.0	71.0	16.0	36.0	12.0	1.0	1.0	-	78.0
Из общей численности занятых - население в возрасте:												
трудоспособном	1008781.0	3547.0	230984.0	35884.0	374910.0	128657.0	173867.0	54383.0	5673.0	268.0	120.0	608.0
старше трудоспособного	57224.0	569.0	17984.0	717.0	17852.0	4921.0	5779.0	6127.0	3161.0	81.0	22.0	33.0
16-29 лет	298209.0	850.0	56723.0	18247.0	96386.0	39695.0	59339.0	24736.0	1960.0	113.0	46.0	160.0
Мужчины, занятые в экономике, в возрасте 15 лет и более	541673.0	2196.0	111570.0	18642.0	179011.0	81455.0	103760.0	38718.0	5805.0	168.0	66.0	348.0
в том числе в возрасте, лет:												
15–17	2049.0	-	-	-	86.0	175.0	621.0	1055.0	103.0	8.0	4.0	1.0
18–19 	13813.0	-	-	316.0	2602.0	2931.0	4601.0	3059.0	297.0	6.0	3.0	1.0
20–24 	68973.0	112.0	8980.0	4550.0	20471.0	11852.0	14806.0	7431.0	708.0	32.0	8.0	31.0
25–29 	78447.0	344.0	16517.0	3805.0	25218.0	10606.0	14952.0	6446.0	489.0	19.0	9.0	51.0
30–34 	69886.0	180.0	14405.0	3032.0	26866.0	9420.0	12749.0	2910.0	249.0	17.0	6.0	58.0
35–39 	65818.0	193.0	14849.0	2227.0	24923.0	9093.0	12475.0	1803.0	195.0	19.0	11.0	41.0
40–44 	77037.0	279.0	16976.0	1792.0	27363.0	11745.0	16129.0	2437.0	269.0	9.0	7.0	38.0
45–49 	68946.0	293.0	14886.0	1312.0	22736.0	11548.0	13527.0	4063.0	502.0	14.0	4.0	65.0
50–54 	54534.0	304.0	12444.0	962.0	17101.0	8662.0	9384.0	4890.0	745.0	11.0	6.0	31.0
55–59 	21405.0	188.0	5779.0	359.0	6289.0	3115.0	2774.0	2230.0	646.0	4.0	2.0	21.0
60–64 	14238.0	168.0	4580.0	203.0	3725.0	1677.0	1343.0	1664.0	861.0	9.0	3.0	8.0
65–69 	5004.0	89.0	1682.0	68.0	1250.0	500.0	334.0	575.0	498.0	7.0	1.0	1.0
70 и более	1523.0	46.0	472.0	16.0	381.0	131.0	65.0	155.0	243.0	13.0	2.0	1.0
Возраст не указан	152.0	-	20.0	8.0	33.0	10.0	20.0	4.0	1.0	-	-	56.0
Из общей численности занятых - мужчины в возрасте:												
трудоспособном	520762.0	1893.0	104836.0	18355.0	173655.0	79146.0	102018.0	36208.0	4176.0	137.0	59.0	338.0
старше трудоспособного	20765.0	303.0	6734.0	287.0	5356.0	2308.0	1742.0	2394.0	1602.0	29.0	6.0	10.0
16-29 лет	163136.0	456.0	25497.0	8671.0	48377.0	25563.0	34980.0	17875.0	1570.0	63.0	23.0	84.0
Женщины, занятые в экономике, в возрасте 15 лет и более	524572.0	1920.0	137398.0	17959.0	213751.0	52126.0	75886.0	21994.0	3062.0	183.0	77.0	293.0
в том числе в возрасте, лет:												
15–17	1370.0	-	-	-	58.0	71.0	695.0	514.0	31.0	1.0	-	-
18–19 	9192.0	-	-	493.0	2502.0	1204.0	4083.0	850.0	51.0	6.0	3.0	3.0
20–24 	56022.0	108.0	11338.0	5639.0	19765.0	6055.0	10214.0	2711.0	151.0	15.0	10.0	26.0
25–29 	68583.0	286.0	19888.0	3444.0	25684.0	6804.0	9367.0	2872.0	163.0	28.0	10.0	47.0
30–34 	61730.0	260.0	18134.0	2496.0	26524.0	6013.0	6830.0	1282.0	124.0	26.0	10.0	41.0
35–39 	65157.0	256.0	19553.0	1851.0	28511.0	6249.0	7574.0	1020.0	89.0	22.0	9.0	32.0
40–44 	83779.0	288.0	22634.0	1756.0	36807.0	8590.0	11830.0	1675.0	144.0	11.0	8.0	44.0
45–49 	80273.0	262.0	19681.0	1127.0	34790.0	8697.0	12186.0	3171.0	302.0	13.0	9.0	44.0
50–54 	62007.0	194.0	14920.0	723.0	26614.0	5830.0	9070.0	4166.0	448.0	9.0	2.0	33.0
55–59 	19302.0	126.0	6089.0	247.0	7220.0	1448.0	2357.0	1517.0	278.0	4.0	-	16.0
60–64 	11817.0	77.0	3573.0	120.0	3843.0	848.0	1302.0	1435.0	600.0	13.0	6.0	6.0
65–69 	4122.0	47.0	1277.0	38.0	1187.0	239.0	309.0	593.0	411.0	20.0	4.0	1.0
70 и более	1218.0	16.0	311.0	25.0	246.0	78.0	69.0	188.0	270.0	15.0	6.0	-
Возраст не указан	130.0	1.0	35.0	3.0	38.0	6.0	16.0	8.0	-	1.0	-	22.0
Из общей численности занятых - женщины в возрасте:												
трудоспособном	488019.0	1654.0	126148.0	17529.0	201255.0	49511.0	71849.0	18175.0	1497.0	131.0	61.0	270.0
старше трудоспособного	36459.0	266.0	11250.0	430.0	12496.0	2613.0	4037.0	3733.0	1559.0	52.0	16.0	23.0
16-29 лет	135073.0	394.0	31226.0	9576.0	48009.0	14132.0	24359.0	6861.0	390.0	50.0	23.0	76.0
Сельское население, занятое в экономике, в возрасте 15 лет и более	259123.0	189.0	26103.0	3633.0	77477.0	54917.0	53085.0	36260.0	7178.0	281.0	177.0	-
