1. ЖЕНЩИНЫ ПО ВОЗРАСТНЫМ ГРУППАМ И ЧИСЛУ РОЖДЕННЫХ ДЕТЕЙ ПО СУБЪЕКТАМ РОССИЙСКОЙ ФЕДЕРАЦИИ													
													
	Всего	Женщины, указавшие число рожденных детей	из них женщины с числом рожденных детей								Общее число рожденных детей	Среднее число рожденных детей (на 1000 женщин)	Женщины, не указавшие число рожденных детей
35 – 39	17426.0	17118.0	709.0	2500.0	7226.0	4216.0	1423.0	642.0	206.0	196.0	41266.0	2411.0	308.0
40 – 44	22041.0	21676.0	823.0	2386.0	8150.0	6113.0	2207.0	1106.0	477.0	414.0	57495.0	2652.0	365.0
45 – 49	20892.0	20475.0	784.0	2140.0	6856.0	5962.0	2077.0	1440.0	629.0	587.0	57750.0	2821.0	417.0
50 – 54	16580.0	16221.0	578.0	1855.0	5699.0	4499.0	1408.0	1248.0	465.0	469.0	45214.0	2787.0	359.0
55 – 59	7669.0	7450.0	290.0	938.0	2488.0	1999.0	821.0	521.0	207.0	186.0	20560.0	2760.0	219.0
60 – 64	13895.0	13580.0	565.0	1323.0	4347.0	3653.0	1440.0	1136.0	563.0	553.0	40283.0	2966.0	315.0
65 – 69	12532.0	12235.0	512.0	990.0	3277.0	3365.0	1658.0	1219.0	552.0	662.0	39124.0	3198.0	297.0
70 и более	24856.0	24171.0	1126.0	2474.0	4761.0	5278.0	3828.0	3021.0	1590.0	2093.0	85029.0	3518.0	685.0
Усть-Ордынский Бурятский автономный округ													
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	51731.0	51258.0	10051.0	7878.0	12306.0	9757.0	4412.0	3414.0	1582.0	1858.0	121097.0	2362.0	473.0
в том числе в возрасте, лет:													
15 – 17	4287.0	4216.0	4146.0	67.0	3.0	-	-	-	-	-	73.0	17.0	71.0
18 – 19	1646.0	1618.0	1281.0	314.0	23.0	-	-	-	-	-	360.0	222.0	28.0
20 – 24	4682.0	4626.0	2023.0	1822.0	666.0	102.0	12.0	1.0	-	-	3513.0	759.0	56.0
25 – 29	4597.0	4542.0	796.0	1491.0	1614.0	496.0	107.0	28.0	6.0	4.0	6839.0	1506.0	55.0
30 – 34	4489.0	4458.0	413.0	859.0	1807.0	945.0	259.0	112.0	43.0	20.0	9311.0	2089.0	31.0
35 – 39	4771.0	4735.0	290.0	704.0	1614.0	1312.0	470.0	225.0	66.0	54.0	11679.0	2467.0	36.0
40 – 44	5740.0	5713.0	264.0	603.0	1699.0	1693.0	703.0	415.0	186.0	150.0	16246.0	2844.0	27.0
45 – 49	5030.0	5005.0	204.0	528.0	1350.0	1386.0	633.0	495.0	212.0	197.0	15251.0	3047.0	25.0
50 – 54	3749.0	3732.0	166.0	381.0	1036.0	996.0	429.0	432.0	138.0	154.0	11407.0	3057.0	17.0
55 – 59	1612.0	1600.0	65.0	191.0	424.0	402.0	188.0	166.0	74.0	90.0	5016.0	3135.0	12.0
60 – 64	2919.0	2891.0	98.0	242.0	671.0	744.0	347.0	379.0	192.0	218.0	10018.0	3465.0	28.0
65 – 69	2761.0	2729.0	93.0	174.0	569.0	656.0	397.0	388.0	191.0	261.0	10071.0	3690.0	32.0
70 и более	5448.0	5393.0	212.0	502.0	830.0	1025.0	867.0	773.0	474.0	710.0	21313.0	3952.0	55.0
Кемеровская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	1310283.0	1309100.0	280152.0	373565.0	461760.0	128469.0	33676.0	16488.0	6746.0	8244.0	2006963.0	1533.0	1183.0
в том числе в возрасте, лет:													
15 – 17	75586.0	75545.0	74030.0	1431.0	84.0	-	-	-	-	-	1599.0	21.0	41.0
18 – 19	52461.0	52428.0	47228.0	4926.0	257.0	17.0	-	-	-	-	5491.0	105.0	33.0
20 – 24	119800.0	119723.0	71311.0	41893.0	5744.0	496.0	109.0	9.0	121.0	40.0	56356.0	471.0	77.0
25 – 29	109044.0	108956.0	26648.0	58494.0	20843.0	2304.0	402.0	94.0	54.0	117.0	110434.0	1014.0	88.0
30 – 34	94012.0	93948.0	10350.0	44790.0	32700.0	4669.0	845.0	294.0	111.0	189.0	131272.0	1397.0	64.0
35 – 39	94133.0	94076.0	6187.0	33395.0	43577.0	8176.0	1644.0	616.0	198.0	283.0	158282.0	1682.0	57.0
40 – 44	132595.0	132485.0	7211.0	36204.0	68381.0	15645.0	3012.0	1148.0	357.0	527.0	243982.0	1842.0	110.0
45 – 49	129702.0	129595.0	6641.0	32690.0	66689.0	17619.0	3147.0	1572.0	570.0	667.0	248184.0	1915.0	107.0
50 – 54	114782.0	114685.0	5859.0	31184.0	58301.0	14060.0	2749.0	1436.0	481.0	615.0	216051.0	1884.0	97.0
55 – 59	59014.0	58958.0	3443.0	16877.0	29478.0	6646.0	1221.0	631.0	276.0	386.0	108530.0	1841.0	56.0
60 – 64	88064.0	87954.0	4894.0	22396.0	43763.0	11813.0	2705.0	1273.0	489.0	621.0	170550.0	1939.0	110.0
65 – 69	76848.0	76752.0	4650.0	17019.0	35665.0	13100.0	3550.0	1534.0	574.0	660.0	158351.0	2063.0	96.0
70 и более	164242.0	163995.0	11700.0	32266.0	56278.0	33924.0	14292.0	7881.0	3515.0	4139.0	397881.0	2426.0	247.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	1147956.0	1146854.0	250288.0	342758.0	408494.0	101216.0	23879.0	10456.0	4181.0	5582.0	1681501.0	1466.0	1102.0
в том числе в возрасте, лет:													
15 – 17	64878.0	64846.0	63669.0	1105.0	72.0	-	-	-	-	-	1249.0	19.0	32.0
18 – 19	46253.0	46229.0	42046.0	3984.0	195.0	4.0	-	-	-	-	4386.0	95.0	24.0
20 – 24	106172.0	106107.0	64997.0	36181.0	4428.0	275.0	73.0	8.0	109.0	36.0	47100.0	444.0	65.0
25 – 29	97237.0	97153.0	24700.0	53397.0	17026.0	1577.0	249.0	56.0	44.0	104.0	94556.0	973.0	84.0
30 – 34	83410.0	83350.0	9550.0	41807.0	27665.0	3411.0	505.0	176.0	64.0	172.0	112078.0	1345.0	60.0
35 – 39	82394.0	82338.0	5684.0	31260.0	37805.0	5840.0	1093.0	336.0	112.0	208.0	132922.0	1614.0	56.0
40 – 44	115861.0	115757.0	6563.0	33787.0	60493.0	11739.0	2025.0	593.0	189.0	368.0	205109.0	1772.0	104.0
45 – 49	113803.0	113696.0	6007.0	30469.0	59504.0	13850.0	2156.0	928.0	324.0	458.0	209946.0	1847.0	107.0
50 – 54	101580.0	101484.0	5313.0	29284.0	52462.0	11094.0	1854.0	837.0	272.0	368.0	183715.0	1810.0	96.0
55 – 59	52214.0	52163.0	3124.0	15878.0	26601.0	5012.0	770.0	328.0	178.0	272.0	92069.0	1765.0	51.0
60 – 64	77000.0	76897.0	4344.0	20909.0	39363.0	9221.0	1723.0	700.0	265.0	372.0	142257.0	1850.0	103.0
65 – 69	66752.0	66662.0	4102.0	15724.0	32294.0	10537.0	2375.0	944.0	308.0	378.0	131054.0	1966.0	90.0
70 и более	140402.0	140172.0	10189.0	28973.0	50586.0	28656.0	11056.0	5550.0	2316.0	2846.0	325060.0	2319.0	230.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	162327.0	162246.0	29864.0	30807.0	53266.0	27253.0	9797.0	6032.0	2565.0	2662.0	325462.0	2006.0	81.0
в том числе в возрасте, лет:													
15 – 17	10708.0	10699.0	10361.0	326.0	12.0	-	-	-	-	-	350.0	33.0	9.0
18 – 19	6208.0	6199.0	5182.0	942.0	62.0	13.0	-	-	-	-	1105.0	178.0	9.0
20 – 24	13628.0	13616.0	6314.0	5712.0	1316.0	221.0	36.0	1.0	12.0	4.0	9256.0	680.0	12.0
25 – 29	11807.0	11803.0	1948.0	5097.0	3817.0	727.0	153.0	38.0	10.0	13.0	15878.0	1345.0	4.0
30 – 34	10602.0	10598.0	800.0	2983.0	5035.0	1258.0	340.0	118.0	47.0	17.0	19194.0	1811.0	4.0
35 – 39	11739.0	11738.0	503.0	2135.0	5772.0	2336.0	551.0	280.0	86.0	75.0	25360.0	2161.0	1.0
40 – 44	16734.0	16728.0	648.0	2417.0	7888.0	3906.0	987.0	555.0	168.0	159.0	38873.0	2324.0	6.0
45 – 49	15899.0	15899.0	634.0	2221.0	7185.0	3769.0	991.0	644.0	246.0	209.0	38238.0	2405.0	-
50 – 54	13202.0	13201.0	546.0	1900.0	5839.0	2966.0	895.0	599.0	209.0	247.0	32336.0	2450.0	1.0
55 – 59	6800.0	6795.0	319.0	999.0	2877.0	1634.0	451.0	303.0	98.0	114.0	16461.0	2423.0	5.0
60 – 64	11064.0	11057.0	550.0	1487.0	4400.0	2592.0	982.0	573.0	224.0	249.0	28293.0	2559.0	7.0
65 – 69	10096.0	10090.0	548.0	1295.0	3371.0	2563.0	1175.0	590.0	266.0	282.0	27297.0	2705.0	6.0
70 и более	23840.0	23823.0	1511.0	3293.0	5692.0	5268.0	3236.0	2331.0	1199.0	1293.0	72821.0	3057.0	17.0
Новосибирская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	1234960.0	1234710.0	289672.0	366066.0	405703.0	109913.0	31015.0	16682.0	7078.0	8581.0	1827229.0	1480.0	250.0
в том числе в возрасте, лет:													
15 – 17	70102.0	70090.0	68763.0	1215.0	112.0	-	-	-	-	-	1439.0	21.0	12.0
18 – 19	52630.0	52618.0	48606.0	3689.0	278.0	45.0	-	-	-	-	4380.0	83.0	12.0
20 – 24	112595.0	112579.0	74750.0	32361.0	4823.0	463.0	65.0	4.0	93.0	20.0	44374.0	394.0	16.0
25 – 29	101558.0	101542.0	31076.0	51397.0	16448.0	1969.0	303.0	89.0	64.0	196.0	93869.0	924.0	16.0
30 – 34	87986.0	87970.0	11851.0	43415.0	27406.0	3897.0	879.0	264.0	93.0	165.0	116643.0	1326.0	16.0
35 – 39	91135.0	91096.0	7409.0	34123.0	39219.0	7784.0	1597.0	512.0	186.0	266.0	148059.0	1625.0	39.0
40 – 44	121065.0	121057.0	7374.0	35229.0	59767.0	13926.0	2825.0	1049.0	428.0	459.0	219267.0	1811.0	8.0
45 – 49	118879.0	118859.0	6809.0	32711.0	58725.0	15151.0	2941.0	1516.0	455.0	551.0	222090.0	1869.0	20.0
50 – 54	103015.0	102995.0	6334.0	30224.0	49897.0	11644.0	2455.0	1417.0	424.0	600.0	189227.0	1837.0	20.0
55 – 59	56084.0	56068.0	4001.0	17908.0	25653.0	5873.0	1211.0	717.0	312.0	393.0	100332.0	1789.0	16.0
60 – 64	85279.0	85259.0	5490.0	25188.0	37550.0	11134.0	2860.0	1653.0	671.0	713.0	163377.0	1916.0	20.0
65 – 69	73019.0	72996.0	4704.0	19687.0	31330.0	10430.0	3355.0	1980.0	722.0	788.0	147936.0	2027.0	23.0
70 и более	161613.0	161581.0	12505.0	38919.0	54495.0	27597.0	12524.0	7481.0	3630.0	4430.0	376236.0	2328.0	32.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	948928.0	948698.0	242242.0	311799.0	307809.0	61674.0	13426.0	5915.0	2387.0	3446.0	1237914.0	1305.0	230.0
в том числе в возрасте, лет:													
15 – 17	52868.0	52860.0	52137.0	660.0	63.0	-	-	-	-	-	786.0	15.0	8.0
18 – 19	44197.0	44189.0	41879.0	2165.0	125.0	20.0	-	-	-	-	2475.0	56.0	8.0
20 – 24	90559.0	90543.0	64738.0	23379.0	2131.0	170.0	28.0	4.0	81.0	12.0	28853.0	319.0	16.0
25 – 29	80704.0	80692.0	27811.0	42253.0	9525.0	727.0	128.0	44.0	44.0	160.0	65796.0	815.0	12.0
30 – 34	68828.0	68812.0	10669.0	37811.0	17962.0	1795.0	323.0	88.0	40.0	124.0	82104.0	1193.0	16.0
35 – 39	69260.0	69221.0	6495.0	30253.0	27829.0	3728.0	560.0	146.0	63.0	147.0	101600.0	1468.0	39.0
40 – 44	90639.0	90631.0	6283.0	30922.0	44673.0	7114.0	1007.0	318.0	129.0	185.0	149440.0	1649.0	8.0
45 – 49	90770.0	90750.0	5755.0	28822.0	45667.0	8391.0	1188.0	493.0	151.0	283.0	155717.0	1716.0	20.0
50 – 54	80610.0	80590.0	5394.0	26973.0	39754.0	6597.0	1035.0	433.0	128.0	276.0	135573.0	1682.0	20.0
55 – 59	44786.0	44770.0	3484.0	16297.0	20803.0	3308.0	474.0	204.0	55.0	145.0	72175.0	1612.0	16.0
60 – 64	64561.0	64541.0	4581.0	22504.0	30176.0	5577.0	976.0	352.0	142.0	233.0	108081.0	1675.0	20.0
65 – 69	53963.0	53940.0	3676.0	17470.0	25119.0	5742.0	1170.0	454.0	137.0	172.0	94143.0	1745.0	23.0
70 и более	117183.0	117159.0	9340.0	32290.0	43982.0	18505.0	6537.0	3379.0	1417.0	1709.0	241171.0	2058.0	24.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	286032.0	286012.0	47430.0	54267.0	97894.0	48239.0	17589.0	10767.0	4691.0	5135.0	589315.0	2060.0	20.0
в том числе в возрасте, лет:													
15 – 17	17234.0	17230.0	16626.0	555.0	49.0	-	-	-	-	-	653.0	38.0	4.0
18 – 19	8433.0	8429.0	6727.0	1524.0	153.0	25.0	-	-	-	-	1905.0	226.0	4.0
20 – 24	22036.0	22036.0	10012.0	8982.0	2692.0	293.0	37.0	-	12.0	8.0	15521.0	704.0	-
25 – 29	20854.0	20850.0	3265.0	9144.0	6923.0	1242.0	175.0	45.0	20.0	36.0	28073.0	1346.0	4.0
30 – 34	19158.0	19158.0	1182.0	5604.0	9444.0	2102.0	556.0	176.0	53.0	41.0	34539.0	1803.0	-
35 – 39	21875.0	21875.0	914.0	3870.0	11390.0	4056.0	1037.0	366.0	123.0	119.0	46459.0	2124.0	-
40 – 44	30426.0	30426.0	1091.0	4307.0	15094.0	6812.0	1818.0	731.0	299.0	274.0	69827.0	2295.0	-
45 – 49	28109.0	28109.0	1054.0	3889.0	13058.0	6760.0	1753.0	1023.0	304.0	268.0	66373.0	2361.0	-
50 – 54	22405.0	22405.0	940.0	3251.0	10143.0	5047.0	1420.0	984.0	296.0	324.0	53654.0	2395.0	-
55 – 59	11298.0	11298.0	517.0	1611.0	4850.0	2565.0	737.0	513.0	257.0	248.0	28157.0	2492.0	-
60 – 64	20718.0	20718.0	909.0	2684.0	7374.0	5557.0	1884.0	1301.0	529.0	480.0	55296.0	2669.0	-
65 – 69	19056.0	19056.0	1028.0	2217.0	6211.0	4688.0	2185.0	1526.0	585.0	616.0	53793.0	2823.0	-
70 и более	44430.0	44422.0	3165.0	6629.0	10513.0	9092.0	5987.0	4102.0	2213.0	2721.0	135065.0	3040.0	8.0
Омская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	937591.0	936715.0	221418.0	247108.0	303184.0	98606.0	29896.0	18182.0	7470.0	10851.0	1494590.0	1596.0	876.0
в том числе в возрасте, лет:													
15 – 17	58581.0	58494.0	57647.0	799.0	48.0	-	-	-	-	-	895.0	15.0	87.0
18 – 19	40853.0	40829.0	37513.0	3119.0	173.0	24.0	-	-	-	-	3537.0	87.0	24.0
20 – 24	88136.0	88036.0	56794.0	26903.0	3882.0	345.0	48.0	-	48.0	16.0	36294.0	412.0	100.0
25 – 29	78002.0	77905.0	22270.0	39441.0	13764.0	1833.0	359.0	57.0	57.0	124.0	75567.0	970.0	97.0
30 – 34	68647.0	68607.0	8552.0	31984.0	23053.0	3702.0	778.0	288.0	101.0	149.0	95573.0	1393.0	40.0
35 – 39	75821.0	75764.0	5438.0	25128.0	34704.0	7547.0	1852.0	676.0	186.0	233.0	130952.0	1728.0	57.0
40 – 44	96764.0	96701.0	5299.0	23557.0	48656.0	13680.0	2990.0	1516.0	502.0	501.0	188489.0	1949.0	63.0
45 – 49	86502.0	86466.0	4774.0	18801.0	42376.0	14179.0	3036.0	1877.0	609.0	814.0	177692.0	2055.0	36.0
50 – 54	74387.0	74311.0	4512.0	17863.0	34925.0	10950.0	2563.0	2009.0	676.0	813.0	151576.0	2040.0	76.0
55 – 59	39142.0	39114.0	2337.0	10065.0	17889.0	5365.0	1370.0	1036.0	430.0	622.0	80376.0	2055.0	28.0
60 – 64	60799.0	60731.0	3753.0	13727.0	26291.0	9630.0	3029.0	2049.0	897.0	1355.0	134363.0	2212.0	68.0
65 – 69	54566.0	54485.0	3528.0	11831.0	21767.0	9468.0	3301.0	2272.0	900.0	1418.0	125838.0	2310.0	81.0
70 и более	115391.0	115272.0	9001.0	23890.0	35656.0	21883.0	10570.0	6402.0	3064.0	4806.0	293438.0	2546.0	119.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	665610.0	665060.0	172610.0	198630.0	219551.0	51418.0	11601.0	5704.0	2210.0	3336.0	907327.0	1364.0	550.0
в том числе в возрасте, лет:													
15 – 17	40152.0	40109.0	39677.0	405.0	27.0	-	-	-	-	-	459.0	11.0	43.0
18 – 19	31924.0	31904.0	30221.0	1591.0	84.0	8.0	-	-	-	-	1783.0	56.0	20.0
20 – 24	64930.0	64866.0	46045.0	17107.0	1526.0	104.0	32.0	-	36.0	16.0	20927.0	323.0	64.0
25 – 29	56559.0	56503.0	18704.0	30268.0	6779.0	517.0	123.0	8.0	32.0	72.0	46709.0	827.0	56.0
30 – 34	49262.0	49230.0	7230.0	26677.0	13542.0	1421.0	184.0	64.0	40.0	72.0	59936.0	1217.0	32.0
35 – 39	52890.0	52858.0	4509.0	21528.0	22958.0	2985.0	539.0	177.0	63.0	99.0	80659.0	1526.0	32.0
40 – 44	67582.0	67539.0	4352.0	20043.0	35237.0	6352.0	829.0	406.0	91.0	229.0	117309.0	1737.0	43.0
45 – 49	61296.0	61268.0	3908.0	16178.0	32111.0	7249.0	931.0	453.0	170.0	268.0	111253.0	1816.0	28.0
50 – 54	54685.0	54637.0	3793.0	15554.0	27479.0	6063.0	812.0	579.0	190.0	167.0	97389.0	1782.0	48.0
55 – 59	29016.0	29000.0	2022.0	8864.0	14191.0	2868.0	535.0	252.0	83.0	185.0	51238.0	1767.0	16.0
60 – 64	42397.0	42361.0	2951.0	12039.0	20655.0	4816.0	1031.0	460.0	182.0	227.0	77114.0	1820.0	36.0
65 – 69	37177.0	37112.0	2723.0	9980.0	17114.0	4896.0	1296.0	584.0	204.0	315.0	70830.0	1909.0	65.0
70 и более	77740.0	77673.0	6475.0	18396.0	27848.0	14139.0	5289.0	2721.0	1119.0	1686.0	171721.0	2211.0	67.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	271981.0	271655.0	48808.0	48478.0	83633.0	47188.0	18295.0	12478.0	5260.0	7515.0	587263.0	2162.0	326.0
в том числе в возрасте, лет:													
15 – 17	18429.0	18385.0	17970.0	394.0	21.0	-	-	-	-	-	436.0	24.0	44.0
18 – 19	8929.0	8925.0	7292.0	1528.0	89.0	16.0	-	-	-	-	1754.0	197.0	4.0
20 – 24	23206.0	23170.0	10749.0	9796.0	2356.0	241.0	16.0	-	12.0	-	15367.0	663.0	36.0
25 – 29	21443.0	21402.0	3566.0	9173.0	6985.0	1316.0	236.0	49.0	25.0	52.0	28858.0	1348.0	41.0
30 – 34	19385.0	19377.0	1322.0	5307.0	9511.0	2281.0	594.0	224.0	61.0	77.0	35637.0	1839.0	8.0
35 – 39	22931.0	22906.0	929.0	3600.0	11746.0	4562.0	1313.0	499.0	123.0	134.0	50293.0	2196.0	25.0
40 – 44	29182.0	29162.0	947.0	3514.0	13419.0	7328.0	2161.0	1110.0	411.0	272.0	71180.0	2441.0	20.0
45 – 49	25206.0	25198.0	866.0	2623.0	10265.0	6930.0	2105.0	1424.0	439.0	546.0	66439.0	2637.0	8.0
50 – 54	19702.0	19674.0	719.0	2309.0	7446.0	4887.0	1751.0	1430.0	486.0	646.0	54187.0	2754.0	28.0
55 – 59	10126.0	10114.0	315.0	1201.0	3698.0	2497.0	835.0	784.0	347.0	437.0	29138.0	2881.0	12.0
60 – 64	18402.0	18370.0	802.0	1688.0	5636.0	4814.0	1998.0	1589.0	715.0	1128.0	57249.0	3116.0	32.0
65 – 69	17389.0	17373.0	805.0	1851.0	4653.0	4572.0	2005.0	1688.0	696.0	1103.0	55008.0	3166.0	16.0
70 и более	37651.0	37599.0	2526.0	5494.0	7808.0	7744.0	5281.0	3681.0	1945.0	3120.0	121717.0	3237.0	52.0
Томская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	468014.0	467864.0	124207.0	125055.0	150375.0	44013.0	12266.0	6087.0	2612.0	3249.0	679833.0	1453.0	150.0
в том числе в возрасте, лет:													
15 – 17	30519.0	30519.0	29975.0	453.0	91.0	-	-	-	-	-	635.0	21.0	-
18 – 19	28006.0	28006.0	26187.0	1666.0	132.0	21.0	-	-	-	-	1993.0	71.0	-
20 – 24	52679.0	52674.0	36837.0	13695.0	1854.0	171.0	42.0	4.0	44.0	27.0	18557.0	352.0	5.0
25 – 29	39112.0	39093.0	10483.0	20678.0	6830.0	815.0	157.0	48.0	23.0	59.0	38291.0	979.0	19.0
30 – 34	34428.0	34416.0	4275.0	16370.0	11279.0	1907.0	378.0	110.0	25.0	72.0	47440.0	1378.0	12.0
35 – 39	34378.0	34370.0	2484.0	12088.0	15447.0	3210.0	745.0	236.0	77.0	83.0	57869.0	1684.0	8.0
40 – 44	45416.0	45404.0	2443.0	11775.0	23150.0	5969.0	1204.0	423.0	194.0	246.0	86087.0	1896.0	12.0
45 – 49	44733.0	44733.0	2253.0	10526.0	22436.0	6883.0	1436.0	685.0	239.0	275.0	88932.0	1988.0	-
50 – 54	39183.0	39166.0	2158.0	9822.0	19665.0	5352.0	1100.0	539.0	227.0	303.0	76140.0	1944.0	17.0
55 – 59	19226.0	19218.0	1158.0	5279.0	9424.0	2337.0	561.0	242.0	94.0	123.0	36196.0	1883.0	8.0
60 – 64	27072.0	27056.0	1409.0	6873.0	13053.0	3637.0	1068.0	549.0	201.0	266.0	54343.0	2009.0	16.0
65 – 69	22860.0	22844.0	1292.0	5183.0	10153.0	3842.0	1246.0	612.0	259.0	257.0	48794.0	2136.0	16.0
70 и более	50402.0	50365.0	3253.0	10647.0	16861.0	9869.0	4329.0	2639.0	1229.0	1538.0	124556.0	2473.0	37.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	325073.0	325011.0	98786.0	95338.0	101203.0	21663.0	4429.0	1731.0	738.0	1123.0	402595.0	1239.0	62.0
в том числе в возрасте, лет:													
15 – 17	21223.0	21223.0	20925.0	263.0	35.0	-	-	-	-	-	333.0	16.0	-
18 – 19	23090.0	23090.0	22198.0	822.0	55.0	15.0	-	-	-	-	977.0	42.0	-
20 – 24	40847.0	40843.0	31195.0	8684.0	836.0	50.0	18.0	4.0	30.0	26.0	10960.0	268.0	4.0
25 – 29	28279.0	28271.0	8810.0	15318.0	3752.0	287.0	44.0	12.0	12.0	36.0	24299.0	860.0	8.0
30 – 34	24510.0	24498.0	3544.0	12891.0	6966.0	866.0	144.0	32.0	11.0	44.0	30572.0	1248.0	12.0
35 – 39	23387.0	23379.0	1988.0	9946.0	9684.0	1396.0	234.0	73.0	21.0	37.0	35215.0	1506.0	8.0
40 – 44	29854.0	29846.0	1887.0	9334.0	15317.0	2630.0	395.0	124.0	56.0	103.0	51183.0	1715.0	8.0
45 – 49	29215.0	29215.0	1603.0	8347.0	15139.0	3284.0	440.0	225.0	65.0	112.0	52694.0	1804.0	-
50 – 54	26788.0	26788.0	1639.0	7853.0	13977.0	2683.0	326.0	123.0	62.0	125.0	47156.0	1760.0	-
55 – 59	13788.0	13784.0	905.0	4356.0	6974.0	1232.0	216.0	51.0	15.0	35.0	23477.0	1703.0	4.0
60 – 64	18274.0	18267.0	1056.0	5572.0	9344.0	1711.0	370.0	107.0	32.0	75.0	32200.0	1763.0	7.0
65 – 69	14820.0	14816.0	906.0	4148.0	7298.0	1854.0	363.0	146.0	41.0	60.0	27244.0	1839.0	4.0
70 и более	30998.0	30991.0	2130.0	7804.0	11826.0	5655.0	1879.0	834.0	393.0	470.0	66285.0	2139.0	7.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	142941.0	142853.0	25421.0	29717.0	49172.0	22350.0	7837.0	4356.0	1874.0	2126.0	277238.0	1941.0	88.0
в том числе в возрасте, лет:													
15 – 17	9296.0	9296.0	9050.0	190.0	56.0	-	-	-	-	-	302.0	32.0	-
18 – 19	4916.0	4916.0	3989.0	844.0	77.0	6.0	-	-	-	-	1016.0	207.0	-
20 – 24	11832.0	11831.0	5642.0	5011.0	1018.0	121.0	24.0	-	14.0	1.0	7597.0	642.0	1.0
25 – 29	10833.0	10822.0	1673.0	5360.0	3078.0	528.0	113.0	36.0	11.0	23.0	13992.0	1293.0	11.0
30 – 34	9918.0	9918.0	731.0	3479.0	4313.0	1041.0	234.0	78.0	14.0	28.0	16868.0	1701.0	-
35 – 39	10991.0	10991.0	496.0	2142.0	5763.0	1814.0	511.0	163.0	56.0	46.0	22654.0	2061.0	-
40 – 44	15562.0	15558.0	556.0	2441.0	7833.0	3339.0	809.0	299.0	138.0	143.0	34904.0	2243.0	4.0
45 – 49	15518.0	15518.0	650.0	2179.0	7297.0	3599.0	996.0	460.0	174.0	163.0	36238.0	2335.0	-
50 – 54	12395.0	12378.0	519.0	1969.0	5688.0	2669.0	774.0	416.0	165.0	178.0	28984.0	2342.0	17.0
55 – 59	5438.0	5434.0	253.0	923.0	2450.0	1105.0	345.0	191.0	79.0	88.0	12719.0	2341.0	4.0
60 – 64	8798.0	8789.0	353.0	1301.0	3709.0	1926.0	698.0	442.0	169.0	191.0	22143.0	2519.0	9.0
65 – 69	8040.0	8028.0	386.0	1035.0	2855.0	1988.0	883.0	466.0	218.0	197.0	21550.0	2684.0	12.0
70 и более	19404.0	19374.0	1123.0	2843.0	5035.0	4214.0	2450.0	1805.0	836.0	1068.0	58271.0	3008.0	30.0
Читинская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	476914.0	455380.0	87047.0	110619.0	147318.0	63665.0	21489.0	12641.0	5411.0	7190.0	837698.0	1840.0	21534.0
в том числе в возрасте, лет:													
15 – 17	33423.0	28160.0	27485.0	640.0	35.0	-	-	-	-	-	710.0	25.0	5263.0
18 – 19	21057.0	18990.0	16061.0	2700.0	216.0	13.0	-	-	-	-	3171.0	167.0	2067.0
20 – 24	49521.0	45525.0	21469.0	19757.0	3810.0	353.0	91.0	12.0	21.0	12.0	29070.0	639.0	3996.0
25 – 29	45345.0	43493.0	7219.0	22115.0	11606.0	1961.0	387.0	86.0	37.0	82.0	54076.0	1243.0	1852.0
30 – 34	37406.0	36477.0	2534.0	13524.0	15010.0	3875.0	1013.0	322.0	100.0	99.0	62298.0	1708.0	929.0
35 – 39	36726.0	35914.0	1608.0	8428.0	16911.0	6264.0	1592.0	695.0	212.0	204.0	73766.0	2054.0	812.0
40 – 44	48439.0	47532.0	1709.0	8655.0	22070.0	9946.0	2950.0	1319.0	418.0	465.0	107341.0	2258.0	907.0
45 – 49	47859.0	46825.0	1779.0	7958.0	20784.0	10546.0	2841.0	1649.0	628.0	640.0	109642.0	2342.0	1034.0
50 – 54	39128.0	38211.0	1602.0	7229.0	17100.0	7597.0	2051.0	1514.0	548.0	570.0	87912.0	2301.0	917.0
55 – 59	18070.0	17541.0	761.0	3788.0	7679.0	3022.0	908.0	646.0	305.0	432.0	40464.0	2307.0	529.0
60 – 64	28668.0	27841.0	1232.0	5239.0	11024.0	5623.0	1926.0	1411.0	515.0	871.0	69404.0	2493.0	827.0
65 – 69	24597.0	23890.0	1131.0	3879.0	8800.0	5108.0	2234.0	1256.0	591.0	891.0	63146.0	2643.0	707.0
70 и более	46675.0	44981.0	2457.0	6707.0	12273.0	9357.0	5496.0	3731.0	2036.0	2924.0	136698.0	3039.0	1694.0
Городские населенные пункты													
