13. НАСЕЛЕНИЕ ОТДЕЛЬНЫХ НАЦИОНАЛЬНОСТЕЙ ПО ИСТОЧНИКАМ СРЕДСТВ К СУЩЕСТВОВАНИЮ																			
ПО СУБЪЕКТАМ РОССИЙСКОЙ ФЕДЕРАЦИИ																			
																			
	Численность населения соответст-вующей националь-ности	Всего указали источников средств к существова-нию	в том числе												Не указавшие источник средств к существова-нию	Из общей численности населения данной национальности указали			
Русские	679459.0	881624.0	288950.0	66713.0	18319.0	122897.0	22147.0	89791.0	7253.0	15549.0	799.0	554.0	234052.0	14600.0	470.0	488647.0	178396.0	11604.0	342.0
Буряты	24719.0	41998.0	9394.0	9044.0	1311.0	2535.0	637.0	6180.0	295.0	448.0	33.0	40.0	11719.0	362.0	5.0	9837.0	12568.0	2211.0	98.0
Украинцы	9227.0	11253.0	5059.0	784.0	98.0	2939.0	293.0	321.0	50.0	142.0	20.0	9.0	1372.0	166.0	3.0	7300.0	1822.0	99.0	3.0
Татары	5517.0	6701.0	2847.0	621.0	48.0	1604.0	181.0	225.0	36.0	124.0	10.0	5.0	884.0	116.0	3.0	4372.0	1097.0	45.0	-
Белорусы	2175.0	2660.0	1144.0	209.0	18.0	724.0	80.0	85.0	14.0	37.0	4.0	1.0	313.0	31.0	5.0	1705.0	440.0	25.0	-
Эвенки	213.0	311.0	78.0	43.0	12.0	25.0	13.0	32.0	6.0	15.0	-	-	83.0	4.0	-	123.0	82.0	8.0	-
Сельское население	416801.0	676637.0	125478.0	166752.0	2148.0	78428.0	16656.0	100832.0	12559.0	4849.0	507.0	154.0	158278.0	9996.0	606.0	177328.0	218060.0	20040.0	767.0
Русские	358043.0	570449.0	107947.0	133405.0	1986.0	68215.0	14441.0	84190.0	11138.0	4515.0	481.0	130.0	134786.0	9215.0	493.0	159518.0	183621.0	13956.0	455.0
Буряты	45738.0	87381.0	12181.0	28818.0	134.0	7274.0	1831.0	15251.0	1081.0	142.0	10.0	16.0	20293.0	350.0	22.0	10395.0	29285.0	5728.0	308.0
Украинцы	2616.0	3637.0	1239.0	876.0	7.0	760.0	86.0	96.0	59.0	23.0	6.0	3.0	404.0	78.0	6.0	1649.0	895.0	66.0	-
Татары	2642.0	4021.0	1010.0	1229.0	8.0	820.0	93.0	197.0	90.0	32.0	3.0	1.0	458.0	80.0	4.0	1330.0	1234.0	73.0	1.0
Белорусы	798.0	1129.0	331.0	305.0	2.0	243.0	19.0	31.0	24.0	5.0	1.0	1.0	140.0	27.0	1.0	481.0	300.0	16.0	-
Эвенки	1279.0	2091.0	346.0	381.0	2.0	213.0	44.0	425.0	32.0	31.0	1.0	-	581.0	35.0	1.0	525.0	695.0	56.0	2.0
Агинский Бурятский автономный округ																			
Все население	72213.0	143358.0	21419.0	48144.0	669.0	11650.0	2693.0	23553.0	1691.0	188.0	31.0	65.0	33081.0	174.0	4.0	11982.0	49861.0	9811.0	555.0
Буряты	45149.0	91320.0	13275.0	31008.0	377.0	6722.0	1662.0	15881.0	923.0	48.0	13.0	40.0	21289.0	82.0	2.0	6629.0	31225.0	6931.0	362.0
Русские	25366.0	49073.0	7574.0	16054.0	285.0	4543.0	973.0	7409.0	720.0	130.0	17.0	20.0	11260.0	88.0	2.0	4814.0	17584.0	2774.0	192.0
Городское население	25510.0	50911.0	8700.0	16116.0	592.0	3882.0	869.0	7883.0	701.0	69.0	13.0	48.0	11973.0	65.0	2.0	3819.0	18156.0	3353.0	180.0
Буряты	13699.0	27641.0	5012.0	8553.0	314.0	1630.0	405.0	4633.0	214.0	21.0	8.0	30.0	6798.0	23.0	1.0	1939.0	9664.0	2006.0	89.0
Русские	11098.0	22000.0	3426.0	7131.0	272.0	2095.0	440.0	3134.0	466.0	44.0	4.0	16.0	4931.0	41.0	1.0	1679.0	8025.0	1302.0	91.0
Сельское население	46703.0	92447.0	12719.0	32028.0	77.0	7768.0	1824.0	15670.0	990.0	119.0	18.0	17.0	21108.0	109.0	2.0	8163.0	31705.0	6458.0	375.0
Буряты	31450.0	63679.0	8263.0	22455.0	63.0	5092.0	1257.0	11248.0	709.0	27.0	5.0	10.0	14491.0	59.0	1.0	4690.0	21561.0	4925.0	273.0
Русские	14268.0	27073.0	4148.0	8923.0	13.0	2448.0	533.0	4275.0	254.0	86.0	13.0	4.0	6329.0	47.0	1.0	3135.0	9559.0	1472.0	101.0
Дальневосточный федеральный округ																			
Республика Саха (Якутия)																			
Все население	949280.0	1335385.0	428897.0	104455.0	29153.0	147762.0	28621.0	194265.0	4810.0	12876.0	4021.0	989.0	371824.0	7712.0	3421.0	585154.0	332735.0	27141.0	829.0
Якуты	432290.0	678522.0	164169.0	79776.0	19613.0	65005.0	16767.0	126049.0	2358.0	5258.0	1161.0	581.0	195279.0	2506.0	380.0	205479.0	206849.0	19000.0	582.0
Русские	390671.0	496374.0	197790.0	18861.0	7260.0	64368.0	8997.0	49342.0	1611.0	6089.0	2159.0	312.0	135790.0	3795.0	817.0	289670.0	94040.0	5957.0	187.0
Украинцы	34633.0	42130.0	23044.0	1543.0	308.0	6358.0	633.0	2074.0	151.0	288.0	243.0	19.0	7132.0	337.0	31.0	27536.0	6621.0	428.0	17.0
Эвенки	18232.0	26873.0	6336.0	929.0	614.0	2604.0	621.0	5965.0	303.0	282.0	72.0	7.0	8955.0	185.0	7.0	10106.0	7599.0	511.0	9.0
Эвены	11657.0	17695.0	4290.0	866.0	367.0	1954.0	425.0	3917.0	138.0	172.0	18.0	9.0	5441.0	98.0	8.0	6091.0	5075.0	478.0	5.0
Татары	10768.0	13216.0	6056.0	496.0	174.0	1711.0	267.0	934.0	52.0	191.0	70.0	16.0	3134.0	115.0	12.0	8442.0	2170.0	142.0	2.0
Буряты	7266.0	9165.0	3801.0	245.0	194.0	880.0	159.0	953.0	27.0	99.0	57.0	7.0	2665.0	78.0	18.0	5454.0	1675.0	115.0	4.0
Долганы	1272.0	1713.0	394.0	17.0	54.0	146.0	32.0	525.0	10.0	10.0	2.0	-	517.0	6.0	-	859.0	385.0	28.0	-
Юкагиры	1097.0	1686.0	422.0	69.0	52.0	167.0	36.0	375.0	7.0	10.0	2.0	-	539.0	7.0	1.0	552.0	498.0	46.0	-
Городское население	609999.0	776409.0	306422.0	22650.0	23456.0	93543.0	15221.0	76799.0	2183.0	9917.0	3144.0	620.0	216688.0	5766.0	3172.0	446991.0	150418.0	9099.0	319.0
Якуты	149817.0	204482.0	64596.0	5560.0	14486.0	20751.0	5285.0	24755.0	387.0	3560.0	435.0	237.0	63263.0	1167.0	291.0	97990.0	48233.0	3191.0	112.0
Русские	364039.0	456814.0	186352.0	13901.0	6989.0	59274.0	8060.0	43562.0	1370.0	5154.0	2104.0	302.0	126256.0	3490.0	780.0	274892.0	83346.0	4858.0	163.0
Украинцы	32823.0	39678.0	21903.0	1280.0	295.0	6006.0	597.0	1912.0	135.0	253.0	228.0	19.0	6735.0	315.0	30.0	26311.0	6095.0	371.0	16.0
Эвенки	4221.0	5725.0	1609.0	101.0	451.0	454.0	131.0	707.0	41.0	183.0	18.0	3.0	1983.0	44.0	2.0	2786.0	1362.0	69.0	2.0
Эвены	3569.0	4996.0	1403.0	113.0	302.0	550.0	138.0	776.0	44.0	70.0	12.0	4.0	1563.0	21.0	4.0	2235.0	1231.0	97.0	2.0
Татары	9937.0	12040.0	5664.0	364.0	167.0	1531.0	237.0	795.0	47.0	165.0	66.0	14.0	2882.0	108.0	12.0	7926.0	1885.0	112.0	2.0
Буряты	6755.0	8395.0	3553.0	170.0	188.0	786.0	145.0	837.0	22.0	93.0	55.0	6.0	2472.0	68.0	18.0	5170.0	1478.0	87.0	2.0
Долганы	156.0	215.0	47.0	4.0	42.0	11.0	2.0	17.0	-	4.0	1.0	-	86.0	1.0	-	98.0	57.0	1.0	-
Юкагиры	426.0	607.0	171.0	10.0	47.0	59.0	9.0	94.0	5.0	10.0	1.0	-	201.0	-	1.0	255.0	158.0	12.0	-
Сельское население	339281.0	558976.0	122475.0	81805.0	5697.0	54219.0	13400.0	117466.0	2627.0	2959.0	877.0	369.0	155136.0	1946.0	249.0	138163.0	182317.0	18042.0	510.0
Якуты	282473.0	474040.0	99573.0	74216.0	5127.0	44254.0	11482.0	101294.0	1971.0	1698.0	726.0	344.0	132016.0	1339.0	89.0	107489.0	158616.0	15809.0	470.0
Русские	26632.0	39560.0	11438.0	4960.0	271.0	5094.0	937.0	5780.0	241.0	935.0	55.0	10.0	9534.0	305.0	37.0	14778.0	10694.0	1099.0	24.0
Украинцы	1810.0	2452.0	1141.0	263.0	13.0	352.0	36.0	162.0	16.0	35.0	15.0	-	397.0	22.0	1.0	1225.0	526.0	57.0	1.0
Эвенки	14011.0	21148.0	4727.0	828.0	163.0	2150.0	490.0	5258.0	262.0	99.0	54.0	4.0	6972.0	141.0	5.0	7320.0	6237.0	442.0	7.0
Эвены	8088.0	12699.0	2887.0	753.0	65.0	1404.0	287.0	3141.0	94.0	102.0	6.0	5.0	3878.0	77.0	4.0	3856.0	3844.0	381.0	3.0
Татары	831.0	1176.0	392.0	132.0	7.0	180.0	30.0	139.0	5.0	26.0	4.0	2.0	252.0	7.0	-	516.0	285.0	30.0	-
Буряты	511.0	770.0	248.0	75.0	6.0	94.0	14.0	116.0	5.0	6.0	2.0	1.0	193.0	10.0	-	284.0	197.0	28.0	2.0
Долганы	1116.0	1498.0	347.0	13.0	12.0	135.0	30.0	508.0	10.0	6.0	1.0	-	431.0	5.0	-	761.0	328.0	27.0	-
Юкагиры	671.0	1079.0	251.0	59.0	5.0	108.0	27.0	281.0	2.0	-	1.0	-	338.0	7.0	-	297.0	340.0	34.0	-
Приморский край																			
Все население	2071210.0	2629044.0	933290.0	200970.0	46022.0	410410.0	65083.0	233203.0	33427.0	38980.0	4576.0	1446.0	628101.0	33536.0	24254.0	1494730.0	523030.0	28568.0	628.0
Русские	1861808.0	2386400.0	840451.0	173599.0	44199.0	352392.0	58431.0	223454.0	30442.0	35905.0	3949.0	1310.0	592646.0	29622.0	8752.0	1347118.0	479145.0	26213.0	580.0
Украинцы	94058.0	120283.0	42260.0	16523.0	608.0	37648.0	3896.0	3313.0	1767.0	1339.0	191.0	65.0	11145.0	1528.0	111.0	68981.0	23616.0	1331.0	19.0
Корейцы	17899.0	22704.0	7119.0	2767.0	403.0	2326.0	444.0	1819.0	154.0	189.0	114.0	13.0	6881.0	475.0	25.0	13234.0	4455.0	180.0	5.0
Татары	14549.0	17857.0	7829.0	1501.0	129.0	4060.0	560.0	680.0	193.0	298.0	63.0	12.0	2292.0	240.0	29.0	11372.0	2964.0	179.0	5.0
Белорусы	11627.0	14444.0	5819.0	1430.0	96.0	4206.0	405.0	428.0	155.0	170.0	37.0	8.0	1511.0	179.0	23.0	8920.0	2535.0	143.0	6.0
Мордва	4307.0	5406.0	1691.0	738.0	22.0	2130.0	210.0	71.0	72.0	57.0	11.0	4.0	333.0	67.0	7.0	3259.0	980.0	60.0	1.0
Удэгейцы	918.0	1544.0	277.0	363.0	19.0	109.0	50.0	266.0	73.0	9.0	2.0	-	364.0	12.0	-	333.0	544.0	41.0	-
Нанайцы	417.0	634.0	162.0	103.0	4.0	74.0	18.0	88.0	33.0	6.0	-	-	137.0	9.0	3.0	202.0	204.0	8.0	-
Тазы	256.0	332.0	102.0	25.0	5.0	51.0	12.0	26.0	9.0	10.0	1.0	-	78.0	13.0	-	183.0	70.0	3.0	-
Городское население	1621977.0	1971891.0	768221.0	93464.0	40550.0	318746.0	46598.0	148822.0	17469.0	27043.0	4054.0	1213.0	483519.0	22192.0	23987.0	1242559.0	337412.0	17602.0	417.0
Русские	1468526.0	1807672.0	696478.0	83317.0	39027.0	279272.0	42370.0	143455.0	16260.0	25002.0	3511.0	1099.0	458035.0	19846.0	8568.0	1129394.0	313829.0	16349.0	386.0
Украинцы	60958.0	73591.0	30735.0	5438.0	443.0	23915.0	2273.0	1577.0	633.0	856.0	160.0	48.0	6777.0	736.0	106.0	48806.0	11367.0	666.0	13.0
Корейцы	13983.0	16941.0	6011.0	1286.0	369.0	1732.0	327.0	1142.0	84.0	139.0	96.0	12.0	5465.0	278.0	25.0	11072.0	2792.0	91.0	3.0
Татары	11842.0	14205.0	6400.0	896.0	111.0	3473.0	442.0	488.0	116.0	193.0	56.0	12.0	1846.0	172.0	27.0	9571.0	2103.0	136.0	5.0
Белорусы	8678.0	10398.0	4595.0	607.0	82.0	3090.0	293.0	268.0	77.0	120.0	33.0	6.0	1117.0	110.0	23.0	7003.0	1566.0	82.0	4.0
Мордва	3006.0	3617.0	1301.0	323.0	21.0	1445.0	146.0	39.0	26.0	38.0	11.0	4.0	229.0	34.0	6.0	2425.0	537.0	37.0	1.0
Удэгейцы	178.0	252.0	82.0	24.0	14.0	13.0	5.0	31.0	2.0	4.0	1.0	-	73.0	3.0	-	108.0	66.0	4.0	-
Нанайцы	142.0	178.0	78.0	10.0	3.0	23.0	4.0	13.0	1.0	3.0	-	-	41.0	2.0	2.0	104.0	34.0	2.0	-
Тазы	90.0	120.0	45.0	12.0	4.0	18.0	3.0	8.0	2.0	2.0	-	-	24.0	2.0	-	62.0	26.0	2.0	-
Сельское население	449233.0	657153.0	165069.0	107506.0	5472.0	91664.0	18485.0	84381.0	15958.0	11937.0	522.0	233.0	144582.0	11344.0	267.0	252171.0	185618.0	10966.0	211.0
Русские	393282.0	578728.0	143973.0	90282.0	5172.0	73120.0	16061.0	79999.0	14182.0	10903.0	438.0	211.0	134611.0	9776.0	184.0	217724.0	165316.0	9864.0	194.0
Украинцы	33100.0	46692.0	11525.0	11085.0	165.0	13733.0	1623.0	1736.0	1134.0	483.0	31.0	17.0	4368.0	792.0	5.0	20175.0	12249.0	665.0	6.0
Корейцы	3916.0	5763.0	1108.0	1481.0	34.0	594.0	117.0	677.0	70.0	50.0	18.0	1.0	1416.0	197.0	-	2162.0	1663.0	89.0	2.0
Татары	2707.0	3652.0	1429.0	605.0	18.0	587.0	118.0	192.0	77.0	105.0	7.0	-	446.0	68.0	2.0	1801.0	861.0	43.0	-
Белорусы	2949.0	4046.0	1224.0	823.0	14.0	1116.0	112.0	160.0	78.0	50.0	4.0	2.0	394.0	69.0	-	1917.0	969.0	61.0	2.0
Мордва	1301.0	1789.0	390.0	415.0	1.0	685.0	64.0	32.0	46.0	19.0	-	-	104.0	33.0	1.0	834.0	443.0	23.0	-
Удэгейцы	740.0	1292.0	195.0	339.0	5.0	96.0	45.0	235.0	71.0	5.0	1.0	-	291.0	9.0	-	225.0	478.0	37.0	-
Нанайцы	275.0	456.0	84.0	93.0	1.0	51.0	14.0	75.0	32.0	3.0	-	-	96.0	7.0	1.0	98.0	170.0	6.0	-
Тазы	166.0	212.0	57.0	13.0	1.0	33.0	9.0	18.0	7.0	8.0	1.0	-	54.0	11.0	-	121.0	44.0	1.0	-
Хабаровский край																			
Все население	1436570.0	1840991.0	677552.0	114170.0	33893.0	302160.0	39168.0	167123.0	13840.0	28875.0	3597.0	1255.0	425517.0	33841.0	4554.0	1048301.0	359007.0	24175.0	533.0
Русские	1290264.0	1657099.0	606190.0	98353.0	31840.0	264896.0	34955.0	154855.0	12166.0	26082.0	3151.0	1138.0	394528.0	28945.0	1971.0	941894.0	324485.0	21437.0	477.0
Украинцы	48622.0	61598.0	25750.0	5562.0	395.0	18005.0	1520.0	1951.0	486.0	646.0	164.0	44.0	6007.0	1068.0	29.0	36568.0	11071.0	930.0	24.0
Нанайцы	10993.0	17565.0	3236.0	3272.0	422.0	1584.0	520.0	2832.0	240.0	343.0	14.0	8.0	4648.0	446.0	5.0	4975.0	5459.0	544.0	10.0
Татары	10972.0	13469.0	6066.0	883.0	119.0	3311.0	359.0	522.0	119.0	196.0	26.0	7.0	1576.0	285.0	7.0	8633.0	2162.0	168.0	2.0
Корейцы	9519.0	11351.0	4377.0	778.0	234.0	1460.0	237.0	699.0	53.0	109.0	43.0	4.0	3066.0	291.0	6.0	7749.0	1690.0	74.0	-
Белорусы	8840.0	11137.0	4697.0	976.0	71.0	3415.0	253.0	298.0	79.0	118.0	18.0	6.0	1025.0	181.0	12.0	6699.0	1955.0	168.0	6.0
Эвенки	4533.0	7190.0	1353.0	1142.0	86.0	631.0	144.0	1319.0	183.0	160.0	11.0	6.0	1883.0	272.0	-	2108.0	2196.0	226.0	3.0
Китайцы	3815.0	3975.0	3238.0	64.0	27.0	208.0	25.0	34.0	5.0	11.0	8.0	-	319.0	36.0	6.0	3652.0	148.0	9.0	-
Ульчи	2718.0	3693.0	704.0	93.0	49.0	415.0	103.0	742.0	95.0	99.0	3.0	2.0	1122.0	266.0	-	1801.0	859.0	58.0	-
Нивхи	2452.0	3274.0	700.0	71.0	80.0	315.0	77.0	632.0	85.0	121.0	3.0	1.0	927.0	262.0	1.0	1677.0	725.0	49.0	-
Эвены	1272.0	1794.0	325.0	154.0	21.0	191.0	29.0	382.0	41.0	31.0	3.0	1.0	503.0	113.0	-	791.0	440.0	41.0	-
Удэгейцы	613.0	920.0	206.0	158.0	9.0	53.0	37.0	149.0	8.0	23.0	-	1.0	251.0	25.0	-	317.0	285.0	11.0	-
Негидальцы	505.0	687.0	132.0	24.0	7.0	88.0	15.0	134.0	12.0	9.0	-	-	207.0	59.0	2.0	330.0	163.0	9.0	1.0
Орочи	426.0	537.0	146.0	17.0	7.0	70.0	11.0	57.0	7.0	32.0	4.0	-	161.0	25.0	2.0	324.0	87.0	13.0	-
Городское население	1157326.0	1459000.0	557210.0	74567.0	31245.0	252576.0	31483.0	115091.0	9082.0	22983.0	3225.0	1045.0	337460.0	23033.0	4319.0	866226.0	268019.0	18330.0	432.0
Русские	1055932.0	1337459.0	505128.0	67608.0	29496.0	224636.0	28674.0	110094.0	8382.0	20908.0	2839.0	954.0	318369.0	20371.0	1796.0	788407.0	248543.0	16793.0	393.0
Украинцы	36262.0	45406.0	19541.0	3305.0	351.0	13962.0	1164.0	1178.0	294.0	516.0	141.0	40.0	4276.0	638.0	18.0	27815.0	7718.0	691.0	20.0
Нанайцы	3002.0	4067.0	1123.0	133.0	275.0	475.0	118.0	454.0	24.0	217.0	8.0	3.0	1126.0	111.0	2.0	2011.0	914.0	72.0	3.0
Татары	8683.0	10654.0	4757.0	622.0	110.0	2759.0	297.0	383.0	82.0	147.0	25.0	7.0	1261.0	204.0	6.0	6843.0	1693.0	139.0	2.0
Корейцы	7813.0	9307.0	3460.0	510.0	218.0	1276.0	199.0	522.0	36.0	91.0	41.0	3.0	2728.0	223.0	6.0	6367.0	1380.0	60.0	-
Белорусы	6814.0	8524.0	3680.0	612.0	58.0	2745.0	201.0	201.0	41.0	99.0	15.0	5.0	763.0	104.0	5.0	5235.0	1436.0	135.0	3.0
Эвенки	699.0	981.0	274.0	17.0	82.0	96.0	20.0	120.0	11.0	84.0	4.0	-	255.0	18.0	-	448.0	221.0	29.0	1.0
Китайцы	3635.0	3765.0	3132.0	47.0	27.0	160.0	20.0	23.0	3.0	11.0	7.0	-	303.0	32.0	6.0	3500.0	122.0	7.0	-
Ульчи	413.0	556.0	154.0	12.0	39.0	85.0	10.0	51.0	2.0	48.0	2.0	-	133.0	20.0	-	286.0	111.0	16.0	-
Нивхи	969.0	1295.0	319.0	6.0	76.0	122.0	36.0	183.0	31.0	97.0	3.0	-	347.0	75.0	-	664.0	284.0	21.0	-
Эвены	257.0	342.0	104.0	12.0	13.0	23.0	7.0	52.0	5.0	19.0	3.0	-	92.0	12.0	-	180.0	69.0	8.0	-
Удэгейцы	159.0	203.0	64.0	12.0	6.0	15.0	10.0	13.0	3.0	18.0	-	-	52.0	10.0	-	117.0	40.0	2.0	-
Негидальцы	115.0	149.0	32.0	7.0	6.0	27.0	3.0	24.0	4.0	3.0	-	-	38.0	5.0	2.0	80.0	31.0	1.0	1.0
Орочи	150.0	197.0	46.0	6.0	4.0	32.0	3.0	21.0	1.0	20.0	1.0	-	58.0	5.0	1.0	106.0	38.0	5.0	-
Сельское население	279244.0	381991.0	120342.0	39603.0	2648.0	49584.0	7685.0	52032.0	4758.0	5892.0	372.0	210.0	88057.0	10808.0	235.0	182075.0	90988.0	5845.0	101.0
Русские	234332.0	319640.0	101062.0	30745.0	2344.0	40260.0	6281.0	44761.0	3784.0	5174.0	312.0	184.0	76159.0	8574.0	175.0	153487.0	75942.0	4644.0	84.0
Украинцы	12360.0	16192.0	6209.0	2257.0	44.0	4043.0	356.0	773.0	192.0	130.0	23.0	4.0	1731.0	430.0	11.0	8753.0	3353.0	239.0	4.0
Нанайцы	7991.0	13498.0	2113.0	3139.0	147.0	1109.0	402.0	2378.0	216.0	126.0	6.0	5.0	3522.0	335.0	3.0	2964.0	4545.0	472.0	7.0
Татары	2289.0	2815.0	1309.0	261.0	9.0	552.0	62.0	139.0	37.0	49.0	1.0	-	315.0	81.0	1.0	1790.0	469.0	29.0	-
Корейцы	1706.0	2044.0	917.0	268.0	16.0	184.0	38.0	177.0	17.0	18.0	2.0	1.0	338.0	68.0	-	1382.0	310.0	14.0	-
Белорусы	2026.0	2613.0	1017.0	364.0	13.0	670.0	52.0	97.0	38.0	19.0	3.0	1.0	262.0	77.0	7.0	1464.0	519.0	33.0	3.0
Эвенки	3834.0	6209.0	1079.0	1125.0	4.0	535.0	124.0	1199.0	172.0	76.0	7.0	6.0	1628.0	254.0	-	1660.0	1975.0	197.0	2.0
Китайцы	180.0	210.0	106.0	17.0	-	48.0	5.0	11.0	2.0	-	1.0	-	16.0	4.0	-	152.0	26.0	2.0	-
Ульчи	2305.0	3137.0	550.0	81.0	10.0	330.0	93.0	691.0	93.0	51.0	1.0	2.0	989.0	246.0	-	1515.0	748.0	42.0	-
Нивхи	1483.0	1979.0	381.0	65.0	4.0	193.0	41.0	449.0	54.0	24.0	-	1.0	580.0	187.0	1.0	1013.0	441.0	28.0	-
Эвены	1015.0	1452.0	221.0	142.0	8.0	168.0	22.0	330.0	36.0	12.0	-	1.0	411.0	101.0	-	611.0	371.0	33.0	-
Удэгейцы	454.0	717.0	142.0	146.0	3.0	38.0	27.0	136.0	5.0	5.0	-	1.0	199.0	15.0	-	200.0	245.0	9.0	-
Негидальцы	390.0	538.0	100.0	17.0	1.0	61.0	12.0	110.0	8.0	6.0	-	-	169.0	54.0	-	250.0	132.0	8.0	-
Орочи	276.0	340.0	100.0	11.0	3.0	38.0	8.0	36.0	6.0	12.0	3.0	-	103.0	20.0	1.0	218.0	49.0	8.0	-
Амурская область																			
Все население	902844.0	1216288.0	383226.0	119967.0	22902.0	169555.0	31124.0	139508.0	8802.0	16279.0	1300.0	638.0	298725.0	24262.0	1457.0	604014.0	280295.0	16635.0	443.0
Русские	831004.0	1125433.0	348986.0	108219.0	22148.0	152447.0	28650.0	134561.0	8117.0	15108.0	1138.0	585.0	283886.0	21588.0	517.0	551890.0	262653.0	15546.0	398.0
Украинцы	31475.0	40313.0	15044.0	5807.0	241.0	9938.0	1339.0	1454.0	332.0	419.0	70.0	22.0	4665.0	982.0	16.0	23075.0	7923.0	452.0	9.0
Белорусы	7827.0	10382.0	3559.0	1896.0	71.0	2391.0	326.0	337.0	131.0	131.0	16.0	2.0	1211.0	311.0	2.0	5408.0	2284.0	126.0	7.0
Татары	4889.0	6158.0	2682.0	753.0	49.0	1152.0	159.0	231.0	54.0	81.0	10.0	1.0	842.0	144.0	1.0	3691.0	1126.0	69.0	2.0
Эвенки	1501.0	2304.0	521.0	198.0	26.0	247.0	43.0	405.0	19.0	116.0	2.0	1.0	586.0	140.0	1.0	839.0	531.0	117.0	13.0
Китайцы	851.0	905.0	695.0	30.0	3.0	60.0	7.0	9.0	-	3.0	3.0	2.0	73.0	20.0	-	802.0	45.0	3.0	1.0
Городское население	594386.0	757472.0	273317.0	37234.0	20818.0	107772.0	18760.0	77270.0	4057.0	9656.0	919.0	457.0	193813.0	13399.0	1365.0	437326.0	147194.0	8251.0	250.0
Русские	553041.0	709288.0	251355.0	34906.0	20158.0	98554.0	17550.0	75049.0	3819.0	9112.0	800.0	419.0	185419.0	12147.0	445.0	404248.0	140240.0	7877.0	231.0
Украинцы	17398.0	20865.0	9425.0	1247.0	201.0	5411.0	643.0	686.0	121.0	210.0	49.0	13.0	2449.0	410.0	12.0	14085.0	3127.0	170.0	4.0
Белорусы	3768.0	4534.0	2033.0	306.0	64.0	1176.0	134.0	103.0	36.0	61.0	13.0	2.0	498.0	108.0	2.0	3048.0	671.0	44.0	3.0
Татары	3089.0	3634.0	1809.0	180.0	43.0	696.0	94.0	125.0	28.0	42.0	8.0	-	527.0	82.0	1.0	2573.0	486.0	27.0	2.0
Эвенки	174.0	224.0	64.0	5.0	21.0	24.0	6.0	18.0	6.0	20.0	1.0	-	49.0	10.0	-	130.0	39.0	4.0	1.0
Китайцы	778.0	807.0	665.0	10.0	3.0	38.0	3.0	5.0	-	-	3.0	2.0	61.0	17.0	-	753.0	22.0	2.0	1.0
Сельское население	308458.0	458816.0	109909.0	82733.0	2084.0	61783.0	12364.0	62238.0	4745.0	6623.0	381.0	181.0	104912.0	10863.0	92.0	166688.0	133101.0	8384.0	193.0
Русские	277963.0	416145.0	97631.0	73313.0	1990.0	53893.0	11100.0	59512.0	4298.0	5996.0	338.0	166.0	98467.0	9441.0	72.0	147642.0	122413.0	7669.0	167.0
Украинцы	14077.0	19448.0	5619.0	4560.0	40.0	4527.0	696.0	768.0	211.0	209.0	21.0	9.0	2216.0	572.0	4.0	8990.0	4796.0	282.0	5.0
Белорусы	4059.0	5848.0	1526.0	1590.0	7.0	1215.0	192.0	234.0	95.0	70.0	3.0	-	713.0	203.0	-	2360.0	1613.0	82.0	4.0
Татары	1800.0	2524.0	873.0	573.0	6.0	456.0	65.0	106.0	26.0	39.0	2.0	1.0	315.0	62.0	-	1118.0	640.0	42.0	-
Эвенки	1327.0	2080.0	457.0	193.0	5.0	223.0	37.0	387.0	13.0	96.0	1.0	1.0	537.0	130.0	1.0	709.0	492.0	113.0	12.0
Китайцы	73.0	98.0	30.0	20.0	-	22.0	4.0	4.0	-	3.0	-	-	12.0	3.0	-	49.0	23.0	1.0	-
Камчатская область																			
Все население	358801.0	432797.0	169706.0	19805.0	3897.0	68827.0	5734.0	29983.0	7585.0	9067.0	1677.0	348.0	105420.0	10748.0	12003.0	267451.0	73033.0	5999.0	315.0
Русские	290108.0	359048.0	140148.0	15246.0	3395.0	55838.0	4726.0	24478.0	5419.0	7642.0	1411.0	302.0	91883.0	8560.0	1360.0	223834.0	59796.0	4866.0	252.0
Украинцы	20870.0	25956.0	12838.0	1451.0	109.0	5890.0	311.0	737.0	292.0	396.0	84.0	14.0	3312.0	522.0	38.0	16151.0	4248.0	423.0	10.0
Коряки	7328.0	10026.0	2192.0	566.0	144.0	873.0	188.0	1898.0	819.0	312.0	17.0	2.0	2642.0	373.0	8.0	4826.0	2312.0	156.0	26.0
Ительмены	2296.0	3163.0	812.0	157.0	40.0	423.0	59.0	490.0	209.0	52.0	4.0	-	840.0	77.0	-	1514.0	700.0	79.0	3.0
Камчадалы	1881.0	2642.0	632.0	265.0	27.0	374.0	47.0	339.0	132.0	31.0	15.0	-	690.0	90.0	2.0	1170.0	656.0	52.0	1.0
Эвены	1779.0	2629.0	554.0	312.0	40.0	234.0	44.0	527.0	112.0	31.0	2.0	1.0	696.0	76.0	1.0	993.0	724.0	56.0	5.0
Алеуты	446.0	709.0	188.0	117.0	9.0	75.0	12.0	79.0	6.0	10.0	2.0	-	167.0	44.0	-	209.0	212.0	24.0	1.0
Городское население	290811.0	342844.0	141477.0	12219.0	3331.0	54995.0	4321.0	20282.0	3350.0	8211.0	1573.0	322.0	85387.0	7376.0	11981.0	220024.0	53923.0	4581.0	302.0
