3. НАСЕЛЕНИЕ ПО УРОВНЮ ОБРАЗОВАНИЯ, ПОЛУ И ВОЗРАСТНЫМ ГРУППАМ ПО СУБЪЕКТАМ РОССИЙСКОЙ ФЕДЕРАЦИИ 												
												
												
	Всего	Имеющие образование								Не имеющие 
70 и более	130.0	-	15.0	1.0	19.0	5.0	8.0	28.0	37.0	15.0	4.0	2.0
Возраст не указан	8.0	-	-	-	2.0	-	-	-	-	-	-	6.0
Из общей численности – население в возрасте:												
трудоспособном	4283.0	16.0	665.0	122.0	1563.0	325.0	797.0	552.0	66.0	10.0	4.0	167.0
старше трудоспособного	675.0	1.0	104.0	6.0	208.0	29.0	81.0	98.0	102.0	22.0	5.0	24.0
16-29 лет	1410.0	3.0	120.0	44.0	343.0	94.0	288.0	419.0	46.0	6.0	3.0	47.0
Мужчины в возрасте 15 лет и более	2421.0	5.0	346.0	56.0	795.0	211.0	436.0	368.0	99.0	9.0	3.0	96.0
в том числе в возрасте, лет:												
15–17	207.0	-	-	1.0	2.0	1.0	11.0	150.0	37.0	-	-	5.0
18–19 	100.0	-	-	2.0	10.0	16.0	25.0	39.0	4.0	-	-	4.0
20–24 	223.0	-	25.0	7.0	67.0	20.0	48.0	39.0	4.0	1.0	1.0	12.0
25–29 	237.0	1.0	24.0	11.0	90.0	22.0	55.0	22.0	1.0	1.0	1.0	10.0
30–34 	237.0	1.0	36.0	8.0	87.0	19.0	59.0	15.0	3.0	2.0	-	7.0
35–39 	240.0	1.0	31.0	7.0	112.0	25.0	42.0	7.0	1.0	-	-	14.0
40–44 	252.0	-	56.0	7.0	101.0	26.0	48.0	9.0	1.0	-	-	4.0
45–49 	290.0	1.0	56.0	6.0	116.0	31.0	53.0	13.0	1.0	-	-	13.0
50–54 	292.0	1.0	52.0	3.0	113.0	30.0	55.0	23.0	3.0	-	-	12.0
55–59 	138.0	-	30.0	3.0	43.0	13.0	21.0	16.0	6.0	-	-	6.0
60–64 	108.0	-	22.0	-	33.0	6.0	12.0	19.0	11.0	1.0	-	4.0
65–69 	64.0	-	5.0	1.0	18.0	1.0	6.0	9.0	17.0	4.0	1.0	3.0
70 и более	33.0	-	9.0	-	3.0	1.0	1.0	7.0	10.0	-	-	2.0
Возраст не указан	4.0	-	-	-	-	-	-	-	-	-	-	4.0
Из общей численности – мужчины в возрасте:												
трудоспособном	2149.0	5.0	310.0	55.0	741.0	203.0	417.0	286.0	42.0	4.0	2.0	86.0
старше трудоспособного	205.0	-	36.0	1.0	54.0	8.0	19.0	35.0	38.0	5.0	1.0	9.0
16-29 лет	700.0	1.0	49.0	21.0	169.0	59.0	139.0	203.0	27.0	2.0	2.0	30.0
Женщины в возрасте 15 лет и более	2693.0	12.0	423.0	72.0	976.0	143.0	442.0	402.0	102.0	23.0	6.0	98.0
в том числе в возрасте, лет:												
15–17	225.0	-	-	-	-	1.0	9.0	178.0	30.0	-	-	7.0
18–19 	103.0	-	-	3.0	13.0	3.0	28.0	52.0	2.0	1.0	-	1.0
20–24 	234.0	1.0	25.0	11.0	78.0	10.0	65.0	37.0	1.0	1.0	1.0	5.0
25–29 	237.0	1.0	46.0	9.0	83.0	21.0	47.0	22.0	-	2.0	-	6.0
30–34 	269.0	1.0	54.0	18.0	107.0	11.0	56.0	12.0	-	1.0	1.0	9.0
35–39 	233.0	1.0	54.0	8.0	103.0	16.0	37.0	4.0	-	-	-	10.0
40–44 	310.0	2.0	64.0	8.0	146.0	21.0	48.0	6.0	-	-	-	15.0
45–49 	316.0	1.0	59.0	7.0	149.0	24.0	48.0	14.0	2.0	1.0	-	11.0
50–54 	296.0	4.0	53.0	3.0	143.0	15.0	42.0	14.0	3.0	-	-	19.0
55–59 	164.0	-	33.0	1.0	69.0	8.0	24.0	18.0	6.0	-	-	5.0
60–64 	133.0	-	17.0	3.0	54.0	5.0	20.0	16.0	12.0	-	-	6.0
65–69 	76.0	1.0	12.0	-	15.0	4.0	11.0	8.0	19.0	2.0	-	4.0
70 и более	97.0	-	6.0	1.0	16.0	4.0	7.0	21.0	27.0	15.0	4.0	-
Возраст не указан	4.0	-	-	-	2.0	-	-	-	-	-	-	2.0
Из общей численности – женщины в возрасте:												
трудоспособном	2134.0	11.0	355.0	67.0	822.0	122.0	380.0	266.0	24.0	6.0	2.0	81.0
старше трудоспособного	470.0	1.0	68.0	5.0	154.0	21.0	62.0	63.0	64.0	17.0	4.0	15.0
16-29 лет	710.0	2.0	71.0	23.0	174.0	35.0	149.0	216.0	19.0	4.0	1.0	17.0
Сельское население в возрасте 15 лет и более	14427.0	7.0	1150.0	205.0	4530.0	1296.0	3318.0	2885.0	925.0	110.0	86.0	1.0
в том числе в возрасте, лет:												
15–17	972.0	-	-	-	2.0	1.0	37.0	705.0	224.0	3.0	2.0	-
18–19 	391.0	-	1.0	1.0	34.0	23.0	104.0	179.0	48.0	1.0	1.0	-
20–24 	1182.0	-	52.0	25.0	226.0	75.0	398.0	342.0	58.0	6.0	4.0	-
25–29 	1381.0	1.0	91.0	27.0	383.0	111.0	413.0	327.0	26.0	2.0	1.0	-
30–34 	1525.0	-	108.0	40.0	569.0	169.0	385.0	231.0	22.0	1.0	1.0	-
35–39 	1605.0	1.0	148.0	27.0	631.0	190.0	440.0	154.0	11.0	3.0	3.0	-
40–44 	1807.0	1.0	183.0	33.0	718.0	209.0	494.0	147.0	18.0	4.0	4.0	-
45–49 	1681.0	1.0	192.0	20.0	689.0	201.0	389.0	158.0	28.0	2.0	2.0	1.0
50–54 	1530.0	1.0	156.0	11.0	650.0	153.0	334.0	188.0	34.0	3.0	2.0	-
55–59 	847.0	1.0	111.0	9.0	276.0	73.0	169.0	150.0	55.0	3.0	2.0	-
60–64 	726.0	-	72.0	6.0	214.0	53.0	108.0	156.0	106.0	11.0	9.0	-
65–69 	425.0	1.0	26.0	1.0	93.0	24.0	33.0	95.0	137.0	15.0	11.0	-
70 и более	355.0	-	10.0	5.0	45.0	14.0	14.0	53.0	158.0	56.0	44.0	-
Возраст не указан	3.0	-	-	-	-	-	1.0	-	-	-	-	2.0
Из общей численности – население в возрасте:												
трудоспособном	12129.0	6.0	993.0	190.0	4035.0	1181.0	3084.0	2258.0	356.0	25.0	20.0	1.0
старше трудоспособного	1898.0	1.0	157.0	15.0	495.0	115.0	234.0	378.0	419.0	84.0	65.0	-
16-29 лет	3526.0	1.0	144.0	53.0	645.0	210.0	952.0	1304.0	206.0	11.0	7.0	-
Мужчины в возрасте 15 лет и более	7563.0	5.0	536.0	92.0	2247.0	811.0	1733.0	1598.0	514.0	27.0	20.0	-
в том числе в возрасте, лет:												
15–17	515.0	-	-	-	1.0	-	26.0	350.0	138.0	-	-	-
18–19 	220.0	-	1.0	-	19.0	12.0	55.0	100.0	33.0	-	-	-
20–24 	648.0	-	28.0	8.0	97.0	52.0	209.0	205.0	45.0	4.0	3.0	-
25–29 	745.0	-	44.0	10.0	180.0	69.0	224.0	198.0	20.0	-	-	-
30–34 	834.0	-	52.0	14.0	301.0	102.0	204.0	144.0	16.0	1.0	1.0	-
35–39 	880.0	1.0	67.0	15.0	343.0	110.0	232.0	103.0	8.0	1.0	1.0	-
40–44 	982.0	1.0	77.0	14.0	375.0	138.0	267.0	95.0	14.0	1.0	1.0	-
45–49 	873.0	-	84.0	12.0	338.0	127.0	204.0	85.0	22.0	1.0	1.0	-
50–54 	764.0	1.0	72.0	6.0	285.0	104.0	157.0	120.0	19.0	-	-	-
55–59 	455.0	1.0	62.0	6.0	133.0	49.0	90.0	76.0	37.0	1.0	1.0	-
60–64 	344.0	-	34.0	5.0	111.0	27.0	45.0	68.0	49.0	5.0	3.0	-
65–69 	197.0	1.0	11.0	-	46.0	13.0	17.0	42.0	60.0	7.0	5.0	-
70 и более	106.0	-	4.0	2.0	18.0	8.0	3.0	12.0	53.0	6.0	4.0	-
Возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-
Из общей численности – мужчины в возрасте:												
трудоспособном	6719.0	4.0	487.0	85.0	2072.0	763.0	1668.0	1368.0	263.0	9.0	8.0	-
старше трудоспособного	647.0	1.0	49.0	7.0	175.0	48.0	65.0	122.0	162.0	18.0	12.0	-
16-29 лет	1931.0	-	73.0	18.0	297.0	133.0	514.0	745.0	147.0	4.0	3.0	-
Женщины в возрасте 15 лет и более	6864.0	2.0	614.0	113.0	2283.0	485.0	1585.0	1287.0	411.0	83.0	66.0	1.0
в том числе в возрасте, лет:												
15–17	457.0	-	-	-	1.0	1.0	11.0	355.0	86.0	3.0	2.0	-
18–19 	171.0	-	-	1.0	15.0	11.0	49.0	79.0	15.0	1.0	1.0	-
20–24 	534.0	-	24.0	17.0	129.0	23.0	189.0	137.0	13.0	2.0	1.0	-
25–29 	636.0	1.0	47.0	17.0	203.0	42.0	189.0	129.0	6.0	2.0	1.0	-
30–34 	691.0	-	56.0	26.0	268.0	67.0	181.0	87.0	6.0	-	-	-
35–39 	725.0	-	81.0	12.0	288.0	80.0	208.0	51.0	3.0	2.0	2.0	-
40–44 	825.0	-	106.0	19.0	343.0	71.0	227.0	52.0	4.0	3.0	3.0	-
45–49 	808.0	1.0	108.0	8.0	351.0	74.0	185.0	73.0	6.0	1.0	1.0	1.0
50–54 	766.0	-	84.0	5.0	365.0	49.0	177.0	68.0	15.0	3.0	2.0	-
55–59 	392.0	-	49.0	3.0	143.0	24.0	79.0	74.0	18.0	2.0	1.0	-
60–64 	382.0	-	38.0	1.0	103.0	26.0	63.0	88.0	57.0	6.0	6.0	-
65–69 	228.0	-	15.0	1.0	47.0	11.0	16.0	53.0	77.0	8.0	6.0	-
70 и более	249.0	-	6.0	3.0	27.0	6.0	11.0	41.0	105.0	50.0	40.0	-
Возраст не указан	3.0	-	-	-	-	-	1.0	-	-	-	-	2.0
Из общей численности – женщины в возрасте:												
трудоспособном	5410.0	2.0	506.0	105.0	1963.0	418.0	1416.0	890.0	93.0	16.0	12.0	1.0
старше трудоспособного	1251.0	-	108.0	8.0	320.0	67.0	169.0	256.0	257.0	66.0	53.0	-
16-29 лет	1595.0	1.0	71.0	35.0	348.0	77.0	438.0	559.0	59.0	7.0	4.0	-
Магаданская область												
Все население в возрасте 15 лет и более	151240.0	340.0	22955.0	5314.0	44219.0	18946.0	33015.0	18977.0	4955.0	665.0	413.0	1854.0
в том числе в возрасте, лет:												
15–17	9651.0	-	-	8.0	62.0	117.0	1912.0	6370.0	1061.0	59.0	56.0	62.0
18–19 	5774.0	-	2.0	351.0	604.0	577.0	3059.0	983.0	114.0	33.0	27.0	51.0
20–24 	15030.0	11.0	1497.0	1675.0	3647.0	1695.0	4033.0	1997.0	239.0	77.0	63.0	159.0
25–29 	15397.0	37.0	2633.0	799.0	4232.0	1703.0	3770.0	1842.0	113.0	48.0	36.0	220.0
30–34 	13748.0	40.0	2393.0	636.0	4841.0	1783.0	2963.0	779.0	67.0	31.0	23.0	215.0
35–39 	13542.0	42.0	2682.0	412.0	4972.0	1817.0	2916.0	477.0	46.0	22.0	18.0	156.0
40–44 	17730.0	39.0	3478.0	387.0	6606.0	2640.0	3669.0	608.0	52.0	30.0	22.0	221.0
45–49 	18421.0	45.0	3265.0	351.0	6568.0	2976.0	3833.0	1035.0	92.0	16.0	10.0	240.0
50–54 	17692.0	45.0	3244.0	334.0	6283.0	2596.0	3583.0	1236.0	154.0	17.0	11.0	200.0
55–59 	8198.0	30.0	1631.0	167.0	2731.0	1179.0	1382.0	755.0	206.0	11.0	9.0	106.0
60–64 	7588.0	29.0	1263.0	102.0	2070.0	1034.0	1120.0	1252.0	577.0	39.0	22.0	102.0
65–69 	3705.0	12.0	504.0	54.0	931.0	460.0	376.0	671.0	604.0	41.0	24.0	52.0
70 и более	4764.0	10.0	363.0	38.0	672.0	369.0	399.0	972.0	1630.0	241.0	92.0	70.0
Возраст не указан	164.0	-	7.0	-	2.0	-	6.0	1.0	1.0	-	-	147.0
Из общей численности – население в возрасте:												
трудоспособном	127485.0	275.0	19954.0	5050.0	38946.0	16587.0	30398.0	13055.0	1340.0	322.0	255.0	1558.0
старше трудоспособного	20308.0	65.0	3001.0	264.0	5273.0	2348.0	2614.0	3253.0	2888.0	326.0	142.0	276.0
16-29 лет	42405.0	48.0	4132.0	2833.0	8545.0	4081.0	12771.0	8523.0	800.0	200.0	166.0	472.0
Мужчины в возрасте 15 лет и более	73629.0	182.0	9487.0	2370.0	19581.0	10496.0	17854.0	10185.0	2255.0	239.0	187.0	980.0
в том числе в возрасте, лет:												
15–17	5001.0	-	-	2.0	33.0	60.0	896.0	3269.0	665.0	40.0	38.0	36.0
18–19 	2907.0	-	2.0	142.0	314.0	353.0	1368.0	602.0	85.0	17.0	16.0	24.0
20–24 	7441.0	7.0	551.0	634.0	1722.0	904.0	2064.0	1232.0	186.0	44.0	38.0	97.0
25–29 	8057.0	14.0	1078.0	388.0	1985.0	904.0	2256.0	1212.0	88.0	24.0	21.0	108.0
30–34 	7251.0	16.0	967.0	296.0	2437.0	990.0	1868.0	502.0	44.0	17.0	12.0	114.0
35–39 	7078.0	19.0	1032.0	185.0	2497.0	1069.0	1828.0	305.0	32.0	12.0	9.0	99.0
40–44 	8859.0	21.0	1377.0	183.0	3032.0	1487.0	2215.0	378.0	32.0	15.0	13.0	119.0
45–49 	8798.0	31.0	1313.0	181.0	2687.0	1616.0	2183.0	604.0	58.0	6.0	4.0	119.0
50–54 	8429.0	26.0	1442.0	183.0	2483.0	1489.0	1884.0	697.0	101.0	12.0	9.0	112.0
55–59 	3947.0	16.0	760.0	97.0	1131.0	694.0	663.0	397.0	129.0	6.0	5.0	54.0
60–64 	3339.0	21.0	600.0	44.0	777.0	578.0	419.0	565.0	269.0	14.0	9.0	52.0
65–69 	1440.0	7.0	227.0	23.0	301.0	222.0	137.0	241.0	251.0	11.0	7.0	20.0
70 и более	1082.0	4.0	138.0	12.0	182.0	130.0	73.0	181.0	315.0	21.0	6.0	26.0
Возраст не указан	98.0	-	2.0	-	2.0	-	6.0	1.0	-	-	-	87.0
Из общей численности – мужчины в возрасте:												
трудоспособном	65947.0	150.0	8522.0	2291.0	18321.0	9559.0	17222.0	7858.0	974.0	179.0	152.0	871.0
старше трудоспособного	5861.0	32.0	965.0	79.0	1260.0	930.0	629.0	987.0	835.0	46.0	22.0	98.0
16-29 лет	21585.0	21.0	1631.0	1166.0	4054.0	2214.0	6581.0	4975.0	578.0	111.0	100.0	254.0
Женщины в возрасте 15 лет и более	77611.0	158.0	13468.0	2944.0	24638.0	8450.0	15161.0	8792.0	2700.0	426.0	226.0	874.0
в том числе в возрасте, лет:												
15–17	4650.0	-	-	6.0	29.0	57.0	1016.0	3101.0	396.0	19.0	18.0	26.0
18–19 	2867.0	-	-	209.0	290.0	224.0	1691.0	381.0	29.0	16.0	11.0	27.0
20–24 	7589.0	4.0	946.0	1041.0	1925.0	791.0	1969.0	765.0	53.0	33.0	25.0	62.0
25–29	7340.0	23.0	1555.0	411.0	2247.0	799.0	1514.0	630.0	25.0	24.0	15.0	112.0
30–34 	6497.0	24.0	1426.0	340.0	2404.0	793.0	1095.0	277.0	23.0	14.0	11.0	101.0
35–39 	6464.0	23.0	1650.0	227.0	2475.0	748.0	1088.0	172.0	14.0	10.0	9.0	57.0
40–44 	8871.0	18.0	2101.0	204.0	3574.0	1153.0	1454.0	230.0	20.0	15.0	9.0	102.0
45–49 	9623.0	14.0	1952.0	170.0	3881.0	1360.0	1650.0	431.0	34.0	10.0	6.0	121.0
50–54 	9263.0	19.0	1802.0	151.0	3800.0	1107.0	1699.0	539.0	53.0	5.0	2.0	88.0
55–59 	4251.0	14.0	871.0	70.0	1600.0	485.0	719.0	358.0	77.0	5.0	4.0	52.0
60–64 	4249.0	8.0	663.0	58.0	1293.0	456.0	701.0	687.0	308.0	25.0	13.0	50.0
65–69 	2265.0	5.0	277.0	31.0	630.0	238.0	239.0	430.0	353.0	30.0	17.0	32.0
70 и более	3682.0	6.0	225.0	26.0	490.0	239.0	326.0	791.0	1315.0	220.0	86.0	44.0
Возраст не указан	66.0	-	5.0	-	-	-	-	-	1.0	-	-	60.0
Из общей численности – женщины в возрасте:												
трудоспособном	61538.0	125.0	11432.0	2759.0	20625.0	7028.0	13176.0	5197.0	366.0	143.0	103.0	687.0
старше трудоспособного	14447.0	33.0	2036.0	185.0	4013.0	1418.0	1985.0	2266.0	2053.0	280.0	120.0	178.0
16-29 лет	20820.0	27.0	2501.0	1667.0	4491.0	1867.0	6190.0	3548.0	222.0	89.0	66.0	218.0
Городское население в возрасте 15 лет и более	139685.0	335.0	22290.0	5170.0	41433.0	17270.0	29995.0	16523.0	4234.0	590.0	366.0	1845.0
в том числе в возрасте, лет:												
15–17	8993.0	-	-	8.0	61.0	112.0	1849.0	5910.0	933.0	58.0	55.0	62.0
18–19 	5499.0	-	2.0	349.0	573.0	569.0	2959.0	877.0	87.0	32.0	26.0	51.0
20–24 	13999.0	11.0	1478.0	1649.0	3507.0	1608.0	3671.0	1661.0	183.0	73.0	61.0	158.0
25–29 	14368.0	37.0	2584.0	784.0	4040.0	1579.0	3457.0	1521.0	99.0	48.0	36.0	219.0
30–34 	12875.0	40.0	2360.0	622.0	4607.0	1640.0	2677.0	631.0	53.0	30.0	22.0	215.0
35–39 	12592.0	42.0	2616.0	398.0	4695.0	1659.0	2615.0	352.0	42.0	18.0	15.0	155.0
40–44 	16229.0	38.0	3357.0	375.0	6125.0	2371.0	3210.0	467.0	42.0	26.0	19.0	218.0
45–49 	16690.0	45.0	3147.0	333.0	6037.0	2631.0	3330.0	834.0	78.0	16.0	10.0	239.0
50–54 	16134.0	42.0	3116.0	311.0	5774.0	2312.0	3206.0	1030.0	129.0	14.0	9.0	200.0
55–59 	7511.0	29.0	1568.0	154.0	2542.0	1063.0	1254.0	626.0	161.0	9.0	7.0	105.0
60–64 	6990.0	29.0	1220.0	98.0	1951.0	953.0	1048.0	1100.0	463.0	27.0	14.0	101.0
65–69 	3416.0	12.0	489.0	52.0	882.0	425.0	347.0	612.0	509.0	36.0	19.0	52.0
70 и более	4389.0	10.0	353.0	37.0	639.0	348.0	372.0	902.0	1455.0	203.0	73.0	70.0
Возраст не указан	162.0	-	7.0	-	2.0	-	5.0	1.0	1.0	-	-	146.0
Из общей численности – население в возрасте:												
трудоспособном	117741.0	271.0	19381.0	4921.0	36457.0	15087.0	27567.0	11106.0	1097.0	303.0	241.0	1551.0
старше трудоспособного	18749.0	64.0	2909.0	249.0	4976.0	2172.0	2425.0	2924.0	2486.0	270.0	109.0	274.0
16-29 лет	39664.0	48.0	4064.0	2790.0	8181.0	3857.0	11933.0	7476.0	651.0	194.0	162.0	470.0
Мужчины в возрасте 15 лет и более	67385.0	178.0	9166.0	2298.0	18297.0	9523.0	16070.0	8777.0	1892.0	211.0	168.0	973.0
в том числе в возрасте, лет:												
15–17	4636.0	-	-	2.0	32.0	56.0	861.0	3026.0	584.0	39.0	37.0	36.0
18–19 	2749.0	-	2.0	141.0	300.0	349.0	1318.0	533.0	66.0	16.0	15.0	24.0
20–24 	6895.0	7.0	542.0	626.0	1662.0	859.0	1869.0	1042.0	149.0	42.0	37.0	97.0
25–29 	7461.0	14.0	1053.0	381.0	1895.0	845.0	2061.0	1003.0	78.0	24.0	21.0	107.0
30–34 	6728.0	16.0	956.0	289.0	2313.0	905.0	1680.0	405.0	34.0	16.0	11.0	114.0
35–39 	6508.0	19.0	1002.0	177.0	2362.0	975.0	1614.0	224.0	28.0	9.0	7.0	98.0
40–44 	8045.0	20.0	1322.0	176.0	2811.0	1330.0	1938.0	294.0	24.0	14.0	12.0	116.0
45–49 	7868.0	31.0	1263.0	172.0	2447.0	1415.0	1884.0	485.0	47.0	6.0	4.0	118.0
50–54 	7612.0	23.0	1376.0	167.0	2254.0	1326.0	1677.0	582.0	86.0	9.0	7.0	112.0
55–59 	3557.0	16.0	721.0	92.0	1038.0	617.0	596.0	316.0	102.0	5.0	4.0	54.0
60–64 	3025.0	21.0	577.0	42.0	726.0	524.0	380.0	482.0	213.0	9.0	6.0	51.0
65–69 	1311.0	7.0	217.0	21.0	285.0	200.0	125.0	217.0	210.0	9.0	5.0	20.0
70 и более	990.0	4.0	135.0	12.0	172.0	122.0	67.0	168.0	271.0	13.0	2.0	26.0
Возраст не указан	96.0	-	2.0	-	2.0	-	5.0	1.0	-	-	-	86.0
Из общей численности – мужчины в возрасте:												
трудоспособном	60379.0	146.0	8237.0	2223.0	17114.0	8670.0	15495.0	6664.0	799.0	166.0	142.0	865.0
старше трудоспособного	5326.0	32.0	929.0	75.0	1183.0	846.0	572.0	867.0	694.0	31.0	13.0	97.0
16-29 лет	20061.0	21.0	1597.0	1150.0	3889.0	2102.0	6106.0	4358.0	478.0	107.0	97.0	253.0
Женщины в возрасте 15 лет и более	72300.0	157.0	13124.0	2872.0	23136.0	7747.0	13925.0	7746.0	2342.0	379.0	198.0	872.0
в том числе в возрасте, лет:												
15–17	4357.0	-	-	6.0	29.0	56.0	988.0	2884.0	349.0	19.0	18.0	26.0
18–19 	2750.0	-	-	208.0	273.0	220.0	1641.0	344.0	21.0	16.0	11.0	27.0
20–24 	7104.0	4.0	936.0	1023.0	1845.0	749.0	1802.0	619.0	34.0	31.0	24.0	61.0
25–29 	6907.0	23.0	1531.0	403.0	2145.0	734.0	1396.0	518.0	21.0	24.0	15.0	112.0
30–34 	6147.0	24.0	1404.0	333.0	2294.0	735.0	997.0	226.0	19.0	14.0	11.0	101.0
35–39 	6084.0	23.0	1614.0	221.0	2333.0	684.0	1001.0	128.0	14.0	9.0	8.0	57.0
40–44 	8184.0	18.0	2035.0	199.0	3314.0	1041.0	1272.0	173.0	18.0	12.0	7.0	102.0
45–49 	8822.0	14.0	1884.0	161.0	3590.0	1216.0	1446.0	349.0	31.0	10.0	6.0	121.0
50–54 	8522.0	19.0	1740.0	144.0	3520.0	986.0	1529.0	448.0	43.0	5.0	2.0	88.0
55–59 	3954.0	13.0	847.0	62.0	1504.0	446.0	658.0	310.0	59.0	4.0	3.0	51.0
60–64 	3965.0	8.0	643.0	56.0	1225.0	429.0	668.0	618.0	250.0	18.0	8.0	50.0
65–69 	2105.0	5.0	272.0	31.0	597.0	225.0	222.0	395.0	299.0	27.0	14.0	32.0
70 и более	3399.0	6.0	218.0	25.0	467.0	226.0	305.0	734.0	1184.0	190.0	71.0	44.0
Возраст не указан	66.0	-	5.0	-	-	-	-	-	1.0	-	-	60.0
Из общей численности – женщины в возрасте:												
трудоспособном	57362.0	125.0	11144.0	2698.0	19343.0	6417.0	12072.0	4442.0	298.0	137.0	99.0	686.0
старше трудоспособного	13423.0	32.0	1980.0	174.0	3793.0	1326.0	1853.0	2057.0	1792.0	239.0	96.0	177.0
16-29 лет	19603.0	27.0	2467.0	1640.0	4292.0	1755.0	5827.0	3118.0	173.0	87.0	65.0	217.0
Сельское население в возрасте 15 лет и более	11555.0	5.0	665.0	144.0	2786.0	1676.0	3020.0	2454.0	721.0	75.0	47.0	9.0
в том числе в возрасте, лет:												
15–17	658.0	-	-	-	1.0	5.0	63.0	460.0	128.0	1.0	1.0	-
18–19 	275.0	-	-	2.0	31.0	8.0	100.0	106.0	27.0	1.0	1.0	-
20–24 	1031.0	-	19.0	26.0	140.0	87.0	362.0	336.0	56.0	4.0	2.0	1.0
25–29 	1029.0	-	49.0	15.0	192.0	124.0	313.0	321.0	14.0	-	-	1.0
30–34 	873.0	-	33.0	14.0	234.0	143.0	286.0	148.0	14.0	1.0	1.0	-
35–39 	950.0	-	66.0	14.0	277.0	158.0	301.0	125.0	4.0	4.0	3.0	1.0
40–44 	1501.0	1.0	121.0	12.0	481.0	269.0	459.0	141.0	10.0	4.0	3.0	3.0
45–49 	1731.0	-	118.0	18.0	531.0	345.0	503.0	201.0	14.0	-	-	1.0
50–54 	1558.0	3.0	128.0	23.0	509.0	284.0	377.0	206.0	25.0	3.0	2.0	-
55–59 	687.0	1.0	63.0	13.0	189.0	116.0	128.0	129.0	45.0	2.0	2.0	1.0
60–64 	598.0	-	43.0	4.0	119.0	81.0	72.0	152.0	114.0	12.0	8.0	1.0
65–69 	289.0	-	15.0	2.0	49.0	35.0	29.0	59.0	95.0	5.0	5.0	-
70 и более	375.0	-	10.0	1.0	33.0	21.0	27.0	70.0	175.0	38.0	19.0	-
Возраст не указан	2.0	-	-	-	-	-	1.0	-	-	-	-	1.0
Из общей численности – население в возрасте:												
трудоспособном	9744.0	4.0	573.0	129.0	2489.0	1500.0	2831.0	1949.0	243.0	19.0	14.0	7.0
старше трудоспособного	1559.0	1.0	92.0	15.0	297.0	176.0	189.0	329.0	402.0	56.0	33.0	2.0
16-29 лет	2741.0	-	68.0	43.0	364.0	224.0	838.0	1047.0	149.0	6.0	4.0	2.0
Мужчины в возрасте 15 лет и более	6244.0	4.0	321.0	72.0	1284.0	973.0	1784.0	1408.0	363.0	28.0	19.0	7.0
в том числе в возрасте, лет:												
15–17	365.0	-	-	-	1.0	4.0	35.0	243.0	81.0	1.0	1.0	-
18–19 	158.0	-	-	1.0	14.0	4.0	50.0	69.0	19.0	1.0	1.0	-
20–24 	546.0	-	9.0	8.0	60.0	45.0	195.0	190.0	37.0	2.0	1.0	-
25–29 	596.0	-	25.0	7.0	90.0	59.0	195.0	209.0	10.0	-	-	1.0
30–34 	523.0	-	11.0	7.0	124.0	85.0	188.0	97.0	10.0	1.0	1.0	-
35–39 	570.0	-	30.0	8.0	135.0	94.0	214.0	81.0	4.0	3.0	2.0	1.0
40–44 	814.0	1.0	55.0	7.0	221.0	157.0	277.0	84.0	8.0	1.0	1.0	3.0
45–49 	930.0	-	50.0	9.0	240.0	201.0	299.0	119.0	11.0	-	-	1.0
50–54 	817.0	3.0	66.0	16.0	229.0	163.0	207.0	115.0	15.0	3.0	2.0	-
55–59 	390.0	-	39.0	5.0	93.0	77.0	67.0	81.0	27.0	1.0	1.0	-
60–64 	314.0	-	23.0	2.0	51.0	54.0	39.0	83.0	56.0	5.0	3.0	1.0
65–69 	129.0	-	10.0	2.0	16.0	22.0	12.0	24.0	41.0	2.0	2.0	-
70 и более	92.0	-	3.0	-	10.0	8.0	6.0	13.0	44.0	8.0	4.0	-
Возраст не указан	2.0	-	-	-	-	-	1.0	-	-	-	-	1.0
Из общей численности – мужчины в возрасте:												
трудоспособном	5568.0	4.0	285.0	68.0	1207.0	889.0	1727.0	1194.0	175.0	13.0	10.0	6.0
старше трудоспособного	535.0	-	36.0	4.0	77.0	84.0	57.0	120.0	141.0	15.0	9.0	1.0
16-29 лет	1524.0	-	34.0	16.0	165.0	112.0	475.0	617.0	100.0	4.0	3.0	1.0
Женщины в возрасте 15 лет и более	5311.0	1.0	344.0	72.0	1502.0	703.0	1236.0	1046.0	358.0	47.0	28.0	2.0
в том числе в возрасте, лет:												
15–17	293.0	-	-	-	-	1.0	28.0	217.0	47.0	-	-	-
18–19 	117.0	-	-	1.0	17.0	4.0	50.0	37.0	8.0	-	-	-
20–24 	485.0	-	10.0	18.0	80.0	42.0	167.0	146.0	19.0	2.0	1.0	1.0
25–29 	433.0	-	24.0	8.0	102.0	65.0	118.0	112.0	4.0	-	-	-
30–34 	350.0	-	22.0	7.0	110.0	58.0	98.0	51.0	4.0	-	-	-
35–39 	380.0	-	36.0	6.0	142.0	64.0	87.0	44.0	-	1.0	1.0	-
40–44 	687.0	-	66.0	5.0	260.0	112.0	182.0	57.0	2.0	3.0	2.0	-
45–49 	801.0	-	68.0	9.0	291.0	144.0	204.0	82.0	3.0	-	-	-
50–54 	741.0	-	62.0	7.0	280.0	121.0	170.0	91.0	10.0	-	-	-
55–59 	297.0	1.0	24.0	8.0	96.0	39.0	61.0	48.0	18.0	1.0	1.0	1.0
60–64 	284.0	-	20.0	2.0	68.0	27.0	33.0	69.0	58.0	7.0	5.0	-
