3. ЖЕНЩИНЫ, ЗАНЯТЫЕ В ЭКОНОМИКЕ, ПО ВОЗРАСТНЫМ ГРУППАМ И ЧИСЛУ РОЖДЕННЫХ ДЕТЕЙ ПО СУБЪЕКТАМ РОССИЙСКОЙ ФЕДЕРАЦИИ													
													
	Всего	Женщины, указавшие число рожденных детей	из них женщины с числом рожденных детей								Общее число рожденных детей	Среднее число рожденных детей (на 1000 женщин)	Женщины, не указавшие число рожденных детей
Женщины в возрасте 15 лет и более	1621.0	1618.0	278.0	506.0	607.0	153.0	49.0	10.0	6.0	9.0	2529.0	1563.0	3.0
в том числе в возрасте, лет:													
15 – 17	13.0	13.0	12.0	1.0	-	-	-	-	-	-	1.0	77.0	-
18 – 19	42.0	41.0	38.0	3.0	-	-	-	-	-	-	3.0	73.0	1.0
20 – 24	180.0	180.0	107.0	63.0	6.0	2.0	-	-	1.0	1.0	94.0	522.0	-
25 – 29	216.0	216.0	47.0	118.0	43.0	6.0	1.0	-	1.0	-	232.0	1074.0	-
30 – 34	172.0	172.0	16.0	73.0	66.0	13.0	1.0	-	1.0	2.0	269.0	1564.0	-
35 – 39	217.0	217.0	16.0	79.0	84.0	26.0	10.0	1.0	-	1.0	379.0	1747.0	-
40 – 44	238.0	238.0	15.0	59.0	120.0	27.0	13.0	1.0	1.0	2.0	457.0	1920.0	-
45 – 49	249.0	249.0	10.0	43.0	144.0	37.0	11.0	1.0	1.0	2.0	511.0	2052.0	-
50 – 54	174.0	172.0	9.0	38.0	87.0	25.0	9.0	3.0	-	1.0	347.0	2017.0	2.0
55 – 59	59.0	59.0	4.0	17.0	26.0	7.0	3.0	2.0	-	-	112.0	1898.0	-
60 – 64	42.0	42.0	3.0	7.0	22.0	6.0	1.0	2.0	1.0	-	89.0	2119.0	-
65 – 69	14.0	14.0	-	5.0	5.0	4.0	-	-	-	-	27.0	1929.0	-
70 и более	5.0	5.0	1.0	-	4.0	-	-	-	-	-	8.0	1600.0	-
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	2607.0	2606.0	299.0	619.0	1064.0	393.0	143.0	50.0	18.0	20.0	5017.0	1925.0	1.0
в том числе в возрасте, лет:													
15 – 17	11.0	11.0	10.0	1.0	-	-	-	-	-	-	1.0	91.0	-
18 – 19	39.0	39.0	33.0	6.0	-	-	-	-	-	-	6.0	154.0	-
20 – 24	245.0	245.0	124.0	95.0	24.0	1.0	1.0	-	-	-	150.0	612.0	-
25 – 29	286.0	286.0	49.0	139.0	79.0	16.0	1.0	2.0	-	-	359.0	1255.0	-
30 – 34	291.0	290.0	14.0	97.0	125.0	40.0	11.0	2.0	-	1.0	528.0	1821.0	1.0
35 – 39	336.0	336.0	16.0	61.0	166.0	61.0	22.0	5.0	2.0	3.0	723.0	2152.0	-
40 – 44	445.0	445.0	20.0	78.0	206.0	78.0	37.0	21.0	1.0	4.0	1015.0	2281.0	-
45 – 49	457.0	457.0	10.0	58.0	224.0	97.0	40.0	11.0	10.0	7.0	1122.0	2455.0	-
50 – 54	299.0	299.0	11.0	57.0	142.0	60.0	19.0	5.0	3.0	2.0	661.0	2211.0	-
55 – 59	93.0	93.0	7.0	8.0	49.0	17.0	7.0	2.0	1.0	2.0	218.0	2344.0	-
60 – 64	66.0	66.0	4.0	12.0	28.0	15.0	4.0	1.0	1.0	1.0	152.0	2303.0	-
65 – 69	34.0	34.0	1.0	5.0	19.0	7.0	1.0	1.0	-	-	73.0	2147.0	-
70 и более	5.0	5.0	-	2.0	2.0	1.0	-	-	-	-	9.0	1800.0	-
Иркутская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	521559.0	501481.0	72119.0	164239.0	197749.0	50866.0	9782.0	3712.0	1306.0	1708.0	791920.0	1579.0	20078.0
в том числе в возрасте, лет:													
15 – 17	1572.0	1381.0	1302.0	74.0	5.0	-	-	-	-	-	84.0	61.0	191.0
18 – 19	8938.0	7798.0	7072.0	666.0	56.0	4.0	-	-	-	-	790.0	101.0	1140.0
20 – 24	54182.0	48483.0	29044.0	17095.0	2102.0	115.0	27.0	8.0	60.0	32.0	22376.0	462.0	5699.0
25 – 29	67510.0	63764.0	15242.0	35286.0	11666.0	1180.0	146.0	34.0	68.0	142.0	64576.0	1013.0	3746.0
30 – 34	62573.0	60603.0	5591.0	28512.0	22419.0	3123.0	613.0	155.0	84.0	106.0	87336.0	1441.0	1970.0
35 – 39	65624.0	64153.0	3377.0	20853.0	31134.0	6674.0	1334.0	470.0	112.0	199.0	113168.0	1764.0	1471.0
40 – 44	84865.0	83118.0	3254.0	19903.0	43287.0	12572.0	2546.0	895.0	257.0	404.0	163650.0	1969.0	1747.0
45 – 49	80895.0	79267.0	3080.0	17538.0	40076.0	13885.0	2650.0	1171.0	437.0	430.0	161913.0	2043.0	1628.0
50 – 54	60102.0	58660.0	2528.0	14177.0	29982.0	9244.0	1625.0	677.0	187.0	240.0	114782.0	1957.0	1442.0
55 – 59	18536.0	18043.0	854.0	5234.0	9074.0	2203.0	420.0	141.0	50.0	67.0	33328.0	1847.0	493.0
60 – 64	11253.0	10920.0	502.0	3392.0	5383.0	1195.0	275.0	92.0	23.0	58.0	19913.0	1824.0	333.0
65 – 69	4174.0	4037.0	196.0	1135.0	2005.0	510.0	113.0	45.0	20.0	13.0	7591.0	1880.0	137.0
70 и более	1335.0	1254.0	77.0	374.0	560.0	161.0	33.0	24.0	8.0	17.0	2413.0	1924.0	81.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	445336.0	427093.0	64202.0	149717.0	169616.0	34785.0	5357.0	1688.0	583.0	1145.0	636349.0	1490.0	18243.0
в том числе в возрасте, лет:													
15 – 17	1287.0	1114.0	1063.0	51.0	-	-	-	-	-	-	51.0	46.0	173.0
18 – 19	7658.0	6609.0	6045.0	516.0	44.0	4.0	-	-	-	-	616.0	93.0	1049.0
20 – 24	46781.0	41512.0	25760.0	14169.0	1411.0	56.0	20.0	8.0	56.0	32.0	17839.0	430.0	5269.0
25 – 29	58583.0	55080.0	13908.0	31625.0	8701.0	582.0	66.0	8.0	58.0	132.0	52598.0	955.0	3503.0
30 – 34	53156.0	51387.0	5020.0	26411.0	17827.0	1671.0	283.0	47.0	43.0	85.0	69427.0	1351.0	1769.0
35 – 39	54635.0	53335.0	3033.0	19241.0	25979.0	4077.0	627.0	199.0	39.0	140.0	88368.0	1657.0	1300.0
40 – 44	70971.0	69448.0	2866.0	18421.0	37546.0	8579.0	1346.0	371.0	70.0	249.0	128936.0	1857.0	1523.0
45 – 49	68134.0	66741.0	2709.0	16255.0	35486.0	9897.0	1468.0	517.0	170.0	239.0	128414.0	1924.0	1393.0
50 – 54	52162.0	50864.0	2284.0	13324.0	26853.0	6795.0	1001.0	355.0	95.0	157.0	95032.0	1868.0	1298.0
55 – 59	16681.0	16233.0	794.0	4983.0	8372.0	1648.0	257.0	93.0	30.0	56.0	28907.0	1781.0	448.0
60 – 64	10264.0	9954.0	467.0	3268.0	4983.0	951.0	193.0	51.0	4.0	37.0	17450.0	1753.0	310.0
65 – 69	3818.0	3690.0	184.0	1102.0	1871.0	406.0	78.0	28.0	11.0	10.0	6676.0	1809.0	128.0
70 и более	1206.0	1126.0	69.0	351.0	543.0	119.0	18.0	11.0	7.0	8.0	2035.0	1807.0	80.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	76223.0	74388.0	7917.0	14522.0	28133.0	16081.0	4425.0	2024.0	723.0	563.0	155571.0	2091.0	1835.0
в том числе в возрасте, лет:													
15 – 17	285.0	267.0	239.0	23.0	5.0	-	-	-	-	-	33.0	124.0	18.0
18 – 19	1280.0	1189.0	1027.0	150.0	12.0	-	-	-	-	-	174.0	146.0	91.0
20 – 24	7401.0	6971.0	3284.0	2926.0	691.0	59.0	7.0	-	4.0	-	4537.0	651.0	430.0
25 – 29	8927.0	8684.0	1334.0	3661.0	2965.0	598.0	80.0	26.0	10.0	10.0	11978.0	1379.0	243.0
30 – 34	9417.0	9216.0	571.0	2101.0	4592.0	1452.0	330.0	108.0	41.0	21.0	17909.0	1943.0	201.0
35 – 39	10989.0	10818.0	344.0	1612.0	5155.0	2597.0	707.0	271.0	73.0	59.0	24800.0	2292.0	171.0
40 – 44	13894.0	13670.0	388.0	1482.0	5741.0	3993.0	1200.0	524.0	187.0	155.0	34714.0	2539.0	224.0
45 – 49	12761.0	12526.0	371.0	1283.0	4590.0	3988.0	1182.0	654.0	267.0	191.0	33499.0	2674.0	235.0
50 – 54	7940.0	7796.0	244.0	853.0	3129.0	2449.0	624.0	322.0	92.0	83.0	19750.0	2533.0	144.0
55 – 59	1855.0	1810.0	60.0	251.0	702.0	555.0	163.0	48.0	20.0	11.0	4421.0	2443.0	45.0
60 – 64	989.0	966.0	35.0	124.0	400.0	244.0	82.0	41.0	19.0	21.0	2463.0	2550.0	23.0
65 – 69	356.0	347.0	12.0	33.0	134.0	104.0	35.0	17.0	9.0	3.0	915.0	2637.0	9.0
70 и более	129.0	128.0	8.0	23.0	17.0	42.0	15.0	13.0	1.0	9.0	378.0	2953.0	1.0
Усть-Ордынский Бурятский автономный округ													
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	20830.0	20679.0	2575.0	3922.0	6786.0	4614.0	1478.0	816.0	286.0	202.0	44616.0	2158.0	151.0
в том числе в возрасте, лет:													
15 – 17	71.0	70.0	68.0	2.0	-	-	-	-	-	-	2.0	29.0	1.0
18 – 19	285.0	282.0	227.0	52.0	3.0	-	-	-	-	-	58.0	206.0	3.0
20 – 24	2023.0	1995.0	977.0	795.0	202.0	19.0	2.0	-	-	-	1264.0	634.0	28.0
25 – 29	2589.0	2561.0	516.0	926.0	880.0	189.0	37.0	10.0	2.0	1.0	3470.0	1355.0	28.0
30 – 34	2822.0	2800.0	246.0	593.0	1260.0	529.0	107.0	45.0	16.0	4.0	5479.0	1957.0	22.0
35 – 39	3147.0	3125.0	157.0	487.0	1220.0	861.0	257.0	99.0	24.0	20.0	7327.0	2345.0	22.0
40 – 44	3742.0	3724.0	147.0	410.0	1237.0	1167.0	389.0	224.0	86.0	64.0	10081.0	2707.0	18.0
45 – 49	3193.0	3174.0	118.0	332.0	984.0	955.0	373.0	253.0	101.0	58.0	8979.0	2829.0	19.0
50 – 54	2034.0	2026.0	83.0	216.0	673.0	627.0	225.0	135.0	35.0	32.0	5477.0	2703.0	8.0
55 – 59	515.0	514.0	20.0	69.0	182.0	154.0	46.0	22.0	11.0	10.0	1336.0	2599.0	1.0
60 – 64	284.0	283.0	13.0	28.0	96.0	86.0	28.0	17.0	7.0	8.0	780.0	2756.0	1.0
65 – 69	104.0	104.0	2.0	8.0	45.0	24.0	12.0	7.0	3.0	3.0	294.0	2827.0	-
70 и более	21.0	21.0	1.0	4.0	4.0	3.0	2.0	4.0	1.0	2.0	69.0	3286.0	-
Кемеровская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	602894.0	602613.0	98735.0	211961.0	237437.0	43362.0	6670.0	2381.0	821.0	1246.0	870530.0	1445.0	281.0
в том числе в возрасте, лет:													
15 – 17	1724.0	1723.0	1614.0	109.0	-	-	-	-	-	-	109.0	63.0	1.0
18 – 19	10862.0	10854.0	9927.0	877.0	46.0	4.0	-	-	-	-	981.0	90.0	8.0
20 – 24	62073.0	62039.0	40061.0	19739.0	1989.0	113.0	37.0	4.0	63.0	33.0	24833.0	400.0	34.0
25 – 29	74734.0	74693.0	20414.0	41863.0	11322.0	872.0	86.0	33.0	29.0	74.0	68407.0	916.0	41.0
30 – 34	68492.0	68464.0	7581.0	35329.0	22581.0	2397.0	325.0	96.0	41.0	114.0	90639.0	1324.0	28.0
35 – 39	71836.0	71819.0	4339.0	27104.0	33951.0	5079.0	844.0	287.0	71.0	144.0	116715.0	1625.0	17.0
40 – 44	103093.0	103031.0	4922.0	29182.0	55382.0	10814.0	1688.0	575.0	187.0	281.0	185343.0	1799.0	62.0
45 – 49	97539.0	97511.0	4358.0	25094.0	52606.0	12340.0	1774.0	806.0	234.0	299.0	182260.0	1869.0	28.0
50 – 54	74631.0	74598.0	3511.0	20924.0	39819.0	8225.0	1393.0	405.0	124.0	197.0	135236.0	1813.0	33.0
55 – 59	20975.0	20967.0	1142.0	6611.0	10841.0	1979.0	241.0	73.0	44.0	36.0	36103.0	1722.0	8.0
60 – 64	11324.0	11308.0	519.0	3520.0	6060.0	939.0	173.0	49.0	8.0	40.0	19750.0	1747.0	16.0
65 – 69	4210.0	4210.0	254.0	1253.0	2166.0	397.0	76.0	36.0	8.0	20.0	7496.0	1781.0	-
70 и более	1401.0	1396.0	93.0	356.0	674.0	203.0	33.0	17.0	12.0	8.0	2658.0	1904.0	5.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	545139.0	544891.0	91556.0	198519.0	212729.0	34376.0	4651.0	1479.0	573.0	1008.0	764747.0	1403.0	248.0
в том числе в возрасте, лет:													
15 – 17	1466.0	1466.0	1386.0	80.0	-	-	-	-	-	-	80.0	55.0	-
18 – 19	9601.0	9597.0	8838.0	722.0	37.0	-	-	-	-	-	796.0	83.0	4.0
20 – 24	55957.0	55932.0	36741.0	17359.0	1624.0	83.0	29.0	4.0	63.0	29.0	21573.0	386.0	25.0
25 – 29	68084.0	68047.0	19297.0	38573.0	9386.0	623.0	61.0	12.0	25.0	70.0	60237.0	885.0	37.0
30 – 34	61920.0	61896.0	7181.0	33273.0	19289.0	1763.0	195.0	61.0	28.0	106.0	79260.0	1281.0	24.0
35 – 39	64222.0	64206.0	4095.0	25645.0	29879.0	3689.0	553.0	164.0	53.0	128.0	100935.0	1572.0	16.0
40 – 44	92150.0	92093.0	4660.0	27589.0	49676.0	8407.0	1169.0	290.0	90.0	212.0	160507.0	1743.0	57.0
45 – 49	87797.0	87769.0	4124.0	23826.0	47632.0	10053.0	1225.0	513.0	164.0	232.0	159578.0	1818.0	28.0
50 – 54	68046.0	68013.0	3262.0	20040.0	36509.0	6713.0	977.0	295.0	82.0	135.0	120196.0	1767.0	33.0
55 – 59	19699.0	19691.0	1124.0	6417.0	10135.0	1670.0	201.0	64.0	44.0	36.0	33365.0	1694.0	8.0
60 – 64	10842.0	10826.0	515.0	3428.0	5841.0	821.0	149.0	32.0	8.0	32.0	18621.0	1720.0	16.0
65 – 69	4024.0	4024.0	246.0	1227.0	2074.0	367.0	59.0	27.0	4.0	20.0	7059.0	1754.0	-
70 и более	1331.0	1331.0	87.0	340.0	647.0	187.0	33.0	17.0	12.0	8.0	2540.0	1908.0	-
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	57755.0	57722.0	7179.0	13442.0	24708.0	8986.0	2019.0	902.0	248.0	238.0	105783.0	1833.0	33.0
в том числе в возрасте, лет:													
15 – 17	258.0	257.0	228.0	29.0	-	-	-	-	-	-	29.0	113.0	1.0
18 – 19	1261.0	1257.0	1089.0	155.0	9.0	4.0	-	-	-	-	185.0	147.0	4.0
20 – 24	6116.0	6107.0	3320.0	2380.0	365.0	30.0	8.0	-	-	4.0	3260.0	534.0	9.0
25 – 29	6650.0	6646.0	1117.0	3290.0	1936.0	249.0	25.0	21.0	4.0	4.0	8170.0	1229.0	4.0
30 – 34	6572.0	6568.0	400.0	2056.0	3292.0	634.0	130.0	35.0	13.0	8.0	11379.0	1732.0	4.0
35 – 39	7614.0	7613.0	244.0	1459.0	4072.0	1390.0	291.0	123.0	18.0	16.0	15780.0	2073.0	1.0
40 – 44	10943.0	10938.0	262.0	1593.0	5706.0	2407.0	519.0	285.0	97.0	69.0	24836.0	2271.0	5.0
45 – 49	9742.0	9742.0	234.0	1268.0	4974.0	2287.0	549.0	293.0	70.0	67.0	22682.0	2328.0	-
50 – 54	6585.0	6585.0	249.0	884.0	3310.0	1512.0	416.0	110.0	42.0	62.0	15040.0	2284.0	-
55 – 59	1276.0	1276.0	18.0	194.0	706.0	309.0	40.0	9.0	-	-	2738.0	2146.0	-
60 – 64	482.0	482.0	4.0	92.0	219.0	118.0	24.0	17.0	-	8.0	1129.0	2342.0	-
65 – 69	186.0	186.0	8.0	26.0	92.0	30.0	17.0	9.0	4.0	-	437.0	2349.0	-
70 и более	70.0	65.0	6.0	16.0	27.0	16.0	-	-	-	-	118.0	1815.0	5.0
Новосибирская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	572949.0	572824.0	110915.0	202182.0	209676.0	39191.0	6506.0	2241.0	862.0	1251.0	791483.0	1382.0	125.0
в том числе в возрасте, лет:													
15 – 17	1703.0	1703.0	1664.0	39.0	-	-	-	-	-	-	39.0	23.0	-
18 – 19	10980.0	10980.0	10290.0	647.0	30.0	13.0	-	-	-	-	746.0	68.0	-
20 – 24	58417.0	58409.0	41896.0	14617.0	1682.0	130.0	21.0	-	50.0	13.0	18846.0	323.0	8.0
25 – 29	70416.0	70400.0	24748.0	35670.0	8888.0	801.0	107.0	16.0	46.0	124.0	57669.0	819.0	16.0
30 – 34	65093.0	65077.0	9280.0	34182.0	18820.0	2184.0	377.0	86.0	46.0	102.0	81412.0	1251.0	16.0
35 – 39	70970.0	70941.0	5677.0	27874.0	30875.0	5176.0	834.0	246.0	73.0	186.0	111595.0	1573.0	29.0
40 – 44	96207.0	96199.0	5445.0	28688.0	49244.0	10033.0	1736.0	590.0	224.0	239.0	170383.0	1771.0	8.0
45 – 49	92542.0	92522.0	4939.0	25852.0	47553.0	10972.0	1779.0	840.0	283.0	304.0	169339.0	1830.0	20.0
50 – 54	70526.0	70506.0	4150.0	21495.0	35708.0	7267.0	1231.0	346.0	103.0	206.0	123633.0	1754.0	20.0
55 – 59	19661.0	19657.0	1526.0	6902.0	9362.0	1485.0	243.0	66.0	24.0	49.0	31906.0	1623.0	4.0
60 – 64	10785.0	10781.0	854.0	4121.0	4894.0	760.0	95.0	29.0	8.0	20.0	16922.0	1570.0	4.0
65 – 69	4193.0	4193.0	300.0	1608.0	1965.0	256.0	40.0	16.0	-	8.0	6622.0	1579.0	-
70 и более	1456.0	1456.0	146.0	487.0	655.0	114.0	43.0	6.0	5.0	-	2371.0	1628.0	-
Городские населенные пункты													
Женщины в возрасте 15 лет и более	461859.0	461738.0	98048.0	177352.0	160018.0	21545.0	2752.0	816.0	404.0	803.0	585921.0	1269.0	121.0
в том числе в возрасте, лет:													
15 – 17	1288.0	1288.0	1267.0	21.0	-	-	-	-	-	-	21.0	16.0	-
18 – 19	8861.0	8861.0	8401.0	430.0	26.0	4.0	-	-	-	-	494.0	56.0	-
20 – 24	48043.0	48035.0	36176.0	10914.0	831.0	46.0	13.0	-	46.0	9.0	13105.0	273.0	8.0
25 – 29	58039.0	58027.0	22612.0	29822.0	5143.0	254.0	50.0	4.0	38.0	104.0	42174.0	727.0	12.0
30 – 34	52257.0	52241.0	8644.0	30104.0	12270.0	958.0	129.0	37.0	25.0	74.0	58973.0	1129.0	16.0
35 – 39	55300.0	55271.0	5197.0	24959.0	22183.0	2430.0	265.0	90.0	25.0	122.0	79210.0	1433.0	29.0
40 – 44	74262.0	74254.0	4915.0	25647.0	37422.0	5275.0	643.0	174.0	73.0	105.0	120987.0	1629.0	8.0
45 – 49	73216.0	73196.0	4391.0	23252.0	37880.0	6292.0	812.0	272.0	118.0	179.0	124648.0	1703.0	20.0
50 – 54	57751.0	57731.0	3732.0	19616.0	29155.0	4299.0	568.0	170.0	50.0	141.0	95387.0	1652.0	20.0
55 – 59	17376.0	17372.0	1447.0	6562.0	8104.0	1034.0	123.0	45.0	16.0	41.0	27000.0	1554.0	4.0
60 – 64	10115.0	10111.0	836.0	3982.0	4542.0	634.0	77.0	12.0	8.0	20.0	15544.0	1537.0	4.0
65 – 69	3987.0	3987.0	296.0	1567.0	1864.0	211.0	29.0	12.0	-	8.0	6180.0	1550.0	-
70 и более	1364.0	1364.0	134.0	476.0	598.0	108.0	43.0	-	5.0	-	2198.0	1611.0	-
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	111090.0	111086.0	12867.0	24830.0	49658.0	17646.0	3754.0	1425.0	458.0	448.0	205562.0	1850.0	4.0
в том числе в возрасте, лет:													
15 – 17	415.0	415.0	397.0	18.0	-	-	-	-	-	-	18.0	43.0	-
18 – 19	2119.0	2119.0	1889.0	217.0	4.0	9.0	-	-	-	-	252.0	119.0	-
20 – 24	10374.0	10374.0	5720.0	3703.0	851.0	84.0	8.0	-	4.0	4.0	5741.0	553.0	-
25 – 29	12377.0	12373.0	2136.0	5848.0	3745.0	547.0	57.0	12.0	8.0	20.0	15495.0	1252.0	4.0
30 – 34	12836.0	12836.0	636.0	4078.0	6550.0	1226.0	248.0	49.0	21.0	28.0	22439.0	1748.0	-
35 – 39	15670.0	15670.0	480.0	2915.0	8692.0	2746.0	569.0	156.0	48.0	64.0	32385.0	2067.0	-
40 – 44	21945.0	21945.0	530.0	3041.0	11822.0	4758.0	1093.0	416.0	151.0	134.0	49396.0	2251.0	-
45 – 49	19326.0	19326.0	548.0	2600.0	9673.0	4680.0	967.0	568.0	165.0	125.0	44691.0	2312.0	-
50 – 54	12775.0	12775.0	418.0	1879.0	6553.0	2968.0	663.0	176.0	53.0	65.0	28246.0	2211.0	-
55 – 59	2285.0	2285.0	79.0	340.0	1258.0	451.0	120.0	21.0	8.0	8.0	4906.0	2147.0	-
60 – 64	670.0	670.0	18.0	139.0	352.0	126.0	18.0	17.0	-	-	1378.0	2057.0	-
65 – 69	206.0	206.0	4.0	41.0	101.0	45.0	11.0	4.0	-	-	442.0	2146.0	-
70 и более	92.0	92.0	12.0	11.0	57.0	6.0	-	6.0	-	-	173.0	1880.0	-
Омская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	405895.0	405682.0	76837.0	131323.0	152323.0	34511.0	6218.0	2618.0	745.0	1107.0	590798.0	1456.0	213.0
в том числе в возрасте, лет:													
15 – 17	896.0	896.0	879.0	17.0	-	-	-	-	-	-	17.0	19.0	-
18 – 19	6849.0	6845.0	6365.0	456.0	24.0	-	-	-	-	-	504.0	74.0	4.0
20 – 24	42868.0	42828.0	30926.0	10679.0	1102.0	81.0	8.0	-	28.0	4.0	13354.0	312.0	40.0
25 – 29	49996.0	49955.0	17045.0	25598.0	6391.0	704.0	104.0	21.0	20.0	72.0	41757.0	836.0	41.0
30 – 34	47120.0	47096.0	6337.0	23787.0	14598.0	1778.0	358.0	120.0	42.0	76.0	61253.0	1301.0	24.0
35 – 39	55322.0	55302.0	4010.0	20024.0	25407.0	4509.0	841.0	301.0	65.0	145.0	90807.0	1642.0	20.0
40 – 44	72670.0	72638.0	3773.0	18378.0	38513.0	9161.0	1661.0	700.0	204.0	248.0	136211.0	1875.0	32.0
45 – 49	63996.0	63972.0	3359.0	14362.0	33195.0	9765.0	1757.0	941.0	262.0	331.0	125872.0	1968.0	24.0
50 – 54	47676.0	47660.0	2873.0	12160.0	24011.0	6786.0	1184.0	402.0	96.0	148.0	89050.0	1868.0	16.0
55 – 59	11458.0	11446.0	737.0	3544.0	5726.0	1087.0	182.0	102.0	16.0	52.0	20039.0	1751.0	12.0
60 – 64	4879.0	4879.0	390.0	1594.0	2353.0	430.0	72.0	20.0	-	20.0	8154.0	1671.0	-
65 – 69	1682.0	1682.0	96.0	562.0	830.0	130.0	30.0	11.0	12.0	11.0	2948.0	1753.0	-
70 и более	483.0	483.0	47.0	162.0	173.0	80.0	21.0	-	-	-	832.0	1723.0	-
Городские населенные пункты													
Женщины в возрасте 15 лет и более	310065.0	309929.0	65534.0	110754.0	112016.0	17869.0	2106.0	837.0	245.0	568.0	407132.0	1314.0	136.0
в том числе в возрасте, лет:													
15 – 17	627.0	627.0	619.0	8.0	-	-	-	-	-	-	8.0	13.0	-
18 – 19	5206.0	5202.0	4934.0	252.0	16.0	-	-	-	-	-	284.0	55.0	4.0
20 – 24	33301.0	33273.0	25745.0	6985.0	483.0	28.0	4.0	-	24.0	4.0	8223.0	247.0	28.0
25 – 29	38733.0	38709.0	14989.0	20223.0	3189.0	199.0	37.0	4.0	16.0	52.0	27918.0	721.0	24.0
30 – 34	35600.0	35584.0	5694.0	20304.0	8700.0	694.0	98.0	25.0	21.0	48.0	40853.0	1148.0	16.0
35 – 39	40707.0	40699.0	3552.0	17566.0	17285.0	1908.0	216.0	84.0	24.0	64.0	59852.0	1471.0	8.0
40 – 44	53532.0	53516.0	3318.0	16113.0	28716.0	4474.0	514.0	229.0	20.0	132.0	91332.0	1707.0	16.0
45 – 49	48167.0	48151.0	2921.0	12754.0	26039.0	5355.0	599.0	258.0	76.0	149.0	86182.0	1790.0	16.0
50 – 54	37889.0	37877.0	2565.0	10960.0	19596.0	4006.0	456.0	182.0	52.0	60.0	65704.0	1735.0	12.0
55 – 59	9880.0	9868.0	691.0	3345.0	4918.0	735.0	99.0	40.0	8.0	32.0	16306.0	1652.0	12.0
60 – 64	4442.0	4442.0	370.0	1546.0	2139.0	327.0	36.0	8.0	-	16.0	7137.0	1607.0	-
65 – 69	1542.0	1542.0	89.0	536.0	777.0	92.0	26.0	7.0	4.0	11.0	2618.0	1698.0	-
70 и более	439.0	439.0	47.0	162.0	158.0	51.0	21.0	-	-	-	715.0	1629.0	-
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	95830.0	95753.0	11303.0	20569.0	40307.0	16642.0	4112.0	1781.0	500.0	539.0	183666.0	1918.0	77.0
в том числе в возрасте, лет:													
15 – 17	269.0	269.0	260.0	9.0	-	-	-	-	-	-	9.0	33.0	-
18 – 19	1643.0	1643.0	1431.0	204.0	8.0	-	-	-	-	-	220.0	134.0	-
20 – 24	9567.0	9555.0	5181.0	3694.0	619.0	53.0	4.0	-	4.0	-	5131.0	537.0	12.0
25 – 29	11263.0	11246.0	2056.0	5375.0	3202.0	505.0	67.0	17.0	4.0	20.0	13839.0	1231.0	17.0
30 – 34	11520.0	11512.0	643.0	3483.0	5898.0	1084.0	260.0	95.0	21.0	28.0	20400.0	1772.0	8.0
35 – 39	14615.0	14603.0	458.0	2458.0	8122.0	2601.0	625.0	217.0	41.0	81.0	30955.0	2120.0	12.0
40 – 44	19138.0	19122.0	455.0	2265.0	9797.0	4687.0	1147.0	471.0	184.0	116.0	44879.0	2347.0	16.0
45 – 49	15829.0	15821.0	438.0	1608.0	7156.0	4410.0	1158.0	683.0	186.0	182.0	39690.0	2509.0	8.0
50 – 54	9787.0	9783.0	308.0	1200.0	4415.0	2780.0	728.0	220.0	44.0	88.0	23346.0	2386.0	4.0
55 – 59	1578.0	1578.0	46.0	199.0	808.0	352.0	83.0	62.0	8.0	20.0	3733.0	2366.0	-
60 – 64	437.0	437.0	20.0	48.0	214.0	103.0	36.0	12.0	-	4.0	1017.0	2327.0	-
65 – 69	140.0	140.0	7.0	26.0	53.0	38.0	4.0	4.0	8.0	-	330.0	2357.0	-
70 и более	44.0	44.0	-	-	15.0	29.0	-	-	-	-	117.0	2659.0	-
Томская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	213901.0	213834.0	38364.0	73211.0	81769.0	16349.0	2511.0	805.0	330.0	495.0	305966.0	1431.0	67.0
в том числе в возрасте, лет:													
15 – 17	597.0	597.0	572.0	25.0	-	-	-	-	-	-	25.0	42.0	-
18 – 19	3606.0	3606.0	3325.0	269.0	12.0	-	-	-	-	-	293.0	81.0	-
20 – 24	22570.0	22565.0	15803.0	6162.0	529.0	35.0	8.0	4.0	24.0	-	7521.0	333.0	5.0
25 – 29	26373.0	26355.0	8121.0	14210.0	3611.0	321.0	36.0	6.0	17.0	33.0	22944.0	871.0	18.0
30 – 34	25197.0	25189.0	3307.0	13057.0	7682.0	942.0	126.0	25.0	14.0	36.0	32275.0	1281.0	8.0
35 – 39	26294.0	26286.0	1846.0	10185.0	11811.0	1943.0	326.0	107.0	28.0	40.0	41961.0	1596.0	8.0
