5. ЖЕНЩИНЫ НАИБОЛЕЕ МНОГОЧИСЛЕННЫХ НАЦИОНАЛЬНОСТЕЙ ПО ВОЗРАСТНЫМ ГРУППАМ И ЧИСЛУ РОЖДЕННЫХ ДЕТЕЙ													
ПО СУБЪЕКТАМ РОССИЙСКОЙ ФЕДЕРАЦИИ													
													
	Всего	Женщины, указавшие число рожденных детей	из них женщины с числом рожденных детей								Общее число рожденных детей	Среднее число рожденных детей (на 1000 женщин)	Женщины, не указавшие число рожденных детей
60 – 64	5400.0	5359.0	263.0	877.0	1350.0	942.0	411.0	619.0	268.0	629.0	18230.0	3402.0	41.0
65 – 69	3694.0	3653.0	174.0	402.0	845.0	638.0	424.0	459.0	273.0	438.0	13327.0	3648.0	41.0
70 и более	8442.0	8292.0	372.0	1359.0	1451.0	1305.0	923.0	939.0	652.0	1291.0	31331.0	3778.0	150.0
Республика Тыва													
Тувинцы													
Женщины в возрасте 15 лет и более	85710.0	85669.0	24533.0	16438.0	17049.0	11308.0	6268.0	4243.0	2361.0	3469.0	174143.0	2033.0	41.0
в том числе в возрасте, лет:													
15 – 17	8977.0	8966.0	8843.0	117.0	6.0	-	-	-	-	-	129.0	14.0	11.0
18 – 19	5156.0	5151.0	4589.0	535.0	27.0	-	-	-	-	-	589.0	114.0	5.0
20 – 24	11369.0	11364.0	6394.0	3875.0	975.0	104.0	11.0	1.0	4.0	-	6210.0	546.0	5.0
25 – 29	10747.0	10743.0	2272.0	4360.0	3088.0	841.0	147.0	26.0	1.0	8.0	13846.0	1289.0	4.0
30 – 34	10714.0	10709.0	994.0	2851.0	4006.0	1994.0	637.0	175.0	32.0	20.0	20620.0	1925.0	5.0
35 – 39	10001.0	9999.0	522.0	1883.0	3363.0	2509.0	1091.0	416.0	143.0	72.0	23973.0	2398.0	2.0
40 – 44	8465.0	8464.0	307.0	1058.0	2332.0	2231.0	1370.0	712.0	267.0	187.0	24496.0	2894.0	1.0
45 – 49	5730.0	5726.0	187.0	614.0	1138.0	1346.0	987.0	782.0	383.0	289.0	19356.0	3380.0	4.0
50 – 54	4312.0	4311.0	133.0	387.0	774.0	834.0	718.0	671.0	394.0	400.0	16206.0	3759.0	1.0
55 – 59	3489.0	3488.0	92.0	268.0	578.0	589.0	506.0	521.0	362.0	572.0	14756.0	4231.0	1.0
60 – 64	3584.0	3584.0	112.0	281.0	427.0	516.0	478.0	516.0	401.0	853.0	16893.0	4713.0	-
65 – 69	1529.0	1529.0	50.0	107.0	171.0	179.0	145.0	217.0	195.0	465.0	7912.0	5175.0	-
70 и более	1637.0	1635.0	38.0	102.0	164.0	165.0	178.0	206.0	179.0	603.0	9157.0	5601.0	2.0
Русские													
Женщины в возрасте 15 лет и более	26581.0	26579.0	5386.0	6929.0	9369.0	3235.0	895.0	425.0	168.0	172.0	43459.0	1635.0	2.0
в том числе в возрасте, лет:													
15 – 17	1678.0	1678.0	1649.0	28.0	1.0	-	-	-	-	-	30.0	18.0	-
18 – 19	975.0	975.0	853.0	117.0	5.0	-	-	-	-	-	127.0	130.0	-
20 – 24	2379.0	2379.0	1276.0	938.0	151.0	13.0	1.0	-	-	-	1283.0	539.0	-
25 – 29	2369.0	2369.0	477.0	1208.0	590.0	72.0	15.0	2.0	3.0	2.0	2707.0	1143.0	-
30 – 34	1973.0	1973.0	178.0	847.0	762.0	146.0	21.0	7.0	5.0	7.0	3014.0	1528.0	-
35 – 39	1899.0	1898.0	123.0	574.0	861.0	234.0	71.0	18.0	13.0	4.0	3480.0	1834.0	1.0
40 – 44	2534.0	2534.0	138.0	584.0	1268.0	400.0	84.0	37.0	15.0	8.0	4991.0	1970.0	-
45 – 49	2612.0	2612.0	136.0	549.0	1292.0	468.0	93.0	47.0	14.0	13.0	5325.0	2039.0	-
50 – 54	2583.0	2583.0	117.0	582.0	1250.0	452.0	94.0	57.0	15.0	16.0	5321.0	2060.0	-
55 – 59	1122.0	1122.0	64.0	258.0	559.0	145.0	43.0	33.0	13.0	7.0	2285.0	2037.0	-
60 – 64	1743.0	1743.0	88.0	348.0	840.0	322.0	84.0	34.0	15.0	12.0	3690.0	2117.0	-
65 – 69	1489.0	1489.0	75.0	295.0	673.0	303.0	78.0	33.0	18.0	14.0	3249.0	2182.0	-
70 и более	3225.0	3224.0	212.0	601.0	1117.0	680.0	311.0	157.0	57.0	89.0	7957.0	2468.0	1.0
Республика Хакасия													
Русские													
Женщины в возрасте 15 лет и более	195188.0	194262.0	43579.0	51078.0	68808.0	20766.0	5479.0	2675.0	923.0	954.0	299462.0	1542.0	926.0
в том числе в возрасте, лет:													
15 – 17	12734.0	12630.0	12311.0	307.0	12.0	-	-	-	-	-	331.0	26.0	104.0
18 – 19	8343.0	8303.0	7536.0	739.0	28.0	-	-	-	-	-	795.0	96.0	40.0
20 – 24	19271.0	19185.0	11652.0	6543.0	892.0	70.0	4.0	-	20.0	4.0	8701.0	454.0	86.0
25 – 29	17791.0	17729.0	4411.0	9407.0	3464.0	327.0	64.0	36.0	4.0	16.0	17904.0	1010.0	62.0
30 – 34	14049.0	14011.0	1337.0	6388.0	5162.0	916.0	121.0	51.0	24.0	12.0	20427.0	1458.0	38.0
35 – 39	14106.0	14042.0	756.0	4380.0	7053.0	1324.0	311.0	125.0	36.0	57.0	24974.0	1779.0	64.0
40 – 44	19239.0	19131.0	816.0	4523.0	10243.0	2727.0	504.0	170.0	85.0	63.0	37027.0	1935.0	108.0
45 – 49	19907.0	19816.0	885.0	4167.0	10605.0	3080.0	591.0	332.0	66.0	90.0	39785.0	2008.0	91.0
50 – 54	17507.0	17429.0	847.0	3983.0	9186.0	2480.0	478.0	273.0	84.0	98.0	34378.0	1972.0	78.0
55 – 59	7538.0	7516.0	457.0	1877.0	3819.0	1004.0	183.0	128.0	16.0	32.0	14247.0	1896.0	22.0
60 – 64	12079.0	12023.0	601.0	2623.0	6049.0	2013.0	453.0	162.0	69.0	53.0	24223.0	2015.0	56.0
65 – 69	9898.0	9844.0	562.0	1787.0	4515.0	1999.0	575.0	228.0	97.0	81.0	21479.0	2182.0	54.0
70 и более	22726.0	22603.0	1408.0	4354.0	7780.0	4826.0	2195.0	1170.0	422.0	448.0	55191.0	2442.0	123.0
Хакасы													
Женщины в возрасте 15 лет и более	26799.0	26518.0	6519.0	5787.0	6667.0	3527.0	1557.0	1214.0	575.0	672.0	50967.0	1922.0	281.0
в том числе в возрасте, лет:													
15 – 17	2201.0	2167.0	2142.0	25.0	-	-	-	-	-	-	25.0	12.0	34.0
18 – 19	1221.0	1198.0	1075.0	123.0	-	-	-	-	-	-	123.0	103.0	23.0
20 – 24	2824.0	2779.0	1594.0	906.0	243.0	32.0	4.0	-	-	-	1504.0	541.0	45.0
25 – 29	2650.0	2626.0	584.0	1101.0	727.0	131.0	63.0	8.0	4.0	8.0	3324.0	1266.0	24.0
30 – 34	2224.0	2202.0	245.0	747.0	801.0	281.0	88.0	32.0	8.0	-	3752.0	1704.0	22.0
35 – 39	2591.0	2570.0	149.0	699.0	971.0	460.0	167.0	79.0	25.0	20.0	5386.0	2096.0	21.0
40 – 44	3140.0	3115.0	107.0	600.0	1214.0	741.0	240.0	135.0	45.0	33.0	7403.0	2377.0	25.0
45 – 49	2686.0	2662.0	111.0	453.0	897.0	640.0	287.0	154.0	54.0	66.0	6979.0	2622.0	24.0
50 – 54	1979.0	1969.0	125.0	355.0	634.0	367.0	164.0	187.0	53.0	84.0	5329.0	2706.0	10.0
55 – 59	761.0	757.0	60.0	137.0	264.0	133.0	51.0	39.0	46.0	27.0	1991.0	2630.0	4.0
60 – 64	1376.0	1359.0	72.0	220.0	358.0	266.0	153.0	136.0	81.0	73.0	4126.0	3036.0	17.0
65 – 69	1030.0	1015.0	89.0	92.0	198.0	179.0	107.0	170.0	52.0	128.0	3672.0	3618.0	15.0
70 и более	2116.0	2099.0	166.0	329.0	360.0	297.0	233.0	274.0	207.0	233.0	7353.0	3503.0	17.0
Алтайский край													
Русские													
Женщины в возрасте 15 лет и более	1087893.0	1086796.0	239940.0	296110.0	373614.0	115676.0	32245.0	15874.0	6365.0	6972.0	1693820.0	1559.0	1097.0
в том числе в возрасте, лет:													
15 – 17	65535.0	65356.0	64351.0	960.0	45.0	-	-	-	-	-	1050.0	16.0	179.0
18 – 19	47388.0	47322.0	42804.0	4228.0	262.0	28.0	-	-	-	-	4836.0	102.0	66.0
20 – 24	101251.0	101055.0	60223.0	36066.0	4401.0	269.0	36.0	-	28.0	32.0	46211.0	457.0	196.0
25 – 29	91597.0	91471.0	22418.0	49969.0	17159.0	1555.0	224.0	25.0	17.0	104.0	90923.0	994.0	126.0
30 – 34	77759.0	77700.0	8723.0	37299.0	27030.0	3756.0	574.0	124.0	81.0	113.0	107016.0	1377.0	59.0
35 – 39	76243.0	76211.0	4852.0	25936.0	36537.0	7027.0	1317.0	338.0	95.0	109.0	128494.0	1686.0	32.0
40 – 44	108712.0	108655.0	5470.0	26728.0	58217.0	14138.0	2603.0	915.0	274.0	310.0	204679.0	1884.0	57.0
45 – 49	106448.0	106371.0	4786.0	23792.0	55996.0	16589.0	2933.0	1363.0	470.0	442.0	210433.0	1978.0	77.0
50 – 54	91903.0	91838.0	4806.0	21923.0	47313.0	13125.0	2752.0	1161.0	389.0	369.0	178023.0	1938.0	65.0
55 – 59	45536.0	45527.0	2458.0	11354.0	22980.0	6356.0	1184.0	683.0	253.0	259.0	88136.0	1936.0	9.0
60 – 64	72109.0	72065.0	4088.0	16021.0	33785.0	12519.0	3052.0	1624.0	538.0	438.0	148255.0	2057.0	44.0
65 – 69	59109.0	59048.0	3639.0	12137.0	24944.0	11574.0	3720.0	1847.0	613.0	574.0	129227.0	2189.0	61.0
70 и более	144303.0	144177.0	11322.0	29697.0	44945.0	28740.0	13850.0	7794.0	3607.0	4222.0	356537.0	2473.0	126.0
Немцы													
Женщины в возрасте 15 лет и более	35259.0	35202.0	6594.0	7321.0	11300.0	5593.0	1919.0	1123.0	565.0	787.0	70080.0	1991.0	57.0
в том числе в возрасте, лет:													
15 – 17	1969.0	1957.0	1909.0	44.0	4.0	-	-	-	-	-	52.0	27.0	12.0
18 – 19	1419.0	1415.0	1245.0	166.0	4.0	-	-	-	-	-	174.0	123.0	4.0
20 – 24	3600.0	3592.0	1835.0	1484.0	237.0	32.0	-	-	4.0	-	2078.0	579.0	8.0
25 – 29	2836.0	2836.0	495.0	1401.0	771.0	127.0	25.0	8.0	-	9.0	3539.0	1248.0	-
30 – 34	2011.0	2011.0	115.0	698.0	920.0	190.0	40.0	12.0	8.0	28.0	3620.0	1800.0	-
35 – 39	2422.0	2422.0	116.0	504.0	1211.0	402.0	121.0	24.0	8.0	36.0	5112.0	2111.0	-
40 – 44	3749.0	3745.0	99.0	584.0	1926.0	807.0	177.0	68.0	32.0	52.0	8613.0	2300.0	4.0
45 – 49	4038.0	4034.0	142.0	579.0	2008.0	944.0	186.0	104.0	34.0	37.0	9202.0	2281.0	4.0
50 – 54	3153.0	3152.0	119.0	409.0	1575.0	722.0	197.0	77.0	37.0	16.0	7248.0	2299.0	1.0
55 – 59	810.0	810.0	22.0	116.0	361.0	194.0	69.0	27.0	13.0	8.0	1977.0	2441.0	-
60 – 64	2692.0	2688.0	129.0	296.0	832.0	794.0	290.0	157.0	74.0	116.0	7707.0	2867.0	4.0
65 – 69	2317.0	2309.0	117.0	320.0	603.0	560.0	270.0	210.0	103.0	126.0	6982.0	3024.0	8.0
70 и более	4243.0	4231.0	251.0	720.0	848.0	821.0	544.0	436.0	252.0	359.0	13776.0	3256.0	12.0
Украинцы													
Женщины в возрасте 15 лет и более	27365.0	27361.0	2789.0	6067.0	10615.0	4397.0	1854.0	911.0	341.0	387.0	57655.0	2107.0	4.0
в том числе в возрасте, лет:													
15 – 17	466.0	466.0	457.0	9.0	-	-	-	-	-	-	9.0	19.0	-
18 – 19	320.0	320.0	274.0	46.0	-	-	-	-	-	-	46.0	144.0	-
20 – 24	875.0	875.0	423.0	380.0	68.0	4.0	-	-	-	-	528.0	603.0	-
25 – 29	1223.0	1223.0	228.0	630.0	325.0	28.0	8.0	-	-	4.0	1436.0	1174.0	-
30 – 34	1526.0	1526.0	133.0	650.0	546.0	163.0	30.0	-	4.0	-	2375.0	1556.0	-
35 – 39	1855.0	1855.0	120.0	564.0	856.0	232.0	64.0	11.0	4.0	4.0	3335.0	1798.0	-
40 – 44	2675.0	2675.0	95.0	519.0	1431.0	466.0	108.0	28.0	24.0	4.0	5531.0	2068.0	-
45 – 49	2651.0	2651.0	115.0	421.0	1429.0	456.0	149.0	49.0	16.0	16.0	5708.0	2153.0	-
50 – 54	2795.0	2795.0	135.0	474.0	1442.0	480.0	161.0	69.0	13.0	21.0	6021.0	2154.0	-
55 – 59	1589.0	1589.0	72.0	380.0	737.0	250.0	72.0	34.0	16.0	28.0	3366.0	2118.0	-
60 – 64	2887.0	2887.0	153.0	522.0	1237.0	651.0	201.0	84.0	19.0	20.0	6475.0	2243.0	-
65 – 69	2391.0	2391.0	170.0	386.0	911.0	485.0	285.0	99.0	31.0	24.0	5704.0	2386.0	-
70 и более	6112.0	6108.0	414.0	1086.0	1633.0	1182.0	776.0	537.0	214.0	266.0	17121.0	2803.0	4.0
Красноярский край													
Русские													
Женщины в возрасте 15 лет и более	1165281.0	1158221.0	265373.0	327370.0	393181.0	113340.0	30785.0	14740.0	6222.0	7210.0	1746262.0	1508.0	7060.0
в том числе в возрасте, лет:													
15 – 17	75403.0	74289.0	73012.0	1184.0	93.0	-	-	-	-	-	1370.0	18.0	1114.0
18 – 19	51094.0	50658.0	46096.0	4245.0	284.0	33.0	-	-	-	-	4912.0	97.0	436.0
20 – 24	116102.0	114932.0	70218.0	38484.0	5447.0	491.0	122.0	4.0	109.0	57.0	52412.0	456.0	1170.0
25 – 29	104946.0	104315.0	26091.0	55895.0	19304.0	2185.0	431.0	132.0	111.0	166.0	105515.0	1012.0	631.0
30 – 34	89032.0	88670.0	10003.0	42524.0	30017.0	4549.0	961.0	280.0	128.0	208.0	123867.0	1397.0	362.0
35 – 39	91054.0	90644.0	5837.0	31899.0	41256.0	8483.0	1836.0	702.0	274.0	357.0	155194.0	1712.0	410.0
40 – 44	116775.0	116224.0	5952.0	30420.0	59782.0	14712.0	3114.0	1290.0	439.0	515.0	219855.0	1892.0	551.0
45 – 49	115727.0	115185.0	5590.0	27602.0	58527.0	17084.0	3448.0	1582.0	611.0	741.0	227280.0	1973.0	542.0
50 – 54	100686.0	100226.0	5300.0	25865.0	50416.0	13452.0	2567.0	1409.0	463.0	754.0	193155.0	1927.0	460.0
55 – 59	49373.0	49144.0	2634.0	13891.0	24399.0	5697.0	1246.0	674.0	279.0	324.0	92532.0	1883.0	229.0
60 – 64	75563.0	75247.0	3805.0	19135.0	36583.0	10783.0	2668.0	1331.0	448.0	494.0	148596.0	1975.0	316.0
65 – 69	58739.0	58470.0	3357.0	12927.0	26363.0	10595.0	2899.0	1353.0	470.0	506.0	122770.0	2100.0	269.0
70 и более	120787.0	120217.0	7478.0	23299.0	40710.0	25276.0	11493.0	5983.0	2890.0	3088.0	298804.0	2486.0	570.0
Украинцы													
Женщины в возрасте 15 лет и более	31767.0	31581.0	3981.0	9816.0	13022.0	3327.0	777.0	364.0	146.0	148.0	52769.0	1671.0	186.0
в том числе в возрасте, лет:													
15 – 17	702.0	698.0	694.0	4.0	-	-	-	-	-	-	4.0	6.0	4.0
18 – 19	449.0	443.0	412.0	31.0	-	-	-	-	-	-	31.0	70.0	6.0
20 – 24	1457.0	1441.0	888.0	470.0	75.0	-	4.0	-	-	4.0	664.0	461.0	16.0
25 – 29	2403.0	2369.0	569.0	1265.0	489.0	33.0	5.0	4.0	4.0	-	2406.0	1016.0	34.0
30 – 34	2977.0	2971.0	260.0	1542.0	997.0	134.0	20.0	5.0	9.0	4.0	4125.0	1388.0	6.0
35 – 39	3216.0	3197.0	162.0	1194.0	1523.0	264.0	20.0	27.0	7.0	-	5289.0	1654.0	19.0
40 – 44	3881.0	3864.0	148.0	1169.0	1950.0	467.0	89.0	29.0	-	12.0	7059.0	1827.0	17.0
45 – 49	3533.0	3511.0	162.0	874.0	1874.0	435.0	81.0	49.0	25.0	11.0	6727.0	1916.0	22.0
50 – 54	3169.0	3149.0	117.0	866.0	1626.0	400.0	74.0	42.0	16.0	8.0	5976.0	1898.0	20.0
55 – 59	1963.0	1948.0	95.0	481.0	1000.0	287.0	73.0	8.0	-	4.0	3702.0	1900.0	15.0
60 – 64	2679.0	2668.0	128.0	749.0	1322.0	355.0	57.0	32.0	7.0	18.0	5026.0	1884.0	11.0
65 – 69	1751.0	1744.0	82.0	371.0	890.0	261.0	86.0	23.0	11.0	20.0	3619.0	2075.0	7.0
70 и более	3587.0	3578.0	264.0	800.0	1276.0	691.0	268.0	145.0	67.0	67.0	8141.0	2275.0	9.0
Татары													
Женщины в возрасте 15 лет и более	20467.0	20394.0	3660.0	4890.0	7550.0	2507.0	819.0	467.0	221.0	280.0	36789.0	1804.0	73.0
в том числе в возрасте, лет:													
15 – 17	919.0	915.0	906.0	9.0	-	-	-	-	-	-	9.0	10.0	4.0
18 – 19	601.0	594.0	541.0	53.0	-	-	-	-	-	-	53.0	89.0	7.0
20 – 24	1424.0	1416.0	905.0	416.0	85.0	9.0	-	-	1.0	-	619.0	437.0	8.0
25 – 29	1421.0	1408.0	340.0	711.0	312.0	33.0	4.0	4.0	-	4.0	1506.0	1070.0	13.0
30 – 34	1458.0	1454.0	145.0	664.0	536.0	79.0	13.0	9.0	4.0	4.0	2150.0	1479.0	4.0
35 – 39	1904.0	1900.0	155.0	543.0	952.0	200.0	24.0	18.0	4.0	4.0	3285.0	1729.0	4.0
40 – 44	2710.0	2703.0	154.0	611.0	1393.0	415.0	77.0	33.0	16.0	4.0	5239.0	1938.0	7.0
45 – 49	2432.0	2423.0	78.0	448.0	1304.0	436.0	96.0	37.0	16.0	8.0	5085.0	2099.0	9.0
50 – 54	1800.0	1797.0	90.0	405.0	894.0	276.0	86.0	34.0	4.0	8.0	3627.0	2018.0	3.0
55 – 59	899.0	897.0	49.0	182.0	395.0	159.0	36.0	32.0	16.0	28.0	2101.0	2342.0	2.0
60 – 64	1491.0	1488.0	63.0	330.0	611.0	235.0	119.0	70.0	40.0	20.0	3471.0	2333.0	3.0
65 – 69	1160.0	1156.0	74.0	230.0	481.0	188.0	117.0	37.0	21.0	8.0	2599.0	2248.0	4.0
70 и более	2248.0	2243.0	160.0	288.0	587.0	477.0	247.0	193.0	99.0	192.0	7045.0	3141.0	5.0
Немцы													
Женщины в возрасте 15 лет и более	17592.0	17433.0	2983.0	3473.0	6124.0	2625.0	1098.0	592.0	294.0	244.0	34694.0	1990.0	159.0
в том числе в возрасте, лет:													
15 – 17	689.0	680.0	671.0	9.0	-	-	-	-	-	-	9.0	13.0	9.0
18 – 19	529.0	527.0	476.0	51.0	-	-	-	-	-	-	51.0	97.0	2.0
20 – 24	1583.0	1567.0	939.0	496.0	123.0	9.0	-	-	-	-	769.0	491.0	16.0
25 – 29	1301.0	1282.0	282.0	658.0	288.0	39.0	11.0	4.0	-	-	1415.0	1104.0	19.0
30 – 34	855.0	852.0	69.0	357.0	359.0	50.0	13.0	4.0	-	-	1297.0	1522.0	3.0
35 – 39	1188.0	1183.0	63.0	269.0	625.0	173.0	32.0	8.0	8.0	5.0	2298.0	1943.0	5.0
40 – 44	1886.0	1863.0	91.0	302.0	983.0	344.0	93.0	29.0	4.0	17.0	3981.0	2137.0	23.0
45 – 49	2122.0	2098.0	53.0	340.0	1116.0	362.0	126.0	67.0	9.0	25.0	4748.0	2263.0	24.0
50 – 54	1658.0	1649.0	59.0	286.0	826.0	313.0	88.0	34.0	21.0	22.0	3696.0	2241.0	9.0
55 – 59	425.0	425.0	22.0	76.0	234.0	46.0	17.0	13.0	10.0	7.0	928.0	2184.0	-
60 – 64	1553.0	1547.0	71.0	226.0	587.0	375.0	163.0	77.0	28.0	20.0	3886.0	2512.0	6.0
65 – 69	1309.0	1301.0	53.0	116.0	441.0	353.0	177.0	90.0	35.0	36.0	3729.0	2866.0	8.0
70 и более	2494.0	2459.0	134.0	287.0	542.0	561.0	378.0	266.0	179.0	112.0	7887.0	3207.0	35.0
Таймырский (Долгано-Ненецкий) автономный округ													
Русские													
Женщины в возрасте 15 лет и более	9389.0	9311.0	1980.0	3151.0	3204.0	729.0	132.0	48.0	15.0	52.0	13022.0	1399.0	78.0
в том числе в возрасте, лет:													
15 – 17	644.0	636.0	626.0	10.0	-	-	-	-	-	-	10.0	16.0	8.0
18 – 19	309.0	306.0	251.0	52.0	3.0	-	-	-	-	-	58.0	190.0	3.0
20 – 24	981.0	967.0	498.0	413.0	53.0	2.0	1.0	-	-	-	529.0	547.0	14.0
25 – 29	1030.0	1024.0	214.0	620.0	179.0	6.0	2.0	1.0	-	2.0	1026.0	1002.0	6.0
30 – 34	880.0	877.0	75.0	464.0	307.0	24.0	3.0	-	1.0	3.0	1195.0	1363.0	3.0
35 – 39	810.0	806.0	48.0	317.0	368.0	55.0	12.0	1.0	-	5.0	1313.0	1629.0	4.0
40 – 44	1246.0	1235.0	74.0	357.0	626.0	140.0	26.0	6.0	1.0	5.0	2207.0	1787.0	11.0
45 – 49	1313.0	1302.0	71.0	363.0	656.0	165.0	26.0	10.0	4.0	7.0	2399.0	1843.0	11.0
50 – 54	1074.0	1063.0	58.0	285.0	531.0	144.0	22.0	9.0	4.0	10.0	2014.0	1895.0	11.0
55 – 59	343.0	342.0	23.0	98.0	156.0	55.0	6.0	2.0	-	2.0	624.0	1825.0	1.0
60 – 64	287.0	283.0	20.0	72.0	132.0	42.0	8.0	2.0	-	7.0	561.0	1982.0	4.0
65 – 69	182.0	181.0	11.0	38.0	79.0	36.0	10.0	3.0	2.0	2.0	387.0	2138.0	1.0
70 и более	290.0	289.0	11.0	62.0	114.0	60.0	16.0	14.0	3.0	9.0	699.0	2419.0	1.0
Долганы													
Женщины в возрасте 15 лет и более	2086.0	2081.0	543.0	410.0	445.0	302.0	170.0	89.0	61.0	61.0	4211.0	2024.0	5.0
в том числе в возрасте, лет:													
15 – 17	239.0	239.0	226.0	13.0	-	-	-	-	-	-	13.0	54.0	-
18 – 19	94.0	94.0	72.0	20.0	2.0	-	-	-	-	-	24.0	255.0	-
20 – 24	239.0	236.0	97.0	101.0	29.0	7.0	2.0	-	-	-	188.0	797.0	3.0
25 – 29	182.0	181.0	37.0	58.0	64.0	18.0	2.0	2.0	-	-	258.0	1425.0	1.0
30 – 34	221.0	221.0	27.0	53.0	79.0	50.0	9.0	1.0	1.0	1.0	415.0	1878.0	-
35 – 39	268.0	267.0	21.0	45.0	84.0	72.0	30.0	10.0	4.0	1.0	630.0	2360.0	1.0
40 – 44	234.0	234.0	14.0	39.0	53.0	57.0	35.0	15.0	13.0	8.0	669.0	2859.0	-
45 – 49	172.0	172.0	14.0	15.0	40.0	35.0	32.0	20.0	8.0	8.0	541.0	3145.0	-
50 – 54	125.0	125.0	8.0	16.0	35.0	23.0	22.0	9.0	9.0	3.0	368.0	2944.0	-
55 – 59	78.0	78.0	6.0	14.0	14.0	17.0	8.0	5.0	7.0	7.0	248.0	3179.0	-
60 – 64	108.0	108.0	7.0	16.0	28.0	11.0	16.0	10.0	8.0	12.0	366.0	3389.0	-
65 – 69	63.0	63.0	9.0	9.0	9.0	5.0	8.0	10.0	6.0	7.0	223.0	3540.0	-
70 и более	63.0	63.0	5.0	11.0	8.0	7.0	6.0	7.0	5.0	14.0	268.0	4254.0	-
Ненцы													
Женщины в возрасте 15 лет и более	1051.0	1048.0	316.0	161.0	164.0	114.0	86.0	52.0	48.0	107.0	2658.0	2536.0	3.0
в том числе в возрасте, лет:													
15 – 17	127.0	126.0	121.0	5.0	-	-	-	-	-	-	5.0	40.0	1.0
18 – 19	75.0	74.0	61.0	13.0	-	-	-	-	-	-	13.0	176.0	1.0
20 – 24	139.0	139.0	66.0	38.0	26.0	8.0	1.0	-	-	-	118.0	849.0	-
25 – 29	131.0	131.0	29.0	45.0	28.0	14.0	10.0	5.0	-	-	208.0	1588.0	-
30 – 34	113.0	113.0	7.0	23.0	25.0	22.0	17.0	13.0	4.0	2.0	310.0	2743.0	-
35 – 39	117.0	117.0	6.0	11.0	33.0	22.0	23.0	6.0	7.0	9.0	388.0	3316.0	-
40 – 44	109.0	109.0	9.0	5.0	19.0	22.0	16.0	8.0	13.0	17.0	435.0	3991.0	-
45 – 49	64.0	64.0	3.0	3.0	12.0	12.0	4.0	7.0	5.0	18.0	305.0	4766.0	-
50 – 54	39.0	38.0	5.0	4.0	4.0	6.0	3.0	2.0	6.0	8.0	159.0	4184.0	1.0
55 – 59	41.0	41.0	2.0	6.0	6.0	4.0	4.0	5.0	1.0	13.0	197.0	4805.0	-
60 – 64	41.0	41.0	3.0	3.0	7.0	2.0	2.0	1.0	6.0	17.0	221.0	5390.0	-
65 – 69	20.0	20.0	2.0	1.0	2.0	-	1.0	1.0	4.0	9.0	110.0	5500.0	-
70 и более	35.0	35.0	2.0	4.0	2.0	2.0	5.0	4.0	2.0	14.0	189.0	5400.0	-
Эвенкийский автономный округ													
Русские													
Женщины в возрасте 15 лет и более	4138.0	4135.0	824.0	1014.0	1543.0	480.0	162.0	49.0	28.0	35.0	6879.0	1664.0	3.0
в том числе в возрасте, лет:													
15 – 17	289.0	289.0	279.0	9.0	1.0	-	-	-	-	-	11.0	38.0	-
18 – 19	144.0	143.0	124.0	18.0	-	1.0	-	-	-	-	21.0	147.0	1.0
20 – 24	406.0	406.0	209.0	167.0	26.0	3.0	-	-	-	1.0	235.0	579.0	-
25 – 29	382.0	382.0	65.0	203.0	93.0	14.0	2.0	2.0	1.0	2.0	469.0	1228.0	-
30 – 34	359.0	358.0	22.0	122.0	159.0	36.0	12.0	2.0	2.0	3.0	641.0	1791.0	1.0
35 – 39	367.0	367.0	24.0	105.0	170.0	53.0	9.0	2.0	1.0	3.0	677.0	1845.0	-
40 – 44	499.0	499.0	25.0	91.0	272.0	75.0	27.0	5.0	2.0	2.0	1024.0	2052.0	-
45 – 49	560.0	560.0	19.0	87.0	312.0	97.0	27.0	6.0	7.0	5.0	1217.0	2173.0	-
50 – 54	445.0	444.0	22.0	91.0	219.0	78.0	21.0	8.0	-	5.0	927.0	2088.0	1.0
55 – 59	193.0	193.0	11.0	36.0	94.0	31.0	10.0	5.0	2.0	4.0	423.0	2192.0	-
60 – 64	180.0	180.0	11.0	30.0	87.0	28.0	15.0	3.0	4.0	2.0	407.0	2261.0	-
65 – 69	123.0	123.0	4.0	23.0	52.0	25.0	10.0	5.0	3.0	1.0	292.0	2374.0	-
70 и более	191.0	191.0	9.0	32.0	58.0	39.0	29.0	11.0	6.0	7.0	535.0	2801.0	-
Эвенки													
Женщины в возрасте 15 лет и более	1423.0	1422.0	394.0	291.0	328.0	163.0	122.0	63.0	22.0	39.0	2697.0	1897.0	1.0
в том числе в возрасте, лет:													
15 – 17	154.0	154.0	153.0	1.0	-	-	-	-	-	-	1.0	6.0	-
18 – 19	68.0	68.0	57.0	11.0	-	-	-	-	-	-	11.0	162.0	-
20 – 24	169.0	169.0	79.0	57.0	27.0	3.0	3.0	-	-	-	132.0	781.0	-
25 – 29	166.0	166.0	34.0	62.0	46.0	19.0	3.0	2.0	-	-	233.0	1404.0	-
30 – 34	133.0	133.0	11.0	40.0	45.0	23.0	8.0	3.0	1.0	2.0	266.0	2000.0	-
35 – 39	174.0	174.0	12.0	36.0	60.0	27.0	28.0	5.0	2.0	4.0	419.0	2408.0	-
40 – 44	162.0	162.0	10.0	27.0	34.0	31.0	27.0	24.0	4.0	5.0	484.0	2988.0	-
